transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
111|1042|4|86|5|12|3|4462.65|Pending
36582|1575|2|24|5|39|1|7440.98|Completed
51826|1224|1|10|1|15|2|1548.06|Failed
71237|1594|1|36|5|45|1|5546.14|Pending
64111|1269|3|52|4|16|3|2916.46|Failed
38025|1753|2|57|3|15|1|9734.11|Failed
90483|1422|1|48|5|4|2|6530.94|Completed
70210|1620|3|95|1|28|3|7056.16|Failed
96295|1632|1|2|2|47|2|2854.38|Completed
63228|860|2|34|4|8|2|4596.01|Pending
43900|81|1|90|5|17|2|5734.94|Pending
98362|1535|2|67|4|36|1|9331.57|Pending
63229|905|3|39|3|3|2|9746.25|Completed
82939|1430|1|14|1|25|2|7471.32|Failed
71563|544|2|52|5|27|1|498.54|Pending
81102|606|1|53|5|43|1|4107.24|Pending
38160|117|2|19|1|14|2|7095.99|Failed
39261|1546|4|30|1|34|2|6182.41|Completed
39197|706|3|4|1|4|3|3158.31|Pending
95752|972|3|38|2|39|3|5173.36|Pending
4046|1141|3|97|3|29|3|2226.4|Failed
15257|371|4|31|4|4|3|8063.82|Pending
77563|1215|1|76|2|10|2|1829.44|Failed
97042|554|1|15|2|31|3|9587.52|Completed
61267|1639|1|29|2|10|3|4775.66|Pending
58715|641|2|22|2|48|3|2441.44|Failed
31387|1386|3|40|3|3|2|5903.61|Pending
29437|1380|3|93|5|22|2|2678.48|Completed
68284|775|1|94|1|35|3|1115.95|Pending
20704|1134|1|79|4|30|3|986.93|Pending
57210|1589|4|51|4|30|1|6690.21|Failed
93566|1639|1|86|3|42|3|1718.26|Failed
73925|201|3|85|3|2|2|2965.21|Failed
84557|1739|4|7|3|7|3|3110.91|Failed
1003|19|1|50|2|25|1|749.08|Completed
69902|296|3|49|5|20|3|5413.72|Failed
71133|1108|4|44|4|23|1|8506.56|Failed
69914|314|1|62|2|39|3|2427.71|Pending
40867|779|1|9|3|5|2|5932.67|Completed
238|349|4|67|4|39|3|1212.81|Completed
64500|456|4|32|5|12|3|8514.85|Failed
44800|911|2|49|5|25|1|4496.62|Failed
87902|320|4|41|5|4|2|5784.12|Pending
38894|268|2|59|5|8|2|751.9|Completed
20249|1141|4|63|4|1|3|9676.59|Failed
82827|16|4|31|1|17|1|4579.19|Failed
99148|650|2|66|5|24|2|3484.56|Pending
11513|289|2|80|4|26|2|4733.33|Completed
627|422|3|8|5|13|3|121.19|Pending
83180|1421|4|27|1|19|1|1953.35|Completed
52542|955|2|88|5|44|3|4553.46|Failed
72040|362|4|76|5|40|2|4634.29|Completed
44051|1164|4|79|2|15|1|3616.2|Failed
96087|697|3|82|4|41|1|7439.1|Completed
21897|1051|4|17|5|35|1|78.22|Completed
50679|3|3|96|1|33|1|4580.51|Completed
2699|1321|1|85|2|12|3|9335.23|Pending
52034|421|3|57|1|30|3|9006.94|Pending
45582|270|2|15|2|14|2|1929.43|Failed
94043|1425|2|23|5|26|3|2061.84|Failed
88614|504|2|56|1|8|2|471.18|Failed
37660|1311|4|13|5|30|2|8546.88|Completed
26340|1660|1|52|2|42|2|3323.69|Failed
12247|376|1|93|5|23|2|4769.97|Failed
22632|640|1|75|3|46|1|9466.76|Failed
23272|656|1|69|5|41|1|3453.05|Completed
33295|1215|2|32|5|24|3|4070.99|Failed
92442|561|1|62|5|33|3|6444.64|Completed
94427|1824|2|88|2|22|3|4529.94|Failed
65806|788|3|54|1|48|2|9453.99|Failed
87906|90|2|22|2|50|1|5157.7|Failed
86540|1429|3|84|1|30|3|5706.56|Completed
96132|1821|2|40|3|28|1|6494.93|Pending
2083|778|3|67|3|12|1|714.63|Completed
95054|251|2|3|3|35|1|9457.82|Completed
88440|1422|4|18|2|6|2|4808.36|Pending
12136|164|4|7|5|47|3|7301.53|Completed
17189|463|1|13|2|29|1|3156.3|Pending
71118|963|2|37|3|16|1|7123.29|Completed
37874|1487|1|13|3|46|1|5738.66|Failed
63149|690|1|22|4|34|2|2582.69|Failed
96956|1052|1|58|3|37|3|2215.6|Pending
23506|952|1|56|2|4|1|8520.53|Pending
50202|563|4|80|3|32|1|9273.97|Completed
20056|566|4|71|2|32|2|8330.38|Pending
75919|500|2|44|4|5|1|5311.98|Failed
63626|665|3|42|1|35|2|9815.38|Pending
56191|1261|2|5|4|28|2|1068.16|Pending
71086|1098|1|21|5|2|1|896.81|Failed
11979|1176|4|77|2|3|3|1003.31|Failed
17558|147|1|68|1|1|1|8681.6|Failed
69628|1497|2|42|4|50|2|2569.81|Failed
41624|888|4|41|2|49|2|7714.79|Pending
81601|1171|1|31|4|43|1|1681.72|Completed
70106|719|2|82|4|14|1|33.68|Failed
1421|1229|3|91|3|36|3|5054.3|Failed
97427|872|3|39|4|2|3|1643.06|Pending
34897|263|3|85|3|5|2|8349.86|Pending
23996|512|2|53|4|17|3|8504.26|Pending
22144|812|3|44|1|43|1|371.54|Failed
2949|727|4|96|3|7|3|5402.15|Failed
82993|34|3|69|3|7|3|6823.53|Completed
4049|430|2|95|5|22|3|8174.71|Pending
82286|233|1|11|3|44|2|833.58|Completed
36133|50|4|80|3|17|1|4094.78|Completed
88755|1090|2|89|2|49|3|1205.43|Pending
21678|1517|3|88|2|23|2|6340.9|Completed
94197|1766|4|26|3|41|3|3505.21|Completed
50619|1345|4|85|3|34|1|7303.0|Failed
47293|1030|2|84|2|22|1|9791.73|Completed
20581|1687|1|51|3|21|1|7728.7|Pending
59562|1742|2|58|5|7|3|4074.18|Failed
21693|1574|2|33|5|49|1|9520.35|Failed
78420|1796|2|29|1|15|2|713.73|Failed
2027|544|3|60|2|49|3|3254.09|Failed
33885|1689|2|7|1|20|1|8642.93|Pending
77839|1651|2|45|3|3|3|6321.76|Completed
95332|259|1|75|4|22|1|6828.01|Pending
45273|1536|2|100|2|3|2|3662.44|Failed
53307|1068|3|26|2|7|1|5322.33|Completed
15570|137|4|91|4|36|1|3606.98|Pending
79639|276|4|63|1|47|3|1932.01|Failed
40613|313|2|80|5|4|2|3074.66|Completed
88818|22|2|76|3|13|2|543.42|Completed
31598|1508|2|63|1|4|3|3041.99|Pending
6991|1616|3|43|1|30|2|545.56|Failed
5416|1008|4|100|2|14|3|7585.9|Pending
50019|991|4|32|4|31|3|2065.34|Failed
34108|1608|2|3|2|31|2|2698.14|Failed
90388|310|3|41|4|6|1|3094.17|Completed
11213|705|1|38|1|20|3|88.94|Failed
15484|1442|2|73|5|33|1|2670.52|Pending
46499|1028|1|77|4|39|2|5600.04|Pending
98976|280|3|4|3|22|1|9811.71|Completed
93957|353|4|86|5|11|3|5413.25|Completed
14719|668|4|53|2|7|3|2463.27|Completed
42628|1342|2|28|2|39|2|821.46|Completed
28894|527|1|59|4|40|2|5467.98|Failed
73166|255|4|15|4|2|1|3641.75|Completed
82029|1097|2|66|3|8|1|3133.06|Failed
91442|779|2|99|5|26|2|4917.18|Failed
9856|480|2|55|4|10|2|743.62|Failed
49276|865|1|78|5|9|1|2924.8|Failed
22891|1389|4|13|4|36|1|3696.39|Completed
26115|1425|2|55|5|14|1|8692.78|Failed
75039|803|1|29|1|35|1|6554.87|Failed
58488|1396|4|42|3|21|2|2843.4|Completed
49647|737|4|85|3|10|2|1939.2|Failed
2562|1450|3|83|2|39|3|5011.48|Pending
60464|1502|4|20|1|38|2|7202.38|Completed
6415|91|4|76|3|37|1|2611.31|Pending
653|486|1|47|3|46|2|2225.15|Failed
89634|328|2|6|4|39|2|4900.59|Failed
5936|679|2|68|1|33|2|8126.97|Pending
71915|769|1|27|1|48|3|8198.73|Pending
71321|1069|2|42|2|28|2|1612.37|Pending
19289|1291|4|22|4|35|3|9795.85|Pending
85516|541|3|95|1|50|1|812.04|Pending
93809|1795|4|39|2|39|3|363.42|Pending
38677|694|4|67|2|19|1|3885.4|Pending
66284|1000|3|41|4|35|3|1457.89|Pending
48061|308|2|20|3|10|2|1619.58|Pending
37518|1131|3|62|3|18|2|8413.08|Completed
58855|481|3|64|4|5|3|7013.55|Pending
32908|1806|2|87|2|7|2|1674.83|Completed
25743|241|2|49|3|27|1|8142.26|Completed
833|697|4|9|1|4|1|4074.82|Completed
26928|1235|2|58|2|1|1|8881.92|Completed
76136|741|1|31|4|12|2|3165.64|Completed
38728|1064|3|82|5|42|3|4450.95|Pending
64586|437|4|32|4|15|2|9869.72|Completed
93193|561|2|43|2|2|3|16.14|Pending
93276|1664|2|18|4|49|1|2781.29|Pending
71109|1751|1|30|1|40|2|87.03|Completed
39509|1420|3|32|2|10|3|3712.43|Pending
41900|207|3|20|1|17|2|5394.01|Pending
25418|122|1|92|4|27|3|175.43|Failed
51608|1661|2|77|3|5|3|7032.89|Pending
97624|819|4|86|2|32|3|8146.54|Pending
46577|1055|1|60|1|13|3|9030.52|Completed
17762|770|1|76|4|17|1|1295.04|Failed
84778|912|3|99|2|16|3|8099.17|Completed
64682|843|2|59|5|27|3|8017.93|Completed
30975|1482|1|93|5|4|2|7464.3|Failed
82918|408|3|22|1|40|2|2821.35|Completed
1544|335|3|85|2|28|3|6073.55|Pending
13881|258|4|63|3|35|3|6085.2|Failed
27764|1024|4|13|2|33|3|3448.99|Pending
81297|474|1|62|5|40|3|8184.97|Pending
76414|321|3|82|1|9|3|7236.74|Failed
12443|1505|3|3|4|36|2|840.11|Completed
6873|622|2|83|5|25|2|2225.95|Completed
54554|652|3|93|1|29|3|5073.86|Pending
86195|1771|4|68|2|44|3|9637.58|Failed
65388|1123|4|27|2|31|1|4024.5|Failed
61688|1102|2|45|4|27|2|412.38|Failed
28998|1313|1|57|2|36|1|9676.71|Pending
25910|687|1|85|2|24|3|9335.95|Completed
17772|350|1|76|4|46|2|6764.74|Failed
68762|1474|4|59|3|23|3|7470.95|Pending
31748|1683|3|99|5|8|2|7963.55|Failed
35179|169|1|17|1|37|3|5577.74|Failed
65614|1081|2|66|4|48|1|5986.88|Pending
4851|1233|3|85|4|32|1|5428.05|Completed
53106|675|2|59|2|43|2|2675.17|Pending
33132|801|4|15|1|44|1|5014.62|Completed
29035|218|2|31|1|17|3|1863.42|Completed
19049|766|1|10|3|42|3|473.28|Completed
39269|132|4|26|5|31|1|6424.66|Completed
63305|130|1|4|4|50|1|7648.68|Failed
65539|1178|4|43|1|5|2|1862.53|Completed
66570|366|2|16|4|50|2|1844.03|Completed
81182|765|1|23|3|21|3|374.29|Pending
23730|1738|3|30|2|47|2|6267.01|Failed
27780|1131|1|82|2|14|3|2864.73|Failed
82958|1612|3|71|3|41|2|4113.42|Failed
99515|109|2|62|2|42|2|9680.53|Completed
9326|1118|3|39|1|26|1|8658.67|Completed
37155|508|1|32|5|6|2|5249.59|Pending
79782|883|3|99|5|23|2|6776.7|Completed
18777|404|1|48|4|19|2|5809.18|Completed
39168|1322|3|96|2|45|2|3383.8|Pending
26575|1499|4|24|2|20|3|4623.86|Pending
29897|397|2|3|3|3|2|4261.88|Pending
8779|749|1|34|1|2|2|2235.77|Failed
79483|266|4|18|2|11|2|7378.21|Failed
56377|1123|2|59|5|32|2|6220.33|Completed
69617|1067|1|64|4|45|2|2403.9|Pending
55388|500|4|77|2|1|1|2105.16|Pending
30011|1775|4|50|1|43|2|1500.42|Pending
81890|622|3|97|5|43|3|116.4|Failed
41786|256|3|15|2|50|3|2003.55|Failed
34743|1527|2|6|3|33|2|4011.0|Completed
32008|1204|3|90|2|50|3|9598.36|Completed
7950|370|3|39|4|50|1|1098.89|Pending
36085|466|4|81|2|9|2|1528.11|Pending
77977|851|1|3|4|11|2|7475.52|Pending
26114|834|3|92|3|44|2|7204.93|Pending
44617|755|4|63|4|35|2|64.87|Failed
27894|1186|2|56|3|29|1|9839.23|Failed
6116|1741|3|90|1|25|1|1241.81|Failed
46181|1475|2|61|5|23|2|1798.55|Completed
46710|1499|1|6|5|2|1|4484.41|Failed
35985|1659|2|39|1|22|3|6691.61|Completed
95382|1740|4|29|4|18|3|2478.3|Pending
28399|1498|2|34|3|19|1|6004.81|Completed
26167|1224|4|45|4|37|1|8790.85|Pending
62546|119|2|11|3|49|1|8182.36|Completed
61756|1154|3|18|1|15|1|5524.31|Completed
79553|148|4|88|5|1|1|2540.0|Failed
98727|175|1|6|3|49|2|6293.77|Pending
1757|1596|2|67|5|49|2|3021.95|Pending
59916|1436|3|24|5|47|1|9316.5|Pending
57792|20|2|32|1|43|2|4984.58|Failed
52818|1079|1|94|1|45|1|2751.81|Failed
3647|1826|4|19|3|24|2|8992.03|Failed
55146|1180|2|7|1|35|3|2348.72|Failed
46989|912|2|24|3|27|2|1779.85|Completed
42434|1143|3|49|4|45|2|3983.14|Failed
64259|709|2|36|1|45|3|1387.94|Pending
20884|1472|4|40|4|45|3|3991.44|Completed
22142|779|1|5|5|20|1|344.92|Pending
64966|1400|3|47|4|5|3|8683.67|Completed
46821|31|3|20|2|8|1|8074.51|Pending
14547|901|3|30|5|27|2|8962.32|Failed
9563|941|3|22|1|25|3|1059.7|Pending
46957|954|3|89|1|37|1|9045.33|Completed
64443|1827|3|58|5|15|2|5042.51|Pending
69927|1265|3|70|5|48|1|7061.12|Pending
31779|615|4|95|3|32|2|5405.59|Pending
78239|1619|1|1|4|27|3|7214.53|Pending
7233|46|3|42|4|20|3|9732.21|Completed
31249|1807|3|56|1|4|1|3295.4|Failed
71515|1778|1|100|1|40|2|1048.29|Pending
16827|253|4|49|2|38|2|9966.12|Failed
74905|875|1|26|3|46|2|9603.96|Pending
29256|640|3|28|3|15|3|7435.96|Pending
45214|476|2|92|5|47|1|1507.68|Completed
59724|1271|4|97|2|38|1|3679.94|Completed
22915|151|3|59|1|7|2|2784.54|Completed
92842|129|3|85|2|30|3|3257.98|Pending
10334|249|1|38|4|49|3|6399.59|Failed
10148|1747|4|87|1|32|3|3307.45|Pending
30161|346|4|62|2|23|1|4096.83|Failed
95885|357|2|52|1|48|1|3127.33|Pending
94555|566|1|59|4|7|2|81.58|Failed
12834|1753|3|44|2|12|1|3344.6|Completed
34438|1456|1|97|5|35|2|9272.63|Failed
19723|719|1|45|3|1|3|198.4|Completed
83784|1079|3|71|3|18|2|6108.55|Completed
87531|1626|2|39|2|35|1|3598.11|Completed
62942|132|1|75|3|17|3|2943.4|Failed
53872|1184|4|77|1|44|1|506.51|Completed
79290|191|2|83|5|36|1|3114.92|Pending
92555|364|4|46|2|30|1|1860.95|Failed
48429|469|4|42|3|34|2|7548.95|Completed
13749|604|3|24|1|6|3|1502.67|Failed
5855|309|3|7|5|33|3|1938.82|Completed
65552|1256|2|50|2|7|1|6322.99|Failed
95516|468|4|5|3|22|3|7843.07|Pending
77897|1064|2|18|1|11|1|8557.48|Failed
49051|1661|2|4|4|46|2|1419.77|Completed
2154|899|2|77|4|2|2|191.51|Pending
28715|228|3|42|2|3|1|2515.19|Failed
40269|251|2|3|2|2|3|8484.07|Pending
52691|1491|3|70|4|15|2|9274.67|Pending
76158|1574|1|58|2|26|3|2510.9|Pending
19977|129|3|84|5|31|3|949.58|Failed
32083|1674|4|44|2|42|2|5785.1|Failed
82352|586|2|20|3|7|1|1721.34|Pending
14721|1274|2|44|2|8|3|5269.63|Failed
54044|54|2|24|4|25|3|5410.65|Completed
89707|1653|1|93|4|38|3|4061.75|Failed
77422|920|2|91|5|17|3|9663.0|Pending
19738|1553|4|23|4|45|2|5451.2|Failed
65048|499|1|5|1|36|3|5177.08|Failed
99991|527|2|92|2|50|1|5572.92|Completed
36212|1511|4|58|2|41|1|6517.12|Completed
69063|947|3|58|2|36|2|7122.58|Completed
90008|1014|4|39|2|24|2|8211.74|Completed
1156|869|4|56|1|27|2|9748.29|Failed
83053|1407|4|83|1|35|1|4741.26|Pending
2547|1491|3|79|5|33|3|628.57|Completed
4993|1497|2|16|5|6|2|276.21|Failed
86236|120|2|45|4|1|2|3353.49|Pending
77616|501|1|1|5|7|1|2023.64|Pending
2074|1349|3|17|3|8|1|5613.97|Completed
64476|632|3|99|1|41|1|123.64|Completed
2443|457|3|67|5|25|1|1088.05|Failed
62112|735|2|2|5|15|3|4092.94|Completed
71529|148|2|55|1|9|2|4404.21|Failed
18990|1380|3|77|2|16|3|1529.79|Pending
35485|1270|4|64|4|37|1|2771.4|Completed
23452|389|3|69|2|15|3|2080.35|Pending
87400|349|2|82|3|42|1|2018.74|Pending
92099|554|1|74|3|11|3|1117.64|Failed
72728|1254|1|14|2|21|1|1002.11|Failed
47897|1124|2|74|3|31|1|5068.42|Completed
16917|1398|1|90|2|20|1|3864.93|Failed
30821|183|4|63|5|22|3|3586.95|Pending
77606|982|1|44|3|46|3|2996.91|Failed
67364|886|4|82|4|11|2|6521.38|Failed
70417|1075|3|36|4|17|3|9128.78|Completed
67776|869|2|92|3|13|2|8688.86|Failed
31488|850|3|26|3|41|2|6828.62|Pending
79554|953|1|69|5|43|2|8763.88|Pending
33323|491|1|62|2|27|2|8567.14|Completed
99374|835|4|13|1|27|2|1622.09|Failed
28757|592|3|69|4|21|2|405.22|Failed
61567|526|2|1|3|14|3|1132.84|Failed
50499|1259|3|76|4|38|2|6843.84|Pending
53075|1073|3|67|3|2|1|5667.21|Failed
15770|1010|4|88|5|15|3|4351.84|Pending
85331|991|3|29|2|40|3|5755.89|Pending
92765|239|4|65|1|42|1|2474.53|Completed
47610|86|4|74|2|15|2|1637.49|Completed
92785|1026|1|81|1|12|3|2382.56|Completed
83698|325|1|29|2|49|3|6795.58|Failed
74290|1089|1|32|4|9|1|621.3|Failed
29898|666|2|3|4|30|2|6532.47|Failed
81767|1276|3|77|3|39|1|6062.54|Pending
63307|207|3|10|2|39|3|9602.65|Pending
46446|1813|1|36|5|31|2|1439.47|Pending
34133|697|4|40|5|1|1|4102.54|Failed
81770|264|4|69|3|49|1|4884.86|Pending
65820|669|1|7|2|49|3|2403.37|Failed
28334|189|2|57|5|35|1|307.59|Pending
70615|111|1|46|1|50|1|6443.79|Completed
69469|520|4|40|5|50|2|2250.03|Completed
91384|871|3|79|1|40|1|2410.81|Failed
22466|936|3|67|3|44|2|2833.45|Completed
49023|970|2|93|5|3|1|1501.41|Pending
68165|853|4|26|2|9|1|3412.84|Pending
22475|904|1|53|4|25|3|8139.27|Pending
81395|535|2|47|2|47|1|2548.88|Completed
98823|387|3|69|1|45|3|4908.38|Pending
89566|715|1|65|5|28|3|5348.08|Completed
61450|1194|1|40|2|38|3|2798.73|Pending
32106|1813|1|77|4|23|2|8880.41|Completed
14633|398|1|62|2|2|1|9324.73|Completed
96041|1607|4|84|2|42|3|1146.85|Completed
39178|1392|2|9|1|48|2|7109.48|Failed
50756|1233|3|19|1|25|1|6122.99|Failed
18220|222|4|36|4|49|2|65.22|Pending
9304|933|3|12|3|5|1|7870.87|Pending
66636|988|3|79|4|7|2|2315.15|Pending
79938|129|2|59|1|10|1|9126.74|Completed
5706|887|3|36|3|48|2|3833.29|Completed
31591|471|1|56|4|7|1|877.28|Failed
92623|1570|4|61|5|4|3|3612.36|Completed
99023|1307|2|55|1|17|1|5268.18|Completed
5933|1204|1|1|1|18|3|382.05|Completed
78677|1413|1|19|2|30|3|7633.85|Failed
14834|862|1|27|4|17|3|3574.0|Completed
58836|870|3|8|4|27|3|2144.98|Completed
43888|1066|4|61|3|20|3|9451.93|Pending
10781|973|2|87|1|42|3|3633.86|Completed
18809|863|2|8|4|5|2|633.94|Pending
97568|1380|3|73|1|35|1|7900.41|Completed
40412|1170|4|68|2|30|3|7314.48|Completed
8022|891|4|31|4|37|1|3530.13|Pending
88528|200|4|11|2|39|1|8227.28|Failed
43121|669|2|34|4|20|1|1643.11|Failed
4923|788|2|38|3|46|1|2321.37|Completed
56285|817|2|67|4|27|1|5642.95|Failed
53639|61|1|75|3|7|3|7332.08|Failed
69395|624|3|3|5|3|3|9590.44|Pending
16570|726|2|34|1|19|3|8477.11|Completed
3586|1440|2|52|4|34|2|2157.54|Pending
46266|299|4|75|1|33|1|3491.65|Completed
14168|863|3|38|5|46|2|1352.81|Failed
7257|1754|1|98|2|46|3|823.07|Completed
30216|416|1|46|5|33|2|2034.37|Pending
68331|732|3|51|5|9|2|3474.29|Pending
37129|1458|3|65|4|2|2|2694.1|Completed
95740|1421|1|5|4|1|2|4783.08|Pending
10976|984|2|72|5|25|2|6219.9|Completed
56627|451|4|51|2|38|1|1479.99|Failed
65119|1797|4|21|3|48|1|6145.81|Failed
60185|1085|2|2|2|50|3|1691.57|Pending
4463|1030|4|29|1|38|3|7450.29|Failed
72152|1390|1|16|4|32|3|7639.47|Pending
85232|725|1|76|1|46|2|7962.83|Pending
63158|1282|3|73|2|15|1|7748.05|Pending
52370|1621|4|53|5|13|3|8673.69|Failed
22050|1143|3|80|3|1|3|6748.47|Completed
7039|1755|4|18|3|32|3|7943.64|Pending
25062|460|2|27|3|32|3|1499.78|Failed
16958|662|2|49|5|4|3|7095.08|Pending
34915|1080|1|78|1|16|2|1368.83|Failed
1480|1639|4|43|5|45|3|5942.9|Pending
66050|1159|3|73|2|21|1|3232.36|Completed
48117|349|2|47|3|37|2|3893.73|Pending
81671|735|2|35|5|26|1|2105.94|Pending
20928|1580|3|58|4|42|1|7114.75|Failed
48902|326|4|62|3|39|1|6280.54|Completed
34907|57|4|72|2|44|1|5537.36|Pending
8670|1054|2|76|3|14|1|8153.09|Failed
51275|1235|4|88|3|17|3|7713.82|Completed
74296|305|2|92|4|32|1|5944.55|Pending
78391|210|2|26|3|6|2|8976.61|Failed
85490|1243|3|100|2|25|2|2986.28|Completed
42247|1449|3|37|3|28|1|2987.97|Completed
95909|1188|1|61|3|20|1|2528.19|Completed
42041|1143|4|24|3|14|3|4608.33|Failed
85249|166|3|4|2|22|1|5956.17|Failed
22687|1203|2|16|4|22|2|1465.7|Failed
26191|195|1|100|1|41|2|1314.67|Failed
57019|1502|1|55|2|20|1|5521.83|Completed
53873|234|2|64|5|8|3|8778.19|Completed
78180|1485|2|32|3|40|1|295.63|Pending
18118|96|1|10|5|49|2|8853.94|Pending
71765|527|3|17|5|14|2|6262.12|Failed
36799|867|3|9|4|21|3|2249.37|Pending
54870|1018|4|79|4|4|1|6851.51|Failed
30639|1449|4|21|5|21|2|1814.57|Completed
51837|1188|3|66|3|45|2|1902.32|Completed
12077|844|4|76|4|15|3|6085.4|Failed
63938|1785|1|21|1|34|3|6272.34|Pending
31050|704|3|36|1|18|1|293.59|Failed
98591|1765|2|89|4|32|1|2764.34|Pending
36544|1688|1|72|5|27|2|8778.89|Completed
5359|1682|4|61|3|29|1|7546.37|Failed
35641|174|3|33|4|44|1|1370.71|Failed
75629|357|3|75|4|23|3|2412.62|Completed
54553|1692|1|91|4|11|2|6433.35|Pending
46483|1448|2|91|5|21|1|8965.75|Pending
38105|767|3|40|5|7|1|1199.92|Failed
80990|1006|1|35|3|32|2|362.27|Failed
33020|43|2|100|4|26|1|5011.12|Failed
78872|4|3|6|5|1|2|2974.82|Completed
46561|185|4|41|2|22|2|5192.54|Pending
38216|1376|3|69|4|12|1|7873.11|Completed
2508|1533|1|3|2|9|1|3554.92|Pending
11299|1200|4|50|5|18|3|1276.41|Completed
60032|272|1|60|2|31|2|9695.84|Pending
44149|1106|2|52|1|45|2|4913.28|Completed
78700|315|3|75|1|3|1|9246.83|Pending
47215|716|4|32|1|29|1|4229.01|Completed
74539|568|4|28|3|32|2|2057.85|Completed
80625|1654|1|58|5|42|2|6783.41|Pending
1694|505|2|72|2|26|3|3745.74|Pending
99126|243|1|15|1|32|3|9340.55|Failed
78859|1357|4|53|3|4|1|622.05|Completed
66672|384|2|66|1|41|1|9636.18|Failed
29941|292|1|86|4|13|3|6612.09|Completed
97034|1350|4|54|3|12|2|3947.67|Completed
46817|1275|4|48|4|36|1|2695.26|Failed
47898|1579|2|73|2|27|3|5348.92|Completed
55391|746|2|2|2|22|1|2960.07|Completed
55220|1623|4|71|5|3|2|1893.66|Failed
73527|749|4|65|4|39|3|8373.31|Pending
13593|1482|2|39|2|24|1|6115.77|Pending
45154|1508|3|59|5|44|2|837.31|Completed
56540|752|3|92|5|3|1|9997.35|Pending
67029|190|2|10|1|21|3|4298.92|Failed
98649|227|3|56|1|40|3|7968.68|Completed
41650|969|1|9|5|41|2|9068.35|Pending
11638|254|2|6|1|6|3|6551.15|Failed
1407|688|4|39|4|43|1|1997.9|Failed
34745|974|1|66|4|18|2|6002.94|Pending
19541|398|4|41|3|11|1|5884.61|Failed
2627|147|2|84|2|27|1|4213.53|Pending
94442|1717|1|97|4|33|3|2603.84|Pending
29238|1162|4|59|5|9|1|234.43|Failed
86714|1334|4|18|5|38|3|7595.92|Completed
9826|9|1|57|1|36|2|4846.74|Failed
98551|32|1|34|4|36|2|4825.82|Pending
26965|1540|1|14|2|12|2|9991.07|Completed
2476|723|2|87|2|40|3|4592.51|Failed
40113|836|3|86|2|12|1|3901.43|Pending
54500|1294|1|4|4|48|2|6816.41|Pending
23711|1592|4|78|4|15|2|2273.12|Failed
56352|1085|1|32|4|14|1|7916.74|Completed
89808|417|1|68|3|14|2|3547.5|Pending
48427|1437|1|5|5|42|2|6814.79|Pending
28600|1372|1|65|3|34|3|4018.18|Failed
97997|612|2|80|4|49|3|6995.79|Failed
73502|1082|3|56|2|46|3|4665.24|Pending
2388|577|2|49|1|50|1|3374.64|Pending
98139|396|3|85|5|37|3|7040.47|Failed
4764|525|2|58|3|30|2|1366.47|Pending
40969|90|2|16|1|15|2|1891.02|Completed
83761|30|3|69|5|30|1|9026.79|Completed
28430|27|1|43|4|24|2|6023.48|Completed
14716|1798|1|50|1|46|1|876.86|Completed
30650|1752|4|70|2|7|3|3828.89|Pending
33365|481|4|41|4|26|2|732.01|Completed
41865|1214|2|61|5|20|1|3083.18|Pending
29750|1044|3|24|2|39|3|233.57|Pending
3510|1238|2|57|5|19|2|5294.8|Pending
74231|59|2|15|1|38|3|8238.85|Failed
70280|526|2|38|4|19|1|6016.19|Failed
50661|1369|1|82|4|6|2|7004.34|Pending
19783|381|1|9|2|39|2|5242.49|Completed
50511|729|3|90|3|8|1|1295.1|Failed
69424|1820|3|89|4|9|1|3206.64|Completed
66940|1053|2|91|5|8|1|4752.87|Failed
50065|1177|2|17|1|17|3|4179.43|Completed
10331|450|4|81|4|14|2|2405.7|Failed
57794|409|4|25|3|33|3|9447.0|Pending
57469|1184|4|97|3|22|2|2555.93|Pending
56825|727|4|92|2|35|1|522.02|Failed
63107|271|2|44|1|37|1|2777.17|Failed
41221|1253|1|69|4|5|3|9569.06|Failed
63090|1718|3|94|4|16|1|834.08|Completed
23657|1675|3|37|3|45|2|490.82|Failed
43320|1659|3|6|4|42|3|875.17|Completed
3838|760|1|42|1|3|2|4283.94|Pending
66247|1665|1|60|5|1|3|1811.95|Completed
91049|1275|2|37|2|14|1|673.35|Pending
86241|204|1|60|2|42|1|4749.31|Completed
80234|693|3|97|1|1|3|2480.31|Completed
85568|1228|4|88|4|15|3|6961.64|Pending
33296|1196|1|36|2|3|1|2075.64|Pending
79972|264|4|66|3|19|2|5703.35|Pending
88375|1264|2|44|2|43|1|1527.34|Pending
91268|92|2|94|2|43|1|8847.26|Pending
38572|1255|1|76|1|50|1|7755.14|Completed
77233|888|2|12|2|30|1|5189.65|Completed
44582|28|3|13|3|24|1|933.4|Completed
15690|755|4|13|4|18|2|4308.59|Pending
33247|35|4|62|3|50|3|9853.67|Completed
92820|1744|1|58|3|5|1|7545.33|Completed
99043|442|2|78|5|26|2|4074.55|Pending
68219|1764|4|83|5|30|3|43.12|Completed
67522|671|1|98|5|24|2|8625.22|Completed
41648|1156|1|8|3|4|2|5762.2|Completed
46016|200|1|38|3|31|3|5076.48|Completed
97635|920|4|53|1|8|2|205.17|Completed
5384|1317|3|79|5|20|1|1817.26|Failed
10034|1653|2|96|3|7|1|7891.01|Completed
99888|1102|4|54|1|39|3|9126.26|Pending
