loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
379|974|24|45|10|1|193560.55|Pending
93181|998|33|76|28|2|216525.94|Approved
54458|182|36|20|12|3|5042.51|Approved
73860|832|12|34|34|2|36278.95|Rejected
29668|480|27|65|4|3|35074.29|Approved
58907|1741|30|56|28|2|76068.68|Rejected
92353|498|3|73|21|2|76480.6|Pending
74680|1375|41|57|10|2|425890.03|Approved
60906|1125|22|25|36|1|272970.89|Approved
14148|771|17|55|27|1|307829.56|Pending
17491|122|24|35|16|3|338837.73|Approved
64983|1162|11|5|48|2|497298.71|Approved
90642|128|26|90|34|1|111245.42|Pending
14982|1542|36|57|41|1|179747.61|Pending
96824|749|14|78|1|3|340162.99|Approved
69204|1504|15|35|50|3|33907.49|Rejected
94614|1293|39|30|33|2|429603.64|Rejected
88573|935|30|49|41|2|183565.61|Pending
1523|1716|27|1|43|2|308641.56|Pending
5434|761|10|93|35|3|96053.05|Approved
2801|667|33|9|19|3|169276.33|Approved
34891|818|22|79|3|2|284345.89|Pending
30728|1319|18|63|9|2|403038.65|Pending
55199|423|16|14|14|3|407059.69|Rejected
74864|711|38|22|35|1|462850.64|Pending
40976|414|44|17|12|3|220442.35|Rejected
57270|193|2|13|38|2|467320.77|Pending
24612|1204|31|42|7|1|219416.41|Pending
59766|812|11|56|29|3|217398.31|Approved
66901|957|9|8|18|1|151836.36|Rejected
44313|867|29|79|14|3|350657.91|Rejected
43657|859|19|48|2|3|125849.85|Rejected
62582|855|18|46|2|3|471295.93|Approved
5771|1204|18|78|4|3|85441.92|Pending
33243|1426|42|34|50|2|331985.8|Pending
27126|1361|34|53|23|1|333490.1|Rejected
29494|232|26|48|9|2|117798.86|Approved
60198|1028|43|15|38|1|489584.46|Pending
65767|1738|45|80|5|1|161915.86|Approved
21099|444|50|15|8|2|26357.47|Pending
13876|464|26|28|29|1|188493.55|Pending
42760|1069|43|91|33|2|381437.85|Pending
16128|1703|13|47|12|2|440039.52|Pending
76593|1317|44|44|30|1|466224.95|Approved
96194|1523|28|17|39|1|414123.64|Pending
55574|1282|4|67|12|2|268585.77|Rejected
25508|1111|26|93|17|1|320100.85|Pending
39888|200|8|85|22|3|135747.31|Rejected
23801|225|6|100|5|2|103408.93|Rejected
70837|1742|6|97|46|1|99775.8|Pending
70842|615|50|46|20|1|211183.24|Approved
76196|1705|14|79|42|3|98605.97|Pending
60537|835|4|17|19|1|233346.7|Rejected
60037|776|25|95|10|1|430698.79|Approved
69665|836|39|1|46|3|77133.94|Rejected
43222|443|42|37|38|1|136207.81|Pending
21983|1008|31|32|13|1|205280.32|Rejected
8061|1221|24|71|25|3|238528.48|Pending
79204|78|48|21|10|3|433462.16|Approved
40510|1118|17|91|4|3|205050.72|Approved
10809|1600|6|97|23|3|389535.2|Pending
13557|1464|13|18|15|2|109053.49|Approved
48821|1250|14|92|12|1|252262.47|Pending
63636|619|3|49|20|2|213678.9|Approved
10722|72|48|2|1|3|140887.46|Pending
93486|1026|46|77|4|3|301278.6|Rejected
60579|854|28|21|28|2|86179.41|Approved
3425|773|15|98|22|3|349640.34|Rejected
2815|854|14|7|10|3|97562.1|Pending
43401|1477|13|65|24|3|193495.98|Pending
81985|1078|29|83|4|3|36168.68|Approved
15176|999|1|40|35|3|283646.58|Approved
34728|810|47|14|14|1|466867.16|Rejected
17422|1599|10|54|13|2|73092.82|Rejected
66541|280|11|70|12|2|414663.71|Pending
42208|1249|24|97|22|1|86396.44|Approved
49209|779|6|48|41|1|391600.77|Approved
12356|716|46|89|47|3|455554.01|Approved
71444|575|8|98|43|3|93519.42|Approved
26429|114|11|69|45|1|244167.31|Rejected
18210|1133|45|42|29|2|100748.11|Pending
35732|1021|12|66|24|2|132258.91|Approved
21215|468|6|10|50|3|302954.22|Pending
82022|1039|45|18|47|2|97988.7|Rejected
98775|579|44|13|11|1|5536.66|Approved
19494|1204|5|86|48|3|76488.66|Rejected
85457|645|49|31|28|2|269219.36|Rejected
7224|1209|10|32|25|1|221051.64|Approved
25228|1518|20|56|41|1|52277.67|Approved
63409|770|37|96|31|3|237281.76|Approved
76803|990|34|57|13|1|499369.25|Approved
63412|976|9|9|15|2|119420.93|Approved
75996|150|43|64|45|3|264194.02|Rejected
43573|743|10|78|7|2|479440.45|Rejected
53568|1515|50|96|44|2|37713.24|Approved
78047|794|48|49|24|2|303637.23|Rejected
25080|550|6|48|47|3|239659.83|Pending
3066|76|6|70|33|3|261326.63|Pending
32915|64|43|93|38|2|5166.6|Rejected
16716|1542|24|13|50|1|25181.73|Pending
86594|489|13|76|19|3|165652.97|Pending
9093|25|8|45|37|3|365266.77|Approved
56459|1224|5|29|10|3|246150.68|Rejected
82456|1453|16|92|29|2|133112.89|Pending
94772|896|37|15|12|3|227652.61|Rejected
20764|1606|14|70|42|3|298184.14|Approved
57553|1770|17|70|19|3|193870.25|Pending
47098|357|3|78|38|3|471000.26|Approved
99887|1522|30|73|3|2|442433.59|Approved
26363|833|18|76|9|2|408216.17|Rejected
8517|1157|21|63|25|1|201738.43|Pending
45308|1565|17|83|29|2|433900.54|Pending
54872|807|35|31|5|1|253527.67|Approved
46282|1580|40|52|48|3|194558.23|Approved
51617|1558|4|20|21|1|241425.92|Pending
99480|1467|50|25|42|1|67781.9|Rejected
32559|499|36|70|6|2|476239.9|Approved
85073|1600|41|93|19|1|422696.38|Approved
46491|122|44|68|22|1|9189.5|Approved
47962|679|19|14|44|1|253283.83|Rejected
28536|1159|41|21|29|2|432817.46|Rejected
39726|1490|35|21|35|1|433360.27|Pending
57530|394|2|31|3|3|406330.14|Pending
33623|613|17|15|6|3|365368.53|Rejected
58267|630|2|92|1|1|429615.85|Rejected
21761|1220|4|77|29|1|254372.76|Rejected
36802|1067|47|97|21|2|460819.77|Approved
7760|1371|20|21|48|1|189680.52|Approved
87037|1038|32|58|27|3|119687.22|Pending
88640|1412|15|63|28|2|69545.43|Pending
25764|1205|18|66|41|2|74962.51|Approved
93196|1613|13|78|46|2|171972.53|Approved
55538|1805|4|83|6|2|242192.84|Rejected
18089|498|47|31|11|3|411613.65|Rejected
20124|1147|20|73|27|1|89982.34|Rejected
56068|582|16|29|30|2|346223.63|Rejected
22132|1066|13|76|38|3|149367.96|Rejected
49440|746|24|64|21|2|219263.26|Pending
66610|1528|8|12|18|2|31413.33|Rejected
20861|73|17|77|30|3|150837.02|Approved
46992|1222|13|2|27|3|240268.24|Rejected
97762|1291|10|19|28|3|176286.74|Pending
28755|1200|18|14|8|3|115799.51|Approved
89168|1825|46|34|8|1|215759.1|Rejected
67334|61|49|90|25|1|356729.18|Pending
98000|608|44|46|18|3|263410.78|Rejected
38191|930|47|88|32|1|395071.64|Pending
2588|794|48|1|30|3|362077.57|Pending
56562|556|10|86|5|2|440123.13|Approved
5545|938|16|83|11|3|145859.44|Rejected
33504|1368|20|73|43|1|217818.65|Rejected
62603|1128|36|90|26|2|365093.87|Rejected
26166|486|31|6|29|1|379227.87|Rejected
55024|687|27|21|9|1|43237.3|Rejected
8293|1366|43|82|48|2|410897.17|Rejected
73321|1643|36|61|8|1|405243.58|Approved
35922|612|19|57|9|3|361968.27|Rejected
9765|1639|7|15|4|3|343513.82|Pending
47232|817|35|85|2|2|44215.53|Approved
54931|1534|41|78|43|2|333035.75|Rejected
42155|431|6|66|10|1|34249.47|Pending
37984|443|16|38|37|1|494686.37|Approved
85484|1763|50|40|4|2|255485.4|Rejected
59694|1739|49|32|17|2|475534.44|Rejected
98422|611|47|1|45|3|387667.96|Approved
77725|1782|42|40|9|2|322839.23|Rejected
19852|1671|20|5|27|2|270478.57|Pending
72976|1086|18|39|27|3|487405.67|Approved
16801|988|9|98|34|3|62846.6|Rejected
22856|1524|30|51|45|3|151854.87|Pending
45479|1654|33|30|6|1|77475.62|Approved
30023|1334|11|17|32|2|81387.61|Rejected
39392|89|12|18|39|1|231147.01|Approved
22385|1198|17|95|13|2|72167.06|Approved
83961|1522|17|29|29|1|427756.34|Rejected
46502|646|45|84|8|3|334806.3|Rejected
42582|336|39|84|10|1|23267.44|Approved
75527|1320|44|100|35|1|366203.19|Pending
7075|579|45|49|30|3|272257.85|Approved
90126|435|21|50|36|2|19611.48|Rejected
43528|1480|21|45|20|3|340804.32|Approved
84768|560|9|63|13|2|429571.53|Rejected
78223|1765|12|20|7|1|150562.52|Approved
11298|962|12|81|42|1|19275.91|Rejected
21185|582|38|16|38|3|350930.35|Approved
67251|979|40|42|7|2|108177.53|Rejected
52489|1173|40|64|16|2|334035.02|Rejected
72476|1555|40|58|34|1|472755.74|Rejected
70242|772|7|86|28|2|148128.4|Pending
48271|1436|44|91|39|1|377661.12|Approved
9351|820|6|68|36|2|430244.11|Pending
32450|480|9|73|15|3|294404.72|Pending
62470|1429|9|55|35|2|28640.96|Approved
36812|853|2|17|10|2|100457.1|Pending
67008|1043|41|6|26|3|141075.83|Rejected
22686|1278|21|67|49|2|329159.44|Pending
18845|1488|5|14|18|1|144294.57|Approved
26947|744|16|68|44|3|95207.75|Rejected
6601|387|28|85|4|1|48095.43|Pending
32760|420|30|43|23|1|150682.15|Approved
7317|742|34|94|23|1|309856.36|Pending
80226|227|19|53|33|2|467565.52|Approved
77773|909|40|3|1|1|346357.04|Rejected
90493|625|36|2|22|1|454238.8|Pending
4125|1422|16|70|13|1|394929.83|Approved
47247|933|39|95|3|2|337124.8|Rejected
24385|250|28|15|27|3|81005.57|Approved
13764|912|30|70|28|3|307243.81|Approved
99978|1317|43|61|3|3|481360.95|Approved
38726|730|32|93|29|3|191259.98|Pending
41361|331|1|36|28|2|452386.99|Approved
76596|1325|15|90|19|1|224458.62|Pending
94699|1557|18|74|13|3|481704.02|Pending
43973|774|34|4|3|2|123904.54|Rejected
33026|941|5|26|7|1|435497.46|Rejected
7457|168|24|90|24|3|42423.39|Approved
34098|1112|33|72|18|1|195365.39|Rejected
13248|132|13|42|14|2|109594.86|Approved
25268|988|36|98|33|3|158375.97|Rejected
64470|500|6|93|9|1|450947.0|Rejected
6419|864|37|97|7|3|225353.93|Pending
3867|469|10|40|36|3|418215.97|Pending
59882|1333|50|53|45|2|40632.83|Pending
12960|1586|33|31|8|1|252493.51|Rejected
56159|1635|3|80|31|3|474462.97|Pending
85539|585|36|84|13|3|282561.35|Pending
7194|80|42|83|4|2|317886.98|Pending
9865|52|33|72|9|1|80954.26|Rejected
70906|442|44|26|41|3|463992.99|Approved
31897|130|6|33|47|3|318764.98|Pending
10734|1707|23|61|29|3|15031.81|Rejected
6932|854|25|24|3|3|350540.31|Pending
50234|137|29|53|27|2|346816.78|Pending
73685|552|29|45|6|1|394493.86|Approved
82566|1513|30|28|34|3|58937.23|Rejected
25768|474|7|31|22|3|93710.98|Rejected
58495|1616|19|21|48|3|36514.16|Rejected
2115|1123|44|21|41|2|325783.42|Pending
52969|367|41|27|13|3|101762.94|Pending
80932|1111|23|24|38|2|79350.57|Approved
72134|835|9|97|13|1|361724.5|Approved
71924|98|47|66|27|1|18565.45|Approved
60367|1265|6|48|29|2|205928.28|Pending
3781|792|6|66|16|1|464512.91|Approved
84782|1068|25|87|9|3|263533.83|Approved
2851|1089|37|19|22|3|390458.68|Approved
26382|1540|18|15|29|2|355761.49|Approved
62441|1720|13|4|2|3|165499.14|Approved
10608|296|36|14|5|3|494539.67|Pending
38090|1064|31|35|28|3|267867.33|Rejected
2993|127|37|31|23|1|262472.38|Pending
34285|1782|4|30|35|2|110705.65|Approved
54716|136|8|83|47|1|116330.66|Rejected
48475|1525|21|49|36|2|230491.33|Approved
6253|820|26|26|4|3|54025.92|Approved
36392|461|49|4|35|3|67472.59|Approved
86283|27|5|86|43|2|132921.64|Approved
88613|192|31|16|13|2|475324.86|Approved
47677|34|30|36|41|2|375251.98|Rejected
15165|1117|3|25|29|2|258631.05|Rejected
94539|457|11|53|46|1|410748.92|Approved
99413|919|34|77|27|3|376408.93|Approved
60006|632|33|51|19|1|457611.78|Pending
40089|1666|33|70|11|1|445547.07|Approved
60229|1542|30|100|32|2|411245.5|Pending
70139|721|36|35|48|3|39959.89|Pending
16755|745|14|16|42|2|141811.59|Pending
73162|1666|43|72|42|3|233056.26|Rejected
3598|306|38|84|27|3|472732.69|Approved
45418|460|15|59|3|2|360307.08|Pending
6493|507|49|33|49|2|352053.23|Pending
12764|1725|28|1|33|3|309254.83|Rejected
9539|436|17|31|33|1|212603.95|Pending
24136|1005|18|53|15|1|429655.9|Pending
78512|1165|22|9|19|1|21318.94|Pending
42834|1680|16|4|10|1|323503.15|Pending
76689|662|6|50|1|3|17242.17|Rejected
84886|579|44|36|28|3|46819.23|Rejected
11107|293|31|76|38|3|487076.56|Approved
93023|1356|22|71|25|1|288186.79|Approved
94227|972|2|21|30|2|305194.29|Rejected
76518|490|16|49|42|2|37983.58|Pending
60740|15|28|56|3|2|230456.97|Approved
89023|577|5|85|46|3|482004.3|Approved
16928|806|14|67|47|1|34761.08|Approved
30656|1817|33|48|40|2|13062.4|Pending
51329|119|31|82|32|1|46067.73|Approved
79402|429|47|31|10|3|15239.07|Approved
1874|762|13|5|42|2|141101.1|Pending
36771|549|6|38|24|2|137111.15|Pending
78427|184|5|41|7|3|319884.93|Pending
62718|287|37|79|30|1|156868.1|Approved
18850|1090|16|81|39|2|66423.58|Approved
98742|1638|14|36|6|1|85420.58|Pending
18571|722|31|86|50|2|328363.13|Pending
21267|1011|50|25|45|1|415173.54|Rejected
2742|216|40|24|15|2|336284.09|Rejected
78331|1614|25|89|36|3|41644.95|Approved
47188|425|28|34|11|2|290058.93|Rejected
33503|679|20|51|16|2|359690.85|Pending
41736|811|50|82|22|2|130077.9|Rejected
88719|1069|12|88|12|3|347465.58|Pending
82674|504|48|13|32|3|280276.97|Rejected
67092|624|30|34|46|1|499020.17|Pending
22963|33|44|10|5|1|495080.61|Pending
45146|509|11|67|9|1|111385.03|Approved
91619|585|48|42|50|2|389492.21|Pending
60770|1610|4|63|28|3|270747.72|Pending
8625|1278|19|97|4|2|215882.23|Approved
22123|356|1|69|13|1|15510.14|Rejected
71898|788|22|78|15|3|205478.53|Approved
78818|1418|33|47|4|1|471053.96|Pending
75739|1173|1|63|6|3|465977.3|Pending
53484|523|50|14|30|2|84873.84|Approved
39982|910|38|25|14|3|345792.19|Approved
16474|1815|31|93|41|3|41643.13|Pending
73602|642|2|22|49|3|52575.29|Rejected
90517|320|21|78|41|1|490975.1|Rejected
14043|904|45|17|16|2|95545.14|Rejected
1959|1616|17|25|4|2|12850.55|Rejected
65145|173|49|27|13|2|330136.97|Pending
85678|1207|4|44|7|3|294246.47|Pending
91618|1749|22|47|41|2|163073.52|Approved
56754|353|10|44|37|2|217482.05|Approved
18754|1164|12|27|31|1|32888.5|Pending
61292|842|28|44|25|2|246671.31|Rejected
51184|1796|32|67|11|2|197485.16|Pending
87289|448|28|13|50|2|458807.4|Approved
70860|1271|48|27|47|2|452448.88|Approved
44333|1359|46|47|1|2|281991.39|Approved
78641|1666|36|44|3|2|445881.94|Pending
82254|789|45|45|42|2|419226.49|Approved
96370|1155|22|38|29|1|283022.09|Pending
82366|1233|24|50|7|1|495227.58|Approved
64410|1809|7|1|28|3|351567.72|Rejected
56139|1137|20|99|46|2|455472.36|Approved
59941|361|8|26|22|1|493061.54|Pending
43021|1576|24|68|33|2|79298.39|Approved
4474|136|40|89|16|2|340560.87|Rejected
38888|547|23|79|30|3|412522.99|Pending
10719|10|44|100|42|3|357334.97|Pending
23970|213|27|14|15|3|279326.75|Rejected
47772|769|23|47|49|1|492412.84|Approved
29601|1316|30|44|30|2|15798.07|Rejected
66111|1350|27|13|13|2|120999.04|Approved
72070|1643|36|23|32|3|129293.66|Pending
15287|1411|32|15|29|3|470787.86|Approved
6863|204|4|7|30|1|203295.63|Approved
37820|1166|45|95|35|1|385766.13|Pending
73175|1394|25|72|12|1|322096.05|Rejected
80527|1473|39|21|26|1|70999.44|Approved
41123|536|30|68|36|3|30157.71|Approved
79821|373|1|47|17|1|357771.85|Rejected
92219|1188|16|86|35|3|56391.86|Rejected
91811|851|15|14|20|3|452960.93|Rejected
89878|657|46|99|41|3|196195.04|Approved
2720|1200|49|59|41|1|62490.26|Approved
32057|59|20|15|13|2|326758.17|Pending
48161|810|8|26|49|1|313166.36|Pending
62403|1578|46|73|35|2|89948.15|Rejected
35158|1318|22|55|45|1|429069.72|Pending
34825|1145|1|95|44|1|359350.76|Rejected
52970|1749|40|19|40|1|441762.24|Rejected
48244|1320|16|55|39|1|340069.34|Rejected
22726|57|31|44|32|3|71400.92|Pending
12529|1049|45|86|7|3|248334.34|Pending
3088|1375|50|57|50|3|415767.13|Pending
68525|1805|37|29|31|2|84264.27|Approved
42126|164|30|71|37|2|223352.73|Rejected
33881|1731|27|83|42|1|369671.28|Rejected
98394|1260|43|89|9|2|102561.31|Rejected
84752|444|35|1|31|3|331295.38|Pending
78145|114|43|20|32|2|215569.98|Approved
9927|301|9|57|10|1|73101.65|Approved
97968|643|26|51|7|3|74704.08|Approved
74885|1665|12|96|28|2|176010.78|Approved
10935|1685|25|53|27|3|356315.11|Approved
44026|1655|39|42|48|3|202513.74|Rejected
25982|747|37|58|38|3|12858.64|Pending
27950|721|2|10|35|2|486833.17|Approved
69585|783|8|86|1|1|484283.48|Approved
79210|39|1|28|9|2|43958.32|Approved
67639|234|50|31|43|1|462396.94|Rejected
63472|1637|40|13|39|1|309393.0|Approved
64853|448|15|52|26|2|38942.61|Rejected
50362|630|16|11|32|1|276148.42|Approved
60755|1537|10|55|49|3|454850.25|Rejected
38879|7|35|3|48|3|485488.6|Rejected
35171|1640|29|27|33|2|178168.63|Rejected
78264|1670|43|57|38|2|388781.99|Pending
79154|943|29|55|8|3|278218.98|Rejected
74216|843|23|64|29|1|443995.17|Rejected
27936|1527|9|40|25|3|27700.8|Approved
1127|516|4|99|1|1|358465.94|Rejected
17205|1171|34|76|26|1|466917.73|Approved
14008|567|35|17|49|1|85377.75|Rejected
45141|122|14|45|21|3|426856.1|Pending
52585|348|12|21|23|2|331572.9|Rejected
8777|343|19|25|29|3|337279.3|Rejected
4352|783|2|73|24|3|112602.47|Rejected
73165|305|48|97|5|1|323912.94|Rejected
4534|357|16|57|29|3|144438.86|Approved
56463|431|1|48|10|1|111646.97|Rejected
61455|1740|43|57|26|1|104708.66|Pending
5666|1026|41|22|4|3|446694.59|Rejected
41976|274|47|50|35|2|371113.89|Pending
21033|348|37|58|29|2|368822.91|Rejected
54131|906|47|14|34|1|207700.58|Approved
64129|1613|37|21|6|1|38955.29|Rejected
95972|1617|34|42|8|3|312782.15|Rejected
34267|1568|2|33|3|1|178932.89|Pending
43551|940|19|86|36|2|65127.91|Approved
94213|797|27|85|45|3|60123.94|Approved
7949|623|46|27|5|2|388739.63|Rejected
20426|588|17|62|15|2|9200.23|Pending
83666|1122|14|81|4|2|257093.71|Pending
39234|535|36|50|34|1|210332.64|Pending
88790|1035|28|74|49|2|203721.27|Approved
95309|1609|15|6|31|3|499286.99|Rejected
74926|1468|21|58|26|1|179228.99|Approved
68546|1734|13|2|50|2|341038.76|Approved
93724|442|43|74|29|2|112268.22|Rejected
25566|188|15|24|14|2|321264.23|Rejected
85366|1749|14|8|2|2|450206.55|Approved
18838|1700|26|24|37|3|443211.48|Approved
68508|134|3|69|25|2|174594.71|Approved
71509|767|32|73|48|2|168681.77|Approved
49120|1398|48|78|30|2|208424.07|Rejected
63421|754|36|57|20|3|305050.48|Rejected
22893|712|38|11|15|3|56670.73|Pending
44533|1351|42|71|25|1|491219.61|Approved
16420|1476|48|45|17|2|241114.92|Pending
83001|1|2|57|47|3|129332.94|Pending
74436|21|18|27|15|3|433094.65|Rejected
17257|111|23|83|3|3|190158.06|Approved
76434|677|25|28|2|1|223528.3|Pending
3768|1778|18|45|20|3|351733.1|Rejected
69621|1428|21|73|14|2|83820.52|Approved
34357|1580|29|37|26|1|280607.07|Approved
7531|296|43|74|41|2|70372.15|Rejected
50251|1336|23|75|21|1|168122.97|Pending
68544|437|23|98|19|2|281494.84|Approved
58069|232|34|87|36|3|327238.66|Rejected
45425|800|27|82|45|2|225922.68|Rejected
15275|567|4|9|14|3|104311.09|Approved
51537|444|25|20|46|2|447889.59|Rejected
92537|692|48|2|43|1|235974.0|Pending
68677|500|47|29|4|2|352335.11|Rejected
29923|384|39|57|34|2|72315.2|Pending
33936|100|28|10|14|2|403673.66|Rejected
74360|1607|36|76|36|1|249252.8|Approved
45295|1514|30|38|15|1|422286.19|Approved
66451|589|17|79|1|1|18612.87|Pending
37011|329|15|39|42|1|464023.89|Pending
14731|1138|28|90|25|1|413997.08|Rejected
61489|1407|29|52|1|2|140658.99|Rejected
35089|502|45|9|36|3|160516.19|Pending
89760|44|2|80|36|3|184255.81|Pending
95362|496|44|50|10|2|235546.8|Pending
89886|734|15|98|37|3|428148.91|Approved
73317|1239|19|72|45|3|335771.84|Pending
18876|635|25|43|41|3|433257.62|Approved
71045|1130|22|50|38|2|349794.53|Approved
854|1810|46|75|29|1|372662.08|Approved
86748|326|14|76|7|3|393744.19|Pending
7288|552|31|83|8|2|51224.91|Rejected
98249|1750|14|22|45|2|234466.7|Rejected
65423|1182|9|57|12|3|325650.16|Rejected
26612|91|5|62|17|1|328781.87|Approved
93810|708|20|8|48|3|200853.33|Pending
7214|224|8|61|39|2|493002.98|Approved
98914|233|48|81|16|1|73024.84|Pending
87689|424|18|22|43|1|466560.95|Pending
92004|1797|13|54|49|3|311812.47|Approved
53604|1646|28|5|11|1|129380.27|Rejected
23547|1140|31|70|23|1|284158.57|Approved
70472|215|4|27|15|1|17822.83|Approved
46017|1194|6|64|2|2|52573.31|Pending
35539|1688|28|17|27|1|489578.93|Approved
53253|284|29|7|29|3|346458.61|Pending
44058|598|22|19|45|3|11422.2|Approved
14209|377|9|36|13|3|406952.31|Pending
34923|1097|8|64|19|2|75512.54|Pending
47870|1702|40|12|7|2|193312.17|Approved
15250|1036|45|82|39|1|383997.14|Rejected
74066|708|5|26|30|2|411860.45|Pending
39729|561|24|6|23|2|229289.33|Approved
70932|1814|49|9|17|3|47385.94|Rejected
77256|1191|42|2|33|3|361748.01|Pending
11069|931|8|99|21|1|376786.23|Pending
56336|1151|42|60|18|2|12004.51|Pending
76679|200|30|100|45|3|141531.18|Approved
484|156|32|60|29|2|469228.93|Approved
25399|431|37|58|23|1|187661.46|Pending
70187|966|41|9|16|3|84921.99|Approved
13652|439|41|52|32|1|101484.11|Approved
92010|776|45|47|43|1|364485.11|Approved
96865|1549|5|50|35|1|301984.94|Approved
33084|57|18|29|29|1|414381.08|Pending
18087|1021|3|52|4|3|418474.57|Approved
56962|856|7|95|41|3|43229.33|Pending
46869|37|31|63|20|2|431675.1|Approved
69132|1664|50|43|7|2|229700.63|Pending
12718|1207|46|72|6|3|364005.74|Approved
25543|1722|12|76|9|3|200694.88|Approved
38176|1010|35|62|25|1|382468.9|Pending
2868|810|34|59|26|3|483753.57|Pending
97251|1549|32|56|4|1|24082.41|Rejected
8205|779|38|89|28|1|456256.11|Approved
9056|1595|18|77|50|2|31066.19|Approved
21488|1820|48|49|33|3|387117.69|Pending
28580|1451|28|78|29|3|351055.26|Rejected
92327|71|31|19|12|2|208893.34|Approved
19073|72|10|93|20|3|93956.49|Pending
33611|1293|47|11|17|2|125592.0|Rejected
68615|362|17|50|15|3|352808.73|Rejected
38182|1758|23|13|50|1|333151.01|Pending
8805|575|8|62|3|3|426396.38|Pending
14656|1816|34|77|24|3|370928.09|Approved
88046|1172|29|67|11|3|294713.06|Rejected
67722|974|13|24|2|1|131342.32|Pending
60737|205|43|7|44|1|67819.23|Approved
42556|145|39|89|14|1|218849.74|Rejected
62928|1533|43|32|9|3|208458.62|Pending
64690|1714|36|50|18|1|191652.13|Approved
18021|1023|48|31|41|2|149200.01|Pending
31267|1599|36|94|24|3|371926.76|Rejected
42563|1255|36|48|31|2|108043.65|Approved
82712|1410|32|6|12|2|300184.59|Pending
3999|1625|31|88|34|1|394546.17|Pending
65836|475|17|80|12|2|157938.44|Approved
11285|239|36|14|11|3|278931.26|Approved
98380|1489|28|32|3|3|166681.2|Approved
70121|1540|4|43|29|3|464153.7|Approved
70182|1606|1|12|23|3|261257.21|Approved
13704|880|44|54|41|1|193655.32|Pending
60538|579|19|37|25|1|325836.32|Rejected
62768|1739|15|7|45|2|205495.81|Rejected
56679|703|48|81|5|1|12882.46|Pending
99575|1495|32|83|48|3|397248.7|Pending
20177|638|33|25|26|2|74068.65|Approved
35864|968|12|2|32|2|341154.21|Rejected
53086|695|40|66|5|3|327169.36|Rejected
51183|892|34|65|32|2|477995.65|Approved
45512|955|29|31|41|3|111214.54|Approved
3057|220|15|71|30|2|314456.94|Pending
52859|1304|40|60|42|1|288245.44|Rejected
29378|1616|9|75|20|1|211543.78|Approved
2841|860|2|46|49|2|330370.81|Rejected
5812|1633|4|80|31|3|274627.72|Pending
28448|1797|5|59|29|3|472874.07|Rejected
1508|509|25|51|20|3|112503.31|Pending
2343|1093|39|18|3|1|228515.15|Pending
42528|1692|31|99|33|2|221869.63|Rejected
51666|163|25|94|29|3|339026.78|Rejected
37023|1175|7|68|41|3|363052.41|Pending
41789|1054|16|26|47|1|452571.15|Rejected
48034|999|20|1|29|2|284969.78|Rejected
87584|961|27|45|2|2|132233.85|Pending
61775|1403|10|78|21|2|232487.37|Approved
30274|1563|1|77|33|2|417230.08|Pending
48957|1197|36|84|16|1|94640.29|Pending
85956|1329|9|7|15|2|468597.4|Pending
30711|1298|4|48|7|1|432310.72|Approved
14455|266|30|80|25|2|387317.6|Rejected
66959|275|6|33|2|3|122255.11|Rejected
73724|249|7|56|21|3|178760.02|Rejected
38240|1733|22|56|4|2|470239.0|Rejected
95958|285|48|56|44|2|73570.04|Approved
20036|1511|6|55|49|3|377398.32|Approved
35716|1696|41|89|23|3|156889.12|Approved
99626|163|38|18|23|3|287245.75|Rejected
67521|1010|9|74|10|3|56974.68|Pending
50683|193|41|58|29|3|284225.63|Pending
96711|1570|5|14|37|3|26868.26|Rejected
30995|1817|27|10|17|2|386192.36|Approved
70190|1819|25|72|20|2|457632.93|Pending
16254|395|22|34|9|3|65996.99|Pending
52241|1067|47|82|23|2|409105.06|Pending
37668|824|41|31|18|3|435311.02|Approved
29296|885|11|39|48|1|435494.29|Approved
88858|1450|45|49|10|3|333208.15|Pending
17078|1575|27|97|22|1|347865.81|Rejected
26880|623|23|86|6|2|130699.96|Rejected
49641|1624|18|21|33|2|435024.87|Pending
13565|1042|28|25|36|1|336644.62|Approved
84912|1154|36|94|17|2|314783.2|Pending
41399|1763|27|29|21|3|361363.69|Approved
17418|352|42|22|1|2|494568.28|Pending
55524|1116|2|63|13|2|127593.04|Rejected
28329|1166|4|27|42|1|142462.26|Rejected
63401|1654|15|44|15|2|407822.13|Approved
40004|1479|26|59|23|3|250294.64|Rejected
87578|116|35|87|45|1|474654.43|Pending
39424|1788|4|31|12|3|498795.39|Approved
94919|1285|48|23|45|1|296437.34|Rejected
8161|1776|36|39|41|3|228918.68|Approved
59846|866|26|63|30|3|434590.89|Approved
33681|1044|8|92|27|2|271340.58|Approved
97409|1128|14|66|26|1|458331.81|Pending
84062|1440|19|24|6|3|244375.16|Pending
9051|806|46|39|48|1|448882.82|Rejected
79730|1457|9|34|9|1|314841.04|Pending
96830|1410|5|36|49|1|314540.17|Rejected
37931|537|19|57|22|3|110568.59|Rejected
77043|1621|46|55|31|1|288800.37|Approved
80289|988|45|87|30|3|87699.91|Approved
55768|489|22|3|28|3|284162.51|Pending
13233|1813|32|87|27|1|84317.16|Approved
82684|1272|23|65|19|2|59703.54|Approved
36653|1273|8|44|7|1|199445.65|Approved
41978|687|44|98|14|2|139651.08|Rejected
