balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
16447|187|14|1|302517.21|846230.59|429401.29
34048|129|74|3|311180.6|692814.39|190322.85
59334|425|29|1|39092.03|416026.15|188487.05
9181|455|45|2|427952.14|975975.75|374933.665
62588|888|97|1|203533.34|136469.95|571361.85
14887|825|37|2|356229.04|825580.08|799807.29
26425|205|43|2|625829.34|794040.68|578194.07
67966|1051|22|3|159285.88|473942.24|449972.59
65200|1199|38|3|347707.75|365878.58|733303.64
76189|708|72|2|419177.85|588317.37|234647.67
68991|390|63|3|14897.66|382179.93|431096.78
59917|795|73|2|959003.78|386455.33|288478.565
53994|1518|12|3|372691.4|479157.56|445980.995
6802|1435|8|1|2429.64|555706.78|287673.91
80936|447|15|2|965206.97|710312.29|625389.88
35965|1456|1|1|385624.27|306997.21|300122.875
98875|989|85|3|557677.13|953127.83|481269.735
813|658|41|2|585887.26|161480.01|848746.475
31023|1465|23|2|452977.81|672919.72|952971.46
21952|396|73|2|141401.26|593120.23|364765.945
8859|1451|11|2|38927.13|970598.09|441633.58
57460|727|61|1|562825.73|398407.91|677798.425
64576|905|94|1|929757.25|661961.57|391258.685
50211|678|89|3|681426.72|843343.9|345164.175
34550|224|13|3|24864.69|702090.4|400379.425
23392|1233|56|2|968793.84|709514.8|568282.815
54828|299|53|3|166500.19|415920.64|947261.51
25232|279|73|1|593000.64|264343.66|729537.215
64138|55|100|1|872484.56|227253.47|419174.28
95478|1776|94|2|482465.73|374368.21|152418.925
83607|912|81|2|759068.41|797170.76|351297.855
63217|117|18|2|557196.63|745591.98|752394.195
91723|1667|31|2|402446.26|546158.79|104159.2
67852|1019|5|3|394851.6|693593.78|833358.3
37372|1|79|3|829289.13|754071.24|810562.66
54353|1666|10|1|314078.0|548149.65|869116.385
90751|624|1|1|810920.14|765728.2|164831.175
23605|1124|73|2|345644.52|664620.44|700577.91
13515|450|52|2|66730.67|760959.16|468806.85
52721|338|60|2|773291.45|678251.47|426005.325
98740|588|31|3|359476.92|511031.65|109973.305
77666|172|94|3|663666.98|762510.96|244603.535
76449|1111|29|2|322244.92|990116.77|590527.19
63054|1729|61|1|240234.96|339004.69|344407.025
33714|266|44|3|43381.62|677345.93|619977.46
81854|847|77|1|540626.23|151924.72|414926.65
42218|688|93|1|682330.09|660656.31|669134.23
41030|1811|92|1|66164.23|109987.49|603435.895
73366|1719|24|2|892360.7|96701.89|186598.825
61681|1526|56|3|540613.65|793205.17|480579.195
24176|952|95|1|998824.61|783761.66|610211.635
20558|885|92|3|140751.2|130783.77|100853.365
20427|351|69|2|697932.6|86647.04|168039.905
63156|798|60|1|12027.49|911668.71|824797.625
95881|968|37|3|305363.65|666912.0|464510.455
18124|389|67|3|972495.06|547333.2|308176.78
70735|44|45|1|401085.0|974830.98|460119.755
43962|972|90|3|391885.09|443435.73|366638.38
54367|1775|6|1|166027.76|534576.18|145678.83
38233|994|63|1|723569.45|260292.05|270109.91
33676|473|7|2|922588.43|14189.68|604588.935
55432|134|57|3|98895.29|416935.29|514502.645
47484|1418|89|3|128395.76|735594.13|546599.605
58973|237|10|1|781274.72|691501.6|745390.535
95777|981|41|3|695743.09|538543.46|556933.335
92089|1486|71|2|331933.71|436939.21|825449.44
21045|242|38|2|553945.95|26088.99|641302.705
29655|442|47|2|567820.7|715753.98|682090.095
84206|421|81|2|253950.96|843013.04|416717.4
2681|1158|53|2|1442.18|703859.52|489885.745
50206|1570|85|2|33048.49|228449.17|502462.995
42201|380|71|3|25969.21|635744.01|373010.63
77962|1149|90|2|886068.65|127779.25|601170.605
36515|961|53|1|238658.98|444394.61|444922.97
66559|578|30|2|381196.04|498991.88|414837.02
53698|739|37|1|93731.37|312957.49|304717.62
84506|1509|57|3|230478.12|310730.4|502695.76
38679|1228|3|1|581325.66|587570.33|257548.315
99640|561|90|3|601391.7|672238.75|544447.83
13607|317|66|3|362203.59|747877.78|116909.555
30099|1379|17|1|872831.64|344727.54|553346.165
19444|687|75|1|748341.74|409884.62|676718.34
26436|1406|40|3|538008.81|377007.12|689853.17
58206|538|87|1|880639.08|77726.2|690130.37
18229|118|4|2|316588.29|50825.77|544482.29
58686|210|16|3|262478.35|982856.15|303527.91
86031|162|47|1|519453.96|644331.69|565318.025
17904|1142|72|3|598953.58|461120.57|49808.345
25360|1734|71|3|255292.56|389682.72|625668.775
49507|73|71|2|646807.33|775941.24|490443.93
87132|149|66|3|157605.48|734987.27|171512.375
15998|1332|56|3|505611.2|921241.4|404679.57
53187|1611|76|1|255407.34|198611.43|317286.495
68267|1726|13|2|825554.85|681535.65|478989.545
3472|1094|76|1|753189.61|820465.1|862858.54
98790|287|4|2|155577.74|283608.95|204683.25
76592|520|98|3|108571.58|942045.05|532248.2
13552|163|89|3|881904.3|636045.84|461615.01
85777|915|92|1|850811.75|216200.79|554188.885
41157|350|6|2|338839.27|71001.84|399546.69
35617|877|52|3|658391.18|389651.44|282931.325
36270|730|45|2|528225.29|514606.37|524829.18
46983|1709|95|1|949387.24|288893.05|450006.02
23715|610|38|2|588249.28|611430.91|576785.925
86041|92|76|2|464222.84|126295.24|105228.225
7410|1664|17|3|799813.15|83091.58|711031.355
95206|1093|97|3|558091.04|266251.23|808799.32
88063|879|78|2|874426.97|695508.78|335624.165
93806|928|9|1|889141.43|426013.42|676767.345
46340|1312|23|1|975624.08|972547.46|217802.635
9358|670|79|1|210795.35|312867.13|392837.81
99422|6|7|3|247168.95|402759.57|530621.695
91688|993|46|3|908266.23|981273.88|403653.745
82460|913|69|1|349025.49|152918.65|659618.59
38873|252|84|3|718555.6|517169.03|548809.705
81056|1801|53|2|106382.43|818198.63|235522.185
38401|1620|96|2|581070.98|750015.3|191328.955
12020|1777|65|3|608161.19|899752.26|319761.565
66508|1017|23|3|626870.18|917517.45|804308.18
36898|1337|81|1|862515.23|169883.07|860901.03
53021|1223|22|3|538416.67|554413.48|616317.63
35987|115|50|1|467452.58|518861.85|485198.82
57980|449|77|1|880270.81|50874.84|170392.8
7938|465|100|2|747644.95|525394.46|480103.53
10192|1753|39|1|771650.33|511180.58|343545.535
92568|1448|21|1|743435.59|622250.54|468401.085
47866|959|100|3|668982.05|442004.24|418711.935
26911|1109|54|1|420224.77|461002.44|476812.0
91557|642|69|3|618606.11|365616.58|212978.09
26000|1370|63|3|900872.66|146206.44|483586.0
46440|368|67|3|665964.5|74544.96|674633.02
36031|976|53|3|841515.48|352640.51|560992.285
60865|239|56|1|648183.56|338400.57|706257.64
16286|340|37|1|293831.74|726405.29|590692.74
8946|79|59|1|208543.49|632550.86|201884.36
79323|808|22|2|714114.82|484918.24|607666.785
59491|1384|81|3|521130.82|871636.04|681694.27
27848|551|42|1|233832.81|682812.71|456413.54
65985|1456|15|2|354175.1|519441.1|315720.92
73062|751|81|1|808984.32|297938.27|490007.4
59938|1004|11|3|969233.94|380559.07|216179.135
32150|1529|68|1|643742.86|79273.27|539743.49
30178|597|89|3|654166.71|137742.99|650054.04
62169|525|1|1|516796.86|942648.42|548474.63
61185|623|82|1|796799.19|166168.4|747950.325
26224|1496|100|1|516436.08|245591.47|779963.835
80269|1514|8|3|282173.51|938122.86|404554.815
30698|1633|30|3|268187.27|469624.05|735446.16
99317|1044|66|1|457926.83|429127.22|290897.875
83523|1047|23|3|201940.55|180718.44|757408.555
40201|1139|29|1|785112.23|944932.01|515914.67
71674|1395|82|2|837863.28|992086.51|103539.87
52693|1552|87|1|806124.02|689195.18|349180.785
48618|532|82|3|866926.8|191671.27|689301.085
46716|1390|83|3|747466.35|531779.94|592201.52
2158|278|73|3|697353.78|217160.72|970758.265
71813|271|10|2|922231.63|437669.31|670895.505
30355|56|91|1|315157.37|533868.88|751799.465
54330|1686|3|2|355951.64|831115.26|579064.165
55303|808|51|2|438769.35|247603.49|760670.15
43753|1778|80|2|48743.86|238198.53|464849.43
14959|494|34|2|3566.17|699635.91|562517.555
11945|1791|70|2|482990.38|886563.51|618851.99
34369|866|79|3|330781.11|300359.56|221647.125
86005|631|20|2|369669.28|991661.71|416883.365
59655|1761|87|1|75108.99|256764.61|376769.835
79031|1799|83|2|66855.22|873170.74|759705.02
57731|1792|9|3|223701.11|733001.36|57084.915
28056|1786|65|3|544856.01|232121.63|434334.46
83736|949|1|1|432787.15|230423.53|682463.44
54049|1366|39|1|401102.3|108157.62|322558.84
34207|1052|22|1|199731.76|80927.73|583409.71
22980|963|31|3|821469.92|3834.79|392651.07
54510|297|36|3|84794.4|935100.73|611424.6
77604|1422|56|3|849596.68|969800.8|733977.53
88383|1486|66|2|85723.65|237416.33|219320.19
57790|836|63|3|369950.16|626651.87|440364.63
89057|135|21|1|20772.97|764372.8|375434.49
83911|460|74|2|745985.98|737339.57|628793.45
62147|30|86|2|304633.34|837032.8|919543.27
97914|1690|9|1|395833.1|543143.43|851749.69
7130|1225|63|1|393978.45|465675.45|732888.75
73207|1250|88|3|424804.56|396042.85|849357.565
4602|241|37|1|201712.71|287251.55|470939.86
96280|1270|99|1|462904.29|634730.52|873030.96
76768|250|41|2|45894.04|29601.67|846441.465
20437|1706|31|1|912795.09|495954.49|335909.5
32528|72|91|2|809051.99|117080.44|260481.71
12099|1222|4|1|358557.21|733927.52|685089.535
2274|1612|91|2|268349.15|145127.69|202024.085
86376|971|9|1|825997.12|494594.69|519793.33
4671|381|29|3|23602.53|128979.45|438870.26
16957|485|62|1|166051.24|853553.26|531793.245
3734|1470|62|1|91204.68|426657.92|566490.1
56726|7|74|2|719520.25|806762.35|366890.68
50670|666|61|3|909760.55|609898.91|568265.435
52614|703|25|1|306743.14|428960.02|783534.94
38163|790|22|1|461222.42|207244.13|926676.815
72123|1074|21|1|967602.64|392734.7|497605.67
75028|1582|31|3|512775.99|951187.91|510484.25
80559|178|1|3|450945.01|767082.43|308667.59
29617|206|54|3|175694.49|529210.71|557064.545
14215|105|11|1|112155.28|645326.41|313457.905
2809|1402|36|3|608556.06|565689.45|527818.22
52751|1366|14|2|206291.85|865957.69|914585.33
35335|1574|68|2|449770.09|161733.61|769142.31
97814|135|100|3|101897.27|948698.86|453676.245
36630|143|81|1|255507.21|805218.77|590670.58
94344|186|3|3|594527.4|588695.26|623551.9
2783|363|74|2|431543.26|699108.5|727727.375
83347|1794|78|2|246641.32|223224.94|929741.275
30677|1333|46|2|652250.93|335133.76|807903.31
35393|1797|84|1|610580.41|707410.49|287729.395
91655|1105|54|1|684173.8|914175.86|537190.145
50581|606|52|1|803451.74|318926.21|530907.025
16415|1114|40|3|394492.78|259189.99|560762.61
46295|1438|82|2|15036.09|836268.19|692818.575
4583|591|12|1|755301.64|195890.76|182024.01
23979|579|53|1|204631.51|54657.59|724707.28
50196|1096|73|1|266878.01|28841.39|665965.305
93495|1487|92|3|194803.56|485133.4|264349.11
25016|531|57|3|608162.57|572790.04|480751.19
88638|1258|83|3|35186.98|775680.8|434729.205
18833|898|24|2|384651.16|79278.56|713361.47
36908|574|1|2|470357.01|146712.72|606104.685
7315|497|31|1|530630.78|119029.16|430981.31
23022|392|70|1|832112.45|447102.51|919638.315
91485|836|44|3|883536.06|19755.84|262134.52
23300|1598|35|3|492309.43|83110.14|538116.06
63587|62|8|1|674718.87|965087.92|732175.38
95289|1186|18|1|387314.19|710827.79|305202.89
74333|77|1|2|61212.5|41901.16|732524.35
10939|177|4|1|733197.51|436888.49|77047.7
77946|1337|80|3|215068.85|772411.85|900563.67
90774|1211|54|3|230095.58|729743.82|267602.77
53910|927|6|2|909855.79|822779.78|477036.905
244|543|13|2|91595.56|512460.37|505473.195
85077|1049|75|3|663719.64|708700.11|536115.295
68562|863|37|2|387734.53|28602.63|881248.39
89611|493|39|3|964283.84|216860.75|667039.15
93518|544|66|3|373153.1|339120.55|281554.625
15356|91|76|2|600191.25|133125.69|390107.33
85960|670|31|3|204788.45|483704.0|564424.67
40181|1568|74|2|383974.85|443266.46|652547.37
89085|1600|44|1|59091.94|159145.28|592721.75
49024|1763|40|3|654618.25|115518.75|235033.82
44592|1400|33|3|546908.47|382079.77|762872.37
14801|1223|55|1|945755.0|784254.2|579850.325
19176|160|33|3|198501.04|477498.02|538448.51
96455|81|26|2|886712.74|669704.45|712255.185
87088|84|29|2|240819.27|396320.67|681142.115
414|375|95|2|580205.78|247154.01|278445.73
49373|1471|45|1|979206.31|267227.62|982775.89
79573|682|25|2|630765.05|292499.41|737961.71
59115|792|24|2|227899.31|700243.85|273047.46
95977|1183|18|1|170570.61|958444.15|184220.365
39786|717|98|2|739169.81|378111.29|797688.92
23834|1800|75|1|440763.07|754368.64|533524.69
59038|161|77|3|831239.56|165045.46|380586.17
55487|105|71|1|971663.31|55118.81|622787.77
58242|588|24|2|325894.4|448020.58|308547.77
14432|1777|61|2|508519.76|491832.75|498855.655
93560|1278|52|1|476238.31|616707.21|661820.99
27854|726|38|2|987578.53|379653.82|592391.985
36095|725|24|3|141523.17|437596.66|856905.18
81223|746|7|1|415612.82|182382.29|418956.68
76275|1080|100|1|804167.32|191988.07|462396.94
77571|346|96|3|210615.91|926391.9|872130.915
64416|890|80|1|518737.34|9707.66|341082.545
28367|1732|23|1|903599.58|322343.33|639242.04
46783|634|56|1|140991.29|36248.61|594721.4
24740|1605|56|1|697204.28|218794.48|540176.64
38224|16|21|2|73177.03|369957.69|356744.985
87171|640|74|3|14813.32|999477.05|352746.095
91850|1551|49|3|578184.38|806360.03|559367.115
92017|1198|68|1|281097.12|172321.18|556070.685
75722|1234|11|3|172474.48|51627.26|626016.56
1265|1574|3|1|63561.06|398621.25|637512.935
34971|450|35|1|522300.63|999219.62|204141.54
44704|1178|16|2|497486.24|867224.85|524610.89
32824|1736|78|1|395065.52|749784.76|367657.1
49752|253|96|2|326000.17|36713.49|294278.005
69601|182|83|3|318362.27|741175.29|509668.79
8589|242|40|1|203122.94|676722.39|287441.25
5309|926|36|1|515787.43|588243.52|253361.375
75941|577|96|3|253304.82|852989.99|310045.035
27738|1781|61|2|824612.54|346664.0|634842.525
94590|1730|13|1|28464.35|631004.39|450435.37
7840|1309|38|2|245836.25|215673.47|147556.52
37344|1504|53|2|829706.86|619613.55|165633.16
48587|1718|77|1|525481.61|26458.24|423195.72
71343|437|92|1|753674.16|563121.44|396669.635
73085|405|37|2|452339.47|921275.32|442679.015
72222|1490|4|3|217452.76|534069.08|389459.055
69697|575|3|2|70154.23|168201.29|735207.42
76930|425|50|3|563530.64|9017.42|697593.405
17720|151|61|1|548669.76|325256.84|350152.77
27673|1075|18|1|137287.73|867310.57|368532.3
5757|1247|30|3|573311.17|825409.55|664822.255
61512|646|88|3|214209.1|732368.76|472767.18
37040|946|36|3|826672.84|773763.83|565015.025
57819|660|21|3|407295.23|944214.24|824776.745
26661|559|97|2|346756.75|657835.22|827478.19
16650|860|70|3|938934.81|955288.43|430517.675
10579|1639|65|1|238023.4|842152.92|863782.47
42130|1478|34|3|996851.45|594522.59|677186.78
58141|1737|66|1|201161.89|107435.05|886424.45
71213|1230|91|1|757986.62|151466.28|325406.7
59673|870|90|3|880371.98|915142.13|321695.405
82274|644|12|1|164195.76|95845.11|675752.72
18413|908|85|2|326901.78|203483.29|432954.745
28357|1647|4|1|166653.88|945267.83|647618.94
251|729|92|3|703871.44|871084.04|486214.235
61697|575|29|1|451039.9|895166.03|418382.49
63912|867|87|3|637537.17|140852.87|280307.165
86517|333|26|2|559741.55|819557.33|532251.03
50986|381|10|2|263168.6|637552.11|469354.705
39677|151|51|1|979861.91|20038.16|599467.04
73235|42|88|1|384831.15|367150.85|313733.91
16404|1328|61|3|622519.2|305746.5|248882.265
5755|1229|5|3|813231.1|648036.01|776029.84
57236|1517|67|1|220609.09|920985.8|471221.225
12653|269|72|1|258322.5|934928.79|400416.135
97497|784|67|2|745345.91|334144.43|151012.74
25765|1522|13|2|754341.79|172152.4|678404.415
76700|38|7|2|55485.39|765097.64|757133.445
3239|876|75|1|161130.6|960006.33|275049.255
14076|105|82|3|972597.82|766195.45|613488.215
62035|933|16|1|442896.2|5127.95|820206.44
71386|1107|12|2|835094.77|834456.79|501214.65
22435|189|88|3|170046.86|763095.95|554321.785
89484|1346|50|3|809880.65|93242.68|315606.175
55841|1502|94|3|44264.09|798780.8|427662.355
5070|1779|93|3|113670.99|493633.99|516965.99
62554|1377|49|2|402942.85|354564.68|437154.515
47786|1009|89|3|385012.79|320630.57|783621.01
59798|972|69|1|905153.92|996098.63|185324.99
93829|42|1|1|539964.73|182471.26|361406.72
74424|579|89|3|274414.95|949561.98|356644.745
39818|684|91|3|378769.17|126447.14|525950.495
78445|563|65|2|847910.08|790589.74|418550.21
36774|675|12|3|851163.04|937764.72|742953.135
28216|551|46|3|195558.07|65706.73|598215.805
36470|870|72|1|32653.09|772237.41|184559.16
53081|1033|31|1|766877.1|479483.92|659785.715
75098|1763|45|1|738697.39|699003.09|570051.085
78734|386|87|1|601369.08|273099.38|107656.16
50949|524|33|1|583151.06|915289.59|158338.4
61347|1430|66|3|536741.79|317269.6|581140.73
93225|809|65|1|788332.75|80472.08|607950.285
63707|1465|18|2|792607.0|535786.67|811324.13
73203|34|38|1|675737.61|860271.56|904839.25
38249|1774|6|2|424935.27|623130.19|408522.68
28008|458|84|1|243532.77|40496.82|587002.05
64018|279|37|2|123823.45|764068.08|315088.36
16289|206|99|3|461213.21|267526.67|374017.925
14429|1753|45|3|270144.69|324047.44|704324.265
64737|1398|75|3|619716.57|911774.96|692678.085
5249|694|70|3|359531.84|342398.64|667275.38
50144|632|93|2|732620.14|682267.63|145896.22
2981|1090|1|2|252341.13|736376.75|471081.955
28718|1632|27|1|922527.52|138868.11|534366.825
90847|107|92|1|666826.74|746049.17|538151.58
95846|35|51|1|333103.73|288665.72|431741.31
84427|287|85|1|132647.02|377488.89|790509.47
18429|717|30|3|445929.17|608783.58|816268.325
92960|1069|9|1|156861.34|548645.98|245921.01
3375|1054|61|1|652294.84|107607.59|509048.225
19417|677|86|1|170319.21|56818.2|548635.095
4328|393|40|2|269800.17|48824.53|819347.05
71191|1066|39|3|631205.53|446856.17|821813.56
19916|1637|60|1|310628.37|55051.29|475262.69
69904|353|50|1|517827.78|763294.78|667478.245
31196|734|88|3|389429.92|673772.23|394022.525
3705|1388|89|1|986659.27|744592.71|474057.425
91500|1122|87|2|30371.62|158793.49|532477.75
25200|71|24|2|314940.34|653230.72|358565.665
89464|112|52|1|973911.07|814729.26|347193.86
59374|53|19|2|138488.78|254385.42|475523.42
30851|1599|51|2|368026.98|303487.02|872426.25
91459|251|21|1|686004.09|432074.98|777561.47
14691|1348|66|2|580016.03|329293.27|825877.695
30388|1782|15|2|476167.8|41830.68|233489.56
54039|1118|67|3|488894.62|731325.7|467367.285
34565|252|63|3|599486.47|223605.29|360407.61
87869|487|69|1|61759.35|231312.82|377501.335
48020|589|41|2|361156.83|995829.93|254203.4
87243|505|26|2|478234.45|439607.96|389997.95
35337|368|61|1|914383.79|616036.76|556041.145
23286|1336|25|1|576531.89|266699.01|382510.485
89539|891|74|3|374738.29|607759.15|892544.745
55722|668|22|2|919266.4|175847.7|593987.15
50461|979|79|1|203744.11|627915.69|714641.59
46626|495|48|3|969971.88|483257.42|712908.94
69858|542|99|3|557583.98|343687.68|506410.92
43465|952|59|3|114367.94|523275.26|946269.03
17209|165|42|2|513865.39|963788.92|749671.84
36481|742|69|3|725009.49|963478.13|639420.12
4100|967|43|1|813173.66|294205.0|402300.165
88887|615|50|1|134167.71|606902.21|397232.19
12388|1258|26|3|5772.17|383313.4|684080.615
34808|1705|97|1|653600.25|259831.24|391694.195
16|422|30|2|404066.64|195292.22|405304.595
9256|1475|26|1|883340.31|457868.43|412092.695
82292|1305|11|2|953445.61|259215.98|913736.965
89441|1161|25|2|418881.41|647942.8|923283.655
66576|429|46|3|17978.28|776740.79|161203.965
64056|1422|39|3|957090.09|659755.24|814899.6
40879|596|7|1|53770.39|913580.46|691660.335
480|1783|20|2|517446.8|329694.51|239503.235
75714|162|1|2|817479.8|869060.47|503583.275
22395|1211|19|1|308596.48|780990.14|695096.69
50885|399|22|1|568277.99|9351.17|451579.425
34788|1017|11|1|828629.63|36989.75|365660.065
44735|1573|57|1|481617.35|354728.71|340205.32
17029|587|42|3|506534.31|866197.03|565095.375
87107|1148|92|1|251303.22|896474.99|652912.92
2698|726|62|1|784008.57|388079.07|827855.555
38707|196|51|2|27242.62|657277.02|403820.52
16864|1197|5|1|178578.76|708896.31|808678.175
88270|698|4|1|925034.09|952287.04|783885.005
59501|1703|29|1|108200.35|711025.34|461799.265
54600|1651|84|1|833632.3|362168.21|822347.125
10874|755|75|3|540513.29|841365.49|361249.88
75906|1061|20|3|655762.1|82621.97|292977.81
44348|82|10|3|451835.53|614358.44|728064.355
92876|1472|93|1|92384.9|678839.01|349033.38
16591|1457|30|3|500820.31|484241.94|656884.435
86565|1799|64|2|448893.42|966765.68|439404.825
67774|497|75|2|854437.87|668671.53|860718.05
2702|284|100|1|42283.34|71152.49|403668.455
78640|1428|17|2|129176.66|310715.6|411366.535
95868|865|80|3|633417.56|138381.48|512537.205
97759|1760|90|1|455372.58|970924.26|476213.735
15815|77|11|1|193126.69|255882.41|170874.835
98712|1661|61|3|761194.6|48208.93|609175.605
88727|179|67|1|559131.03|96304.66|554080.91
91006|800|51|3|644018.06|564887.19|224702.01
70220|5|78|1|743989.73|967948.31|638475.675
40948|785|87|1|393454.16|606785.42|856333.715
74957|412|49|2|316575.63|156316.48|746365.68
93648|1023|2|3|793720.19|512639.83|656601.755
70760|1138|89|2|899003.03|919599.5|385112.49
55257|1456|73|1|956594.84|967763.69|189326.635
44004|1402|17|3|977027.44|264491.83|966287.18
60139|61|83|3|740814.17|500870.54|281865.275
37067|218|32|2|18551.12|112207.23|678516.785
37289|870|74|2|900349.99|426384.61|591803.68
73845|509|57|1|672064.64|547620.35|317348.325
62643|621|67|3|787356.21|329263.04|531942.23
18863|330|95|3|964315.42|982080.0|230179.57
3108|1346|56|1|419842.63|578076.25|424883.295
80729|1493|7|3|910830.99|666670.06|850911.795
25374|665|8|1|943650.58|587340.68|636181.52
11201|146|70|3|614546.59|282214.52|420341.655
1566|1602|67|1|832634.49|495489.52|206786.98
70705|1358|34|3|349176.64|415574.71|342082.05
72056|456|41|1|94403.28|462819.61|389730.085
69862|997|7|2|469599.11|546357.07|567277.755
61405|1239|88|1|690192.09|870738.45|659780.495
6884|1019|37|3|989853.18|611943.25|886801.465
1336|1556|61|2|407924.98|844097.34|646388.895
27205|144|76|2|884577.34|585108.9|462244.99
42154|523|46|3|556892.17|631661.86|365637.19
94064|842|79|2|170999.87|132731.07|363712.395
77771|1723|63|2|470910.14|974580.94|465640.74
65292|1152|64|2|189738.48|158527.7|615269.62
21853|843|21|2|655399.1|770532.81|679711.415
74943|267|21|3|863911.34|932183.21|64981.43
82989|1482|32|1|682249.03|943721.21|374595.035
86398|1173|9|3|755981.76|967396.24|477747.89
75342|1523|62|2|909544.1|156748.68|476673.42
82650|300|8|3|624189.41|555627.86|84593.9
68947|1594|96|2|382579.53|473171.11|695400.12
49954|1772|63|1|793725.85|432609.16|635686.69
74237|1381|19|2|884392.59|356826.08|611429.805
22326|1376|83|2|770492.21|213844.74|725694.83
14250|1397|93|3|676666.37|994330.83|496067.12
29284|1323|78|2|936349.16|236861.72|579404.765
99390|474|79|2|758292.43|68751.55|791310.98
55965|787|42|3|717010.41|906212.56|754666.485
29773|873|45|3|334064.39|675631.39|398306.82
6719|400|81|2|791246.17|424645.43|372979.03
55828|1537|34|2|101777.09|964795.13|86787.725
12338|1498|44|1|88994.1|543513.97|576430.18
97274|1199|60|3|139662.26|819785.65|485513.535
66304|734|14|1|839422.76|807119.12|146940.375
43300|41|71|3|152650.0|295071.48|542139.86
62502|1373|36|2|105409.09|455999.09|605248.165
68310|1383|39|2|129578.67|821761.34|620984.065
96054|650|47|1|588779.09|194572.88|446423.615
86242|54|99|1|412514.41|745355.93|494708.99
66131|899|49|2|112041.86|126088.2|740342.965
8834|53|95|3|135477.88|223766.93|661676.475
55227|520|47|2|846820.54|735182.76|555526.19
34941|489|94|3|379766.48|561836.2|750045.215
63621|1466|94|3|815717.27|92766.77|749008.195
69808|28|83|3|519265.27|517081.65|248947.325
30798|309|34|3|376064.26|999864.51|442079.13
15381|998|82|3|794870.92|66880.34|685343.215
15774|597|71|3|612773.01|145726.87|522185.51
49644|212|58|1|190734.18|604964.38|501104.32
9075|1153|92|2|216916.22|433030.27|848562.005
26385|187|26|2|463079.78|128361.47|528789.63
8744|318|36|1|875179.83|65314.2|559997.735
51027|796|84|2|754758.21|99023.31|339772.315
2225|358|31|2|460252.21|77714.9|592898.295
96910|685|48|2|479765.21|823182.12|933424.35
35934|1629|20|2|146563.99|392131.2|678080.77
46116|784|85|3|109834.05|226236.49|445667.375
44201|441|91|1|209895.75|208801.03|181170.295
37865|805|24|1|180848.85|596466.59|730902.705
91135|1353|77|2|139515.99|713585.7|786236.225
50991|1053|53|1|566787.26|975895.18|551461.025
22905|1560|19|1|911303.99|411372.09|644954.24
8616|1586|17|1|842916.11|794611.22|115905.655
30807|1553|61|2|980642.08|29144.54|553180.295
86392|1060|98|3|392758.15|664904.29|783648.43
12819|302|53|2|629125.9|798509.81|195513.155
42305|196|25|3|961510.07|386323.12|814075.945
95092|444|27|3|358865.76|202334.66|580070.77
75293|1341|40|3|848128.1|634614.51|211551.245
8738|72|61|1|152709.71|693573.33|615007.155
28886|180|13|3|557785.89|488818.38|603882.0
11627|1184|43|2|389245.14|356324.02|688194.685
43570|1263|64|2|927280.26|243349.23|276301.44
70526|715|9|3|399401.38|848690.34|382003.57
40805|373|58|3|704842.22|32433.82|750540.975
25075|101|71|3|19613.78|718304.92|708990.695
82715|502|63|2|854630.46|491768.93|694770.6
42971|83|62|1|646091.79|883151.95|669506.77
55514|494|20|3|115288.13|183326.26|479586.79
91807|450|51|2|250926.5|499873.57|790614.04
34494|1608|18|3|744028.23|541821.0|230030.005
87469|265|58|1|340439.13|166082.01|554402.485
43805|971|31|3|238724.36|92964.89|295161.905
97312|1407|92|1|49340.85|968738.52|764794.415
97052|1451|62|2|149012.82|880748.61|507497.96
27062|1142|87|1|955228.08|193048.84|558686.145
63653|1416|98|3|460475.68|168358.06|597402.785
9994|761|6|3|649274.07|272391.56|532267.485
85207|336|37|3|417270.48|749923.41|453571.385
1361|252|48|1|301636.49|52536.64|676063.125
38815|1264|90|2|192776.8|945698.13|239620.635
263|986|37|3|239848.15|57377.05|319551.1
18440|627|70|3|722007.05|919965.83|409233.095
84416|463|4|1|614846.59|92491.4|179157.63
90590|1193|33|1|18851.17|178736.53|317327.895
51615|244|39|3|802455.75|731715.79|195598.0
94712|27|95|2|567848.18|188571.21|365052.385
58727|1200|8|1|906301.41|923174.4|393576.005
95550|518|44|1|613771.82|853188.78|577768.4
49704|1458|89|3|468140.9|719076.82|758203.97
4707|91|42|2|91908.57|479410.31|746591.955
53805|148|8|3|146299.1|584892.16|75065.855
71647|1441|98|2|947237.09|674523.78|177209.89
43111|1077|93|3|334640.88|481698.07|516187.87
43141|1317|21|2|567362.18|493901.1|749209.14
37269|1534|56|3|637434.62|70548.64|248843.115
92197|328|99|2|485271.51|596484.52|538468.12
38197|833|86|2|981247.4|596353.63|410183.81
39569|926|28|2|184414.69|584723.43|932573.64
54134|940|99|1|255780.32|740626.31|212187.735
57897|1159|38|2|168020.06|936587.73|374297.74
37471|826|27|3|273337.91|85056.25|297799.275
35268|912|69|2|731065.67|851755.71|455168.29
21846|1589|32|2|550659.94|469553.47|551140.805
99564|137|14|2|571844.92|441811.58|394866.78
38555|1636|88|1|665582.68|372804.59|549379.735
1318|1433|98|2|210180.03|428048.8|373272.87
19487|1460|67|1|740373.4|368966.66|81558.78
84209|65|54|1|840157.33|552576.09|720429.095
