investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
3161|46|5|20|35|3|469660.9|14863.85
38894|679|3|96|30|1|696657.59|14625.42
97637|751|5|66|34|3|358394.85|6508.32
99848|734|2|45|43|2|686103.89|-3650.87
5584|1794|5|34|3|1|894019.53|-1608.12
24595|861|1|20|48|3|158206.67|-1920.84
13900|194|1|69|5|1|107851.72|9405.22
45402|1359|4|74|34|1|50808.97|-3282.21
48479|721|2|78|34|1|943097.53|13275.15
12090|897|5|39|6|1|491088.85|-3535.91
62813|989|4|95|33|1|504170.25|8909.11
97905|447|4|7|23|1|832378.62|7670.96
52718|429|2|17|28|1|947417.16|5502.6
47340|1626|4|25|34|3|844203.5|-1242.76
53121|1106|4|41|4|2|673294.53|7880.12
50957|1137|1|49|35|2|455163.7|10415.32
11692|389|3|95|12|1|220018.39|773.04
14200|1243|1|24|37|3|221286.42|-1461.86
72000|795|1|22|13|3|853461.35|10393.52
11749|35|5|6|1|3|88381.19|14628.63
51470|107|3|16|23|3|270956.35|13002.98
5539|1826|1|93|32|2|697549.97|9123.35
24833|1030|3|20|26|3|628249.53|10759.41
84417|668|5|39|6|2|295869.12|-1282.92
6059|243|2|44|23|3|969881.07|-1672.92
62123|1015|5|80|11|2|527244.72|-2468.16
28815|1335|5|86|47|2|498321.72|-4421.49
60805|1762|5|1|28|3|757957.13|-1693.33
59099|1784|2|97|44|2|825127.01|6525.9
74782|138|5|2|50|2|527846.78|1475.41
72824|721|3|59|36|2|52879.37|3317.13
23253|82|3|97|9|3|94482.03|13700.72
76735|949|2|71|43|1|350803.54|-4939.87
93723|372|2|49|47|2|312975.82|2170.01
73102|576|3|70|33|2|419583.68|12125.33
73054|506|3|99|43|3|894242.52|4554.38
4052|1556|1|45|22|2|286681.69|4064.77
58154|148|3|80|23|1|283356.23|13883.15
40001|672|2|90|34|2|701156.67|-4233.82
29487|823|1|49|21|3|871588.13|388.87
27787|460|2|70|23|1|936183.43|2740.44
85233|103|4|64|20|3|329818.87|1077.27
96429|526|2|82|15|1|220896.45|6099.33
21607|427|5|98|33|2|590026.84|-2435.13
90447|498|5|25|24|1|110030.29|-710.29
667|934|2|80|17|1|516065.39|11461.71
81770|422|4|41|4|3|772339.01|9578.85
2090|390|2|8|46|2|166201.1|6243.55
77520|368|3|96|45|3|80910.66|13766.64
88879|1622|2|41|14|1|599028.17|-2034.21
71637|1005|2|78|31|2|969811.05|5107.38
21480|112|3|73|17|2|219428.76|9162.87
55357|971|2|63|49|1|431443.85|9515.31
71636|478|5|41|47|1|754079.94|-752.82
32764|739|2|53|16|1|266518.83|10364.7
10134|1518|1|85|1|2|708011.02|4677.73
47132|974|3|70|17|3|332643.5|-1452.57
10069|747|3|1|31|3|678213.64|11643.68
36427|1264|3|58|31|2|732823.33|6774.22
876|1145|5|71|15|3|85943.57|8808.16
5570|554|5|32|2|2|775424.35|14831.96
77201|361|2|57|11|1|125657.19|2836.12
57706|1152|3|69|9|2|800209.09|-3178.57
61773|1111|1|16|4|3|648664.58|12746.98
21263|307|2|25|19|1|701493.34|-3215.43
34465|1496|3|97|44|1|94488.81|6704.27
32038|845|4|68|18|3|940556.35|11445.68
18444|1034|1|22|22|3|419057.09|4098.04
60905|460|1|77|39|3|461309.69|9149.86
93648|749|1|37|19|1|539118.24|546.3
404|1495|1|29|38|2|115149.58|7128.86
19824|206|4|98|28|1|729340.86|3667.34
26235|243|4|62|28|3|681066.82|1868.35
26931|1753|1|49|31|1|829029.56|11494.05
9126|1670|2|85|49|3|500508.5|1553.73
1|1291|3|27|27|3|10478.49|1242.86
383|102|1|68|9|1|947624.18|13045.56
74221|1028|3|21|38|3|438845.49|-1617.35
68630|1094|4|50|41|2|485022.87|-4312.92
85189|367|4|99|24|1|292934.03|-2808.58
4550|1411|2|25|2|3|139239.23|583.7
18964|196|3|36|46|2|452473.77|1377.96
43315|397|5|77|42|3|32703.93|8502.35
67026|73|4|58|11|1|636072.43|12844.18
46324|104|5|40|8|2|132588.06|-3301.45
72695|1262|5|11|46|3|520271.13|6743.12
73325|723|3|99|8|3|525570.89|2413.83
74029|1000|4|32|25|2|79004.51|7223.92
16875|843|4|7|15|2|933181.23|8596.45
85822|63|3|62|33|2|257777.87|11982.07
21528|118|5|40|23|1|136708.16|2375.2
52800|1342|3|87|29|2|280454.97|8159.06
82881|88|1|71|36|2|589766.58|3613.72
32494|1139|1|20|45|3|129934.83|7995.15
98152|71|2|8|47|2|321127.83|3531.58
91865|1427|4|41|43|3|622661.69|8789.08
45734|451|4|94|32|1|776107.47|-4721.04
61581|1219|2|41|27|2|505902.22|5681.24
70480|1428|1|82|38|2|424424.94|369.44
3776|923|2|91|25|2|468127.29|8008.39
73807|674|3|44|23|1|259705.3|-3869.44
58715|468|1|69|35|3|621619.3|10882.55
73899|307|5|31|28|1|622716.91|9639.02
25141|1756|5|62|38|2|766965.59|9600.81
39144|199|5|1|48|2|296816.99|10833.16
91186|828|4|27|36|2|346635.9|11830.16
81529|1694|2|97|5|1|529138.85|6898.43
45974|1002|2|93|46|2|919570.26|8599.08
98910|1171|5|57|43|2|672452.28|4024.4
63127|227|3|66|41|2|238648.4|10157.43
89178|1708|1|65|29|2|60082.8|7500.98
33275|223|4|88|5|2|374492.32|-4289.39
21904|1457|4|72|46|2|607758.93|-273.08
11994|251|3|7|20|1|352818.14|14452.23
62310|309|4|32|43|2|683824.24|7989.12
19132|1098|2|26|39|2|172692.91|-4439.13
76134|1255|2|20|27|1|408636.05|2899.39
95089|567|4|13|5|1|342179.74|-750.89
49962|1482|5|55|34|2|700308.25|172.92
63292|1791|4|24|33|3|273228.15|14045.53
98844|336|2|13|8|3|477726.75|57.57
36270|82|4|66|3|3|215458.26|4445.42
29482|78|5|99|50|2|105239.39|-2936.49
98479|258|5|48|5|3|144204.12|11905.06
73108|1502|4|5|30|3|855382.2|-4149.68
45072|232|1|17|12|2|288673.38|-4318.02
60838|162|1|5|50|1|214424.02|4133.86
3148|1746|1|17|15|3|625806.7|9370.42
88462|876|4|87|38|2|742772.48|-3100.68
87146|912|2|36|2|3|906032.48|4260.81
6235|1227|5|22|46|3|768465.1|13715.66
57602|464|4|33|17|2|313836.36|726.79
15077|909|1|76|49|3|633877.43|2334.85
72950|336|3|1|11|2|572148.53|4353.08
93790|937|3|4|8|2|966684.58|-2302.92
21833|1582|2|65|20|3|569280.03|9728.86
71455|1809|2|35|2|2|933688.48|12783.49
76546|343|2|88|14|2|155617.34|-1899.66
38933|377|5|93|2|3|495321.43|8311.22
17251|1148|2|94|15|1|809675.74|-4127.46
30128|127|3|34|37|1|295676.76|-1967.63
22216|466|5|18|47|2|86120.01|-3520.74
10676|481|3|78|33|1|46682.53|10788.09
76241|1531|2|85|30|3|682511.17|7508.36
88151|1518|3|64|27|1|134805.75|13303.51
61996|1296|5|89|19|2|528883.31|-4143.92
5717|903|1|42|4|3|870525.13|5586.56
75659|652|4|89|40|2|749766.0|586.91
89369|1295|5|23|50|1|250084.87|-426.58
81099|1660|3|20|20|2|535403.37|486.52
1781|1257|2|22|10|1|779424.08|12827.62
92067|1721|2|31|45|1|673113.42|4678.76
28599|834|3|4|11|3|556391.5|5605.36
25755|1129|4|54|14|3|714549.28|7916.61
24247|1780|4|78|22|2|522259.45|1682.76
65187|543|4|45|6|2|484601.34|14496.43
90686|936|1|37|7|2|988934.39|9800.69
77989|1551|4|45|20|1|907892.4|-1370.05
71345|335|1|26|48|2|387868.41|6687.38
69479|84|5|66|23|2|625594.33|12699.71
83703|1574|3|1|21|2|487664.2|13027.07
33989|1714|5|54|1|3|448309.84|3637.94
22705|1406|5|87|31|1|280689.14|8430.18
43018|1041|3|60|40|2|174454.12|14968.62
69085|1351|5|17|30|2|210990.06|6464.81
43694|269|3|97|31|3|716980.82|5331.42
21641|702|1|26|31|2|180364.61|-4452.76
33140|793|2|5|48|2|669866.3|9840.6
73900|481|4|14|42|2|790992.75|6387.37
56644|949|5|79|33|1|235070.88|12792.07
74498|1541|4|64|48|2|108847.07|13987.77
99456|1541|3|34|36|2|504997.09|9512.37
64323|1001|4|17|23|2|473684.93|1607.45
18911|1519|3|84|23|3|148284.91|42.99
51915|491|2|47|34|3|844078.11|5824.99
69196|1582|5|17|41|2|842992.28|10985.23
32450|902|5|39|46|1|338971.2|-1619.71
14714|1445|1|51|30|3|477838.16|1966.77
35850|1021|5|8|19|1|399310.05|5483.66
656|1325|2|38|26|3|793089.54|8114.08
55845|424|3|100|1|2|492844.3|-4025.79
36140|1673|3|18|4|2|610376.92|-4311.13
11645|1824|4|48|1|2|198539.8|-4888.77
44364|540|5|75|18|3|186637.47|9354.6
99977|1200|5|23|7|2|594862.54|12198.24
74715|967|1|1|39|1|153442.25|6642.86
28644|1054|4|27|35|3|625175.1|2037.37
20578|1336|4|31|2|1|40544.96|2025.3
83710|809|1|88|31|2|116779.26|1671.11
9520|323|2|13|28|1|626371.29|8624.09
84292|404|2|21|28|3|533682.72|-3943.25
31|1170|5|82|33|3|709490.48|-4756.5
93055|705|5|85|4|3|252019.85|6561.46
27519|804|5|9|5|2|395824.0|10397.18
97258|1730|4|80|44|1|283232.02|6202.34
18366|497|5|38|5|3|201062.18|-446.91
61940|711|2|69|29|3|388087.68|4079.81
75054|1739|1|84|8|2|590273.32|14254.09
28268|1030|5|72|13|2|276032.55|1878.26
23793|560|3|22|29|3|79085.92|10124.96
71265|346|5|26|21|2|635452.05|9778.63
67679|1743|1|17|35|2|610630.77|-4340.28
87028|1013|5|48|50|2|842647.79|6288.01
28233|552|5|11|36|2|129640.4|11108.81
51270|345|1|6|47|1|421197.8|-1540.71
30958|1767|4|15|42|2|229902.99|-4371.72
97419|1158|4|29|18|1|251927.27|8419.88
12804|845|4|36|45|2|549202.54|-4046.08
48345|1323|1|83|44|3|216901.51|-319.28
3921|306|3|43|3|3|122084.32|1647.27
2327|1749|2|6|15|1|905868.71|9377.34
31676|492|1|78|44|2|997470.43|4752.6
36560|464|1|35|16|2|187365.31|1982.4
22272|474|4|47|15|1|224188.49|7550.3
90544|449|1|71|46|2|707912.6|14536.1
18193|691|2|45|13|1|432227.64|-4865.79
32994|1225|4|93|30|2|753485.97|6844.09
47007|367|2|7|39|1|340352.77|8638.7
44245|654|5|31|49|1|8100.77|3597.92
56931|137|3|22|50|2|610840.72|4913.76
28225|1572|2|41|26|1|299536.64|11167.09
24080|1421|3|60|48|3|366331.09|4544.72
14790|140|3|53|17|1|449513.19|12035.44
4391|377|4|34|8|3|827164.13|-3647.85
72866|240|4|94|23|2|917415.08|5695.44
52200|1596|3|5|30|3|814320.39|-2626.72
58877|873|1|62|30|1|257729.32|8590.58
54231|1297|3|91|4|1|569297.07|5369.17
85594|453|3|72|13|2|407673.94|9678.85
54912|1519|2|44|10|3|612778.17|12919.61
38065|268|2|76|42|3|157232.08|14089.7
60963|947|1|17|41|1|784179.07|12734.75
60387|978|3|82|33|3|142581.64|-4741.32
30586|1706|4|23|6|3|364908.1|7846.27
90266|1736|2|12|20|2|387269.61|-40.92
11120|639|3|86|9|2|599312.31|7392.96
39570|612|1|62|46|2|992735.95|-1122.85
49467|626|4|25|36|2|169726.42|13454.24
6677|209|5|48|36|2|248062.75|13205.0
34418|296|2|55|8|2|57169.58|13970.56
97745|615|1|53|16|1|853863.36|7100.25
10546|778|5|45|41|3|391426.56|11211.54
83506|41|1|37|17|3|584992.44|5851.65
81606|1420|5|78|1|1|854207.05|-1483.16
68985|238|4|69|11|2|387717.82|11176.25
34410|927|4|9|11|3|992442.91|-1640.48
17600|1788|1|79|50|2|94691.66|807.99
1102|57|1|59|21|3|532333.13|-3680.68
19750|1118|2|19|10|1|509567.71|4967.59
37609|1631|5|81|26|3|133345.63|-176.65
11741|518|3|32|30|3|136058.12|6888.27
72083|1510|1|68|30|3|854329.34|13705.32
33054|1037|4|18|34|1|93376.15|-16.04
30509|882|5|47|24|1|313357.8|2777.31
1056|1584|4|40|18|3|902121.95|-3002.72
43704|1758|1|41|12|3|684151.49|4788.61
92470|1653|1|32|36|2|950293.75|741.35
78319|1061|5|11|29|2|327600.15|5067.88
82945|825|4|75|2|3|174780.08|6406.48
69395|1150|4|6|11|2|950767.48|4419.35
40524|1700|2|55|11|2|587000.32|-3809.3
97605|610|1|93|21|3|726016.33|596.33
19650|1539|1|90|18|3|668808.69|-3562.58
45091|1586|4|53|4|2|14653.3|5667.8
97189|1704|5|24|50|2|900008.16|991.96
7667|999|3|32|36|2|33227.5|12751.86
28655|1583|2|51|17|2|662266.08|-2874.66
20642|1650|2|89|3|2|811416.39|1600.08
8065|405|2|81|1|2|968090.71|-3464.89
2156|828|4|59|42|3|379869.04|14209.7
11558|219|4|23|20|2|714209.93|2899.12
29132|1631|4|4|47|3|720168.19|11408.55
92677|1743|5|45|33|2|881270.45|1640.15
76431|1166|1|69|26|2|845715.04|4869.3
10202|1144|3|15|28|1|381040.02|13780.13
64656|1238|1|64|2|2|117968.82|8920.2
47240|1294|5|49|18|2|13911.94|-1957.32
90761|281|4|34|30|3|177068.99|4728.4
99812|282|4|44|21|2|946415.57|3580.34
45444|1274|1|39|1|2|23348.59|10684.98
80096|963|1|30|7|3|977632.45|-1833.58
70036|549|1|79|20|3|768458.51|10891.38
50267|1494|1|82|9|1|989965.89|8545.53
14350|1541|3|89|12|2|440851.44|4747.74
29176|430|1|37|36|2|672026.45|12627.29
19680|674|4|26|8|3|602058.3|-4495.97
22427|320|2|51|9|3|232416.38|14162.92
76976|1680|4|54|16|1|197431.51|5865.06
86957|859|2|57|23|1|660985.36|2215.8
89451|949|5|20|21|1|891094.76|7978.79
51601|765|3|95|45|3|31207.07|4476.77
80547|1637|3|68|18|1|726034.92|4660.15
61271|1249|5|77|14|1|77990.45|2377.26
29909|1117|3|19|26|1|275524.89|-2776.43
56042|231|4|61|12|2|96320.7|8694.21
61286|306|4|48|30|3|414166.69|-910.58
99924|38|3|53|21|2|843052.95|7069.5
71681|613|1|71|49|3|957353.64|-4553.07
39828|724|5|3|10|2|346368.78|4962.56
17000|314|1|32|21|3|556688.6|321.02
72248|1660|5|26|9|1|514720.0|-940.22
35746|371|1|67|1|1|908657.32|-4384.89
69480|1740|1|1|41|1|710936.97|-121.36
81545|1778|2|34|44|1|695159.3|-1098.44
43616|727|1|38|9|1|393533.98|14828.78
51799|1614|4|9|24|2|892147.9|12480.45
69267|963|2|18|37|2|423390.81|6898.58
76751|1211|3|70|33|2|628716.42|-2078.78
30478|501|4|91|37|1|329631.82|-1974.29
22735|239|2|86|32|2|931258.41|-3010.78
29710|1166|3|11|46|3|424424.29|5563.15
78532|29|3|59|40|1|880468.29|11232.57
97003|817|1|12|9|3|941910.14|8601.98
20598|226|1|4|19|1|412496.25|1705.38
32825|1501|3|24|36|2|833067.58|6032.58
38499|1712|2|88|8|1|926562.76|-4018.7
41937|419|2|99|43|3|448565.85|773.37
32144|1319|4|53|16|2|845827.82|8475.53
35617|1177|5|1|49|3|948385.75|10403.74
20107|1666|4|70|17|3|824859.94|4959.55
62525|1102|3|37|46|2|694498.85|10904.99
81253|700|5|6|2|2|536440.09|1942.18
15864|228|1|16|11|3|587867.64|-54.02
87711|1387|4|99|3|1|611458.6|5056.01
29768|940|4|68|16|3|948924.98|14367.61
48632|1805|5|15|33|3|386505.84|7875.34
55624|1501|1|77|4|2|918723.15|4922.16
99085|1177|3|89|47|1|828747.92|10220.22
53706|263|5|80|39|1|670805.32|-4449.92
49252|1525|2|62|26|1|100523.41|-2883.85
83163|38|3|52|36|3|50767.51|3824.81
19185|1034|5|72|47|3|151733.75|8172.24
99568|596|2|66|8|1|106509.83|3864.61
10604|947|3|18|33|1|7398.54|13782.98
778|477|1|97|9|3|470751.65|-4536.98
14694|170|4|33|47|1|338716.86|-671.62
44092|1507|3|66|47|3|819273.3|11633.9
39287|1301|2|95|25|3|48724.93|7755.91
92386|1634|5|57|15|2|810857.63|-2874.45
25351|1525|4|65|16|1|450911.73|12857.19
74364|1656|5|36|44|1|261796.39|2890.21
17507|1785|1|36|10|3|593579.61|-4686.75
23481|502|3|71|4|1|951459.7|14549.22
28295|339|5|88|39|2|182283.02|12016.9
51092|189|2|22|12|3|924238.83|14458.79
87289|929|1|59|26|3|104846.69|-673.47
45998|938|1|30|19|2|535209.42|14351.44
53632|762|2|36|38|2|978500.57|9735.73
73295|301|5|38|29|1|508801.61|-2343.34
92146|1312|5|27|44|1|455693.22|1370.75
18190|338|2|29|4|1|763449.05|9236.08
90129|471|4|2|49|3|213685.29|1275.5
87035|1627|4|85|14|2|421427.62|11226.72
7559|913|3|86|42|3|456770.3|10134.01
1228|177|1|54|7|2|421880.37|-4353.21
60868|624|1|80|38|3|104895.92|10333.02
55096|712|5|83|7|2|929043.72|14415.77
87978|428|3|19|34|1|886995.28|10308.2
95930|876|3|20|41|1|738634.67|8138.07
48165|1321|3|40|20|2|445213.57|5048.5
43922|115|5|61|23|1|663148.87|-2587.31
81663|1251|1|48|19|3|751042.05|11990.12
26768|1753|1|31|45|1|177775.17|12782.13
71708|1142|4|40|47|3|104443.83|482.08
29974|422|3|65|37|2|377367.35|11444.21
7071|1233|5|77|33|1|321884.0|10485.4
73559|1275|2|4|11|1|949527.22|4185.39
50265|1112|5|24|13|1|367741.59|5880.83
36734|967|1|74|1|1|603825.32|11712.04
56360|1591|4|88|43|1|187732.36|-4442.43
8305|137|4|3|37|2|75247.72|-3483.49
47528|813|3|83|36|2|517482.9|-3630.49
27921|1436|5|33|22|2|756547.98|11521.36
97870|1293|1|10|41|2|531944.52|6024.65
40856|1268|5|26|39|1|403579.28|-4942.73
57692|73|2|8|46|3|270190.39|-1724.63
4224|69|1|65|32|1|280537.03|-1310.11
81579|1503|5|30|12|3|780575.26|12516.84
11782|1532|2|92|1|3|352058.5|-2863.85
86564|1063|3|12|6|3|528120.69|14101.12
94396|1825|5|30|35|1|714321.85|-2236.3
84567|1819|4|14|24|3|672772.45|98.37
68380|486|1|74|2|2|806370.51|9534.03
77891|688|5|88|43|2|859241.06|13053.52
25781|775|1|66|42|1|604891.54|8323.75
40306|1002|2|63|48|2|72772.04|569.04
73645|732|1|57|26|2|821956.37|-220.9
28490|620|5|78|17|1|668924.75|1189.41
31166|324|4|46|49|2|87606.74|7469.97
93504|427|4|21|7|2|595821.5|-4180.07
84678|1428|5|65|20|1|335272.52|-2986.72
48075|1470|4|74|15|1|666828.08|11278.84
52772|350|1|93|4|1|741489.94|11839.43
30541|244|5|97|10|2|82248.79|9917.46
25770|960|4|79|41|3|125350.12|14286.48
92984|182|3|49|46|1|725428.25|-172.48
44338|353|2|13|25|2|506827.8|12601.83
40629|821|2|23|27|1|648318.58|2547.31
53195|557|4|11|6|2|406019.57|4153.05
62269|836|4|67|28|1|639231.88|8559.18
21591|939|1|8|2|2|750910.46|12068.01
61300|544|2|25|23|2|962096.75|6938.19
26145|3|4|22|29|3|439944.84|13458.72
23006|1650|5|10|28|3|612008.2|1899.19
58584|554|4|65|41|3|701445.76|6179.24
33878|1114|3|27|42|3|778363.53|10891.37
55272|164|5|77|4|3|251206.78|-384.86
75447|257|1|84|29|3|194611.09|13374.83
41171|1644|3|100|9|2|975250.17|2626.93
44499|1632|5|69|11|2|822873.65|12444.64
52052|1|3|96|24|1|124761.44|8457.1
49173|314|1|82|3|3|454139.83|1435.39
42793|331|3|44|10|3|586806.62|734.04
61186|1381|2|10|46|1|343701.16|9307.4
23169|1759|3|24|22|3|717179.55|12235.76
67718|124|2|39|40|2|285654.32|1686.65
11628|1181|4|85|40|2|3626.89|8287.97
44344|110|5|59|46|1|360578.44|-3476.03
41281|633|3|87|41|3|102682.48|-2730.36
59953|1054|2|62|29|1|610351.45|8447.88
64211|303|5|65|1|3|284810.52|10614.22
40568|895|4|97|28|3|372940.78|-39.13
54038|1533|2|39|46|1|401186.94|1312.62
74645|310|5|77|3|1|827440.88|14962.04
52178|1561|2|56|20|1|360478.3|12589.17
50924|980|1|84|3|2|341783.9|11168.79
61220|1144|3|77|2|3|952888.71|1000.78
48300|1196|5|60|6|2|195805.0|-2308.91
46328|236|4|54|31|2|802024.16|2917.17
77958|571|4|53|30|3|882572.05|2375.58
38614|1741|1|67|45|2|36437.99|-805.43
87148|678|2|30|29|2|564331.08|6389.52
88200|155|5|47|15|1|431559.1|13760.03
11654|351|5|91|17|3|501402.6|-1921.99
88847|735|3|26|3|1|964560.57|6835.22
45733|1206|2|10|16|3|593617.87|-3157.85
47186|671|4|64|36|1|868605.76|4023.13
17017|1572|5|62|47|1|950550.18|1627.2
38727|1032|3|35|29|1|479703.47|1753.58
84594|1119|3|61|10|1|719009.48|-4300.13
45376|1291|2|80|7|2|483823.66|12712.74
22980|193|3|44|42|3|750984.05|8199.67
95554|100|2|72|42|2|151866.65|3535.15
45144|843|3|78|1|1|907826.54|9617.55
75486|1478|3|11|1|3|113821.35|9490.36
39433|615|5|14|9|3|867949.99|8963.69
73294|549|5|62|47|3|346101.95|-1088.52
61158|1822|3|46|31|1|983769.7|4595.24
66572|443|4|12|12|3|748282.41|4799.76
5525|1094|3|87|44|2|914473.41|13601.63
21393|1518|4|42|23|3|923642.7|-4513.61
64492|549|5|49|42|1|862557.55|2975.3
97909|1543|3|34|35|2|431552.22|13966.09
68058|1275|1|40|1|2|468969.05|8690.26
84332|1405|3|79|31|1|378748.96|12681.05
71566|543|3|3|42|2|844849.73|14634.55
54997|1437|4|65|6|2|811402.73|4213.55
22344|84|4|67|43|1|884244.49|6248.84
60589|26|1|3|40|3|204248.03|-3553.23
2690|1057|2|94|40|3|706089.28|4337.3
70947|1097|1|24|35|1|554628.87|13751.35
83273|201|3|76|17|3|533587.89|4842.88
66859|365|3|13|36|2|336866.31|3134.56
13606|414|2|13|50|2|495678.66|9616.7
52574|1110|5|39|16|2|992544.98|5654.79
57499|284|4|2|1|1|931472.1|1086.35
46216|96|2|24|21|3|808938.49|14789.71
54011|1366|3|37|17|3|435559.55|13731.63
43767|310|2|3|28|2|151604.8|-2025.93
28179|501|1|20|40|3|984785.42|-2504.07
16586|1587|4|99|41|3|499495.03|-977.12
31871|779|3|98|29|2|70172.33|4816.98
85027|1324|3|24|12|1|922507.39|10804.94
84963|243|3|35|17|3|674482.08|10836.18
26050|1353|1|84|2|3|961702.39|9873.53
73794|635|4|78|11|1|457584.77|-3792.24
1487|1491|4|44|13|1|263249.93|3605.83
94255|1584|2|88|18|2|437254.18|13839.64
54295|1357|2|27|42|3|591795.8|6974.73
82019|1303|2|88|17|2|866002.09|10009.82
32823|348|1|57|39|3|593522.01|14648.87
53419|1718|1|53|31|1|938394.33|-3831.99
94075|1196|4|14|3|3|406722.54|2875.88
47154|1246|1|7|45|1|522120.04|8897.2
70746|1232|4|23|33|1|312717.07|604.21
470|1132|4|70|41|1|201228.58|12530.53
76892|1712|1|46|31|3|955496.63|6640.69
41313|401|1|66|8|1|240217.56|5039.04
61766|500|2|71|19|3|534122.55|11583.17
82365|1611|3|71|41|2|673192.22|12781.22
69588|861|1|83|28|1|689710.79|9038.89
46035|705|5|45|34|1|366409.83|-4753.02
45385|1192|5|84|49|3|861351.63|4378.33
4696|255|1|7|48|3|977910.55|-4879.02
79862|1049|1|54|2|1|191491.99|767.87
33911|973|2|3|24|2|279431.27|-1944.52
4082|1144|3|99|13|2|578801.73|8435.5
75235|743|3|41|32|1|638731.93|13369.39
81699|1088|4|3|12|1|862701.93|-3200.27
43256|150|5|71|15|2|362539.34|8786.75
99338|4|1|46|36|3|733034.51|10130.78
32938|419|4|89|9|2|338258.14|-2367.72
35111|203|5|7|25|1|715938.11|423.22
2535|42|1|79|8|3|820609.56|2518.69
11403|1521|2|17|35|3|496584.76|-453.45
54306|1129|4|89|10|1|548876.46|153.06
97313|1316|1|69|2|2|787341.97|3996.62
76372|912|5|93|14|1|176403.42|3357.25
29510|29|4|82|11|3|589897.79|-3130.1
82310|519|2|81|5|1|162189.19|-3095.42
44119|83|3|15|42|3|271585.35|7665.09
29020|1460|4|49|44|2|23528.68|8357.12
14661|802|3|37|45|1|476234.1|617.91
18591|890|1|21|11|3|293329.33|1824.65
37168|991|5|41|10|3|993122.14|-2586.62
77857|1262|5|47|46|2|215081.38|14968.11
88260|1398|2|29|45|2|703540.34|14621.0
2203|1219|1|82|37|3|543017.85|-4349.67
88763|720|1|50|30|1|981149.45|-610.0
2560|1290|5|24|39|2|828368.47|1888.68
39228|135|4|98|3|2|327574.08|7878.83
7742|927|2|91|31|2|116877.68|9569.3
7254|1474|3|52|31|1|980031.23|5151.55
38966|1081|3|2|47|3|485083.44|8614.45
49599|924|2|30|16|2|438809.89|-3466.47
78507|671|4|59|17|1|237905.68|3034.67
61712|1334|1|23|5|3|958481.31|2983.31
99208|1588|3|33|50|3|125087.25|12614.87
9796|1757|4|19|11|1|995272.42|-1833.03
75944|613|1|79|37|1|364235.66|11338.52
33697|916|2|2|19|2|374914.57|-4968.2
70412|708|2|56|28|3|57877.16|12267.68
31597|83|2|68|48|2|78688.33|5400.73
41598|989|3|35|41|1|350082.13|10483.87
42616|1244|2|65|50|3|763937.41|-3338.78
7846|1373|4|24|13|1|394328.82|-4779.48
70811|568|2|15|15|3|768059.72|-3957.14
20792|1457|2|95|6|2|624048.39|-3515.76
98918|385|2|38|39|3|20277.89|4733.19
60643|468|3|92|2|2|695866.63|449.27
77241|1107|2|66|4|1|938109.62|-90.74
38612|989|4|60|28|2|33597.74|-536.96
92806|1331|4|73|1|2|133693.35|12597.69
80895|864|3|76|11|3|852993.93|3240.57
77537|1697|3|53|30|1|139526.42|4183.16
81818|309|5|45|7|3|353771.63|13663.28
18986|335|2|31|41|1|340692.6|11515.4
64395|1690|4|18|49|1|410696.01|-4456.78
51691|472|1|61|43|1|693772.6|6564.45
4851|695|5|75|35|1|169707.46|-4626.33
92417|1281|5|36|46|1|977479.99|13597.54
16312|794|1|49|42|1|44031.23|898.76
84001|1533|5|95|4|3|69095.93|11122.96
90094|1768|3|16|46|2|646937.64|2840.61
79434|490|4|17|22|1|946601.15|697.04
66174|1455|2|11|39|1|541439.77|12981.5
53917|1724|4|91|17|2|448381.51|10245.34
82370|384|1|17|10|1|300670.06|-1906.5
1807|1523|1|71|25|1|789732.79|-4280.75
81587|1427|5|4|17|2|532102.48|5014.08
10304|1214|4|75|41|1|321248.6|-1832.63
56771|150|4|50|24|3|608540.78|9025.33
66639|1582|4|71|27|2|370061.66|8409.97
49683|411|3|14|5|2|360780.37|2725.06
83814|304|3|22|21|2|75005.32|13428.52
54865|1391|5|33|15|3|77073.98|11616.55
10748|183|4|1|23|2|637603.36|1882.49
21529|1337|2|36|8|2|183423.62|12956.54
17169|933|2|48|17|3|902060.51|10517.03
29936|1336|3|74|40|3|649474.74|9336.69
58179|1815|5|70|43|1|121714.52|1545.17
5343|1321|1|93|28|1|572112.97|8892.31
53117|972|3|99|38|1|823727.13|7672.83
72600|1563|5|36|4|2|857351.94|7132.81
80595|1184|2|28|3|2|135597.93|11825.17
41878|1516|4|32|35|3|776066.28|11547.35
36953|1071|5|66|14|1|96635.66|8634.25
16550|743|2|73|42|1|450776.0|2513.02
29585|118|5|66|20|2|198562.84|-2104.67
47320|1257|3|67|22|3|482978.05|11246.4
45963|795|3|34|29|3|225237.23|-4167.96
92057|109|3|56|49|1|23873.62|13228.63
74214|1220|2|92|38|1|600504.23|13076.13
86403|1449|2|99|17|2|589753.28|1414.6
62225|1110|4|11|25|1|699770.43|2999.51
68536|1647|5|97|35|3|294283.18|6182.42
25858|956|5|43|1|3|301942.13|-2122.63
71671|1293|3|17|37|3|85527.34|10274.82
62129|225|1|60|21|2|393612.25|6609.59
95224|1562|1|38|45|1|807543.22|-4240.09
2364|1386|1|89|43|3|166664.56|9877.32
