transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
78305|1763|2|19|4|26|1|4984.99|Pending
50133|416|4|86|1|2|3|7416.3|Failed
15958|1290|2|2|4|36|1|3034.12|Pending
98227|129|1|92|5|33|3|3826.31|Completed
51751|71|4|38|2|14|3|3238.88|Completed
86309|1511|1|44|1|15|1|5625.04|Pending
14182|91|2|69|2|38|3|9485.41|Failed
8706|1349|2|63|5|38|1|9860.58|Failed
41257|538|1|86|1|43|2|8349.34|Pending
10271|784|2|10|5|41|2|9706.91|Completed
85254|931|4|52|1|50|3|9371.01|Pending
14940|1812|2|58|3|3|1|9440.18|Completed
91542|506|3|98|1|41|3|3470.29|Completed
25953|1093|1|61|5|9|3|8320.86|Pending
94371|223|3|5|5|46|1|6296.34|Completed
73420|89|1|81|1|18|3|947.13|Completed
13595|1579|4|13|2|8|3|8880.9|Pending
93582|876|3|30|2|50|2|9633.98|Completed
67313|1292|2|38|3|26|3|5190.66|Failed
36043|1171|1|41|4|10|3|5814.72|Failed
80123|1565|2|14|1|34|1|3307.64|Completed
99578|662|2|78|4|10|1|4294.41|Pending
72589|1423|3|28|5|16|1|7713.22|Completed
87219|573|1|74|1|37|1|6660.98|Failed
70568|746|4|90|5|5|2|3502.68|Pending
39904|1776|1|48|3|40|1|7449.82|Pending
51397|359|2|37|4|38|1|906.23|Completed
77811|775|2|14|1|31|1|9923.56|Pending
32850|428|4|26|5|38|1|74.16|Pending
53250|342|3|26|3|18|2|6229.01|Pending
90703|772|3|4|3|3|1|3096.15|Pending
41663|1058|4|16|2|44|1|3226.71|Completed
87765|1143|2|40|5|32|1|3549.68|Completed
46853|527|4|30|4|11|1|1391.8|Failed
97153|1706|3|95|4|22|2|3451.57|Failed
95678|1242|3|86|1|46|1|8957.28|Failed
77155|811|2|35|5|21|2|9358.53|Pending
99620|666|3|72|3|15|3|1173.09|Pending
87065|1441|4|95|1|7|2|8656.4|Pending
54484|1386|1|30|1|16|3|9756.34|Pending
93049|1805|1|10|2|46|3|712.61|Failed
36814|1233|1|73|5|35|2|5115.01|Failed
93095|49|4|24|3|18|1|454.2|Pending
50194|1479|4|29|2|6|3|2073.7|Failed
89472|587|3|93|5|17|2|1259.9|Completed
18699|164|4|64|5|22|2|1807.64|Completed
4087|989|3|3|4|30|3|1530.98|Failed
97567|1186|1|18|1|48|3|5721.82|Failed
76671|1426|1|26|3|16|2|2290.92|Pending
76542|225|3|57|4|30|1|983.21|Failed
97384|649|3|100|1|29|1|2852.56|Pending
48945|1213|2|2|2|2|1|1598.95|Failed
7416|276|1|1|4|17|3|2360.87|Failed
28648|969|3|76|5|18|3|4407.72|Completed
70258|871|1|76|2|37|1|7552.56|Failed
14353|465|3|83|1|12|1|7527.5|Completed
12368|1559|1|19|2|44|1|168.68|Failed
21197|1011|1|85|2|9|3|7197.63|Completed
11424|1557|2|100|4|30|1|6311.44|Pending
32437|1714|1|50|5|10|3|1746.16|Pending
97526|971|1|16|4|42|1|8174.06|Pending
96932|34|1|77|4|24|1|1494.1|Pending
57830|543|1|75|5|19|3|4285.61|Failed
546|601|2|88|3|46|1|8026.92|Completed
63783|1668|3|53|4|43|1|3738.25|Failed
19873|1084|2|50|5|33|2|7289.36|Completed
85094|1814|3|77|3|50|1|9739.54|Completed
74480|219|2|45|4|19|1|5833.33|Pending
2264|1308|4|77|2|19|2|2363.83|Completed
12126|1322|1|7|4|46|3|228.28|Failed
65057|1704|3|54|1|21|1|6281.39|Failed
60192|399|2|93|2|41|1|3624.45|Failed
24761|1299|1|4|2|16|1|708.96|Completed
98429|1811|3|43|3|23|3|3291.99|Pending
83882|855|1|12|1|10|3|3951.87|Pending
67680|1461|3|50|3|49|2|2699.87|Failed
23599|1303|2|25|5|43|1|7195.43|Failed
87514|552|2|6|2|22|1|3990.51|Failed
59897|934|1|5|2|47|3|5761.21|Failed
27097|1660|4|97|3|30|1|2384.86|Completed
23119|253|1|91|2|3|1|3346.21|Completed
10309|1721|1|36|2|19|1|2990.81|Failed
95252|689|2|39|1|25|3|2892.43|Failed
18981|1746|3|87|3|25|3|2756.74|Pending
36525|1479|3|56|4|35|3|7922.24|Completed
89064|928|1|26|2|46|2|7553.0|Pending
77495|1724|4|75|4|16|2|4359.7|Pending
63342|931|3|55|5|10|3|3760.45|Pending
57128|990|2|23|4|7|3|4840.0|Failed
8274|323|2|68|1|22|2|573.67|Pending
18859|1713|1|96|5|24|2|2698.65|Completed
67865|238|3|82|5|28|1|7115.33|Completed
73277|93|3|59|3|11|3|8985.97|Completed
54576|1507|2|65|4|11|2|958.2|Failed
1420|1090|4|75|4|40|3|4573.44|Failed
12569|1221|2|37|2|14|1|3989.52|Failed
9689|1439|2|98|5|13|1|8816.21|Failed
63441|1528|3|96|4|8|1|8998.91|Failed
1838|263|3|45|4|3|2|4754.86|Pending
56863|347|4|44|2|9|3|5459.25|Pending
76419|1648|3|73|1|42|2|16.99|Failed
64288|471|2|33|2|20|1|4828.45|Pending
86022|393|3|100|4|15|1|1947.86|Failed
41196|1052|1|54|4|19|1|4979.3|Failed
9575|1012|1|6|5|17|2|861.79|Completed
46136|1280|3|73|5|10|3|8658.37|Failed
3267|1304|2|30|4|14|1|1672.88|Failed
95140|1796|2|5|1|21|3|5220.57|Completed
84135|1135|3|92|4|22|2|8526.45|Failed
96483|1409|4|56|5|46|1|5149.08|Pending
89221|112|2|84|3|20|1|7898.89|Completed
32498|1267|1|65|1|11|2|1286.22|Pending
8758|1245|3|27|4|21|2|1437.38|Pending
74566|1652|2|55|5|37|3|7639.86|Failed
81532|1170|4|77|2|41|3|4707.47|Pending
68843|1072|2|37|3|22|3|6561.68|Pending
88965|1822|3|92|5|10|1|5817.94|Pending
90831|727|2|8|1|42|3|87.04|Failed
50123|1489|3|5|5|13|3|7017.66|Pending
76641|897|2|69|1|29|3|5145.08|Failed
34659|1145|2|51|5|1|3|8763.05|Completed
63033|93|1|90|3|19|1|8906.49|Failed
40984|1792|3|3|4|35|3|270.97|Completed
92871|916|3|79|5|46|3|5276.5|Pending
81727|1260|4|97|3|29|1|6497.08|Failed
48081|275|4|90|4|46|2|9909.99|Pending
32741|1072|3|99|4|29|2|8055.16|Completed
10919|1809|1|80|1|1|1|5332.3|Pending
21595|442|3|53|2|17|3|2235.07|Failed
67745|1274|4|53|5|2|1|5143.41|Pending
15902|804|1|100|5|48|2|9012.01|Failed
61386|1673|1|49|4|42|2|9292.46|Failed
23764|1750|2|93|5|48|3|1283.41|Failed
86213|1244|1|62|3|1|2|6495.14|Pending
51867|1586|1|55|2|14|1|9909.43|Failed
62260|104|2|34|2|33|1|2425.93|Failed
30099|1374|2|72|5|28|2|1434.36|Completed
92852|1647|2|81|5|39|1|4385.59|Completed
33134|692|1|14|2|26|1|8205.53|Pending
55630|780|1|48|5|37|1|1017.8|Failed
56217|500|2|49|4|37|1|1090.87|Pending
80936|770|3|12|2|40|1|7703.57|Completed
64431|1764|2|84|3|24|3|2724.88|Pending
89569|1194|2|35|3|29|1|866.44|Failed
12814|1592|1|16|5|37|3|9349.31|Pending
37622|1659|3|11|1|33|1|804.85|Pending
59825|505|2|40|5|37|3|1569.89|Failed
57584|1445|2|15|1|28|3|496.62|Pending
54248|1630|3|62|5|33|1|9800.24|Failed
33871|1383|2|91|2|32|1|6290.67|Pending
922|1197|2|41|1|17|3|6066.51|Failed
27679|1775|1|67|5|3|1|2635.23|Failed
66432|192|2|67|4|19|2|1326.57|Pending
33022|608|1|70|4|8|1|6999.59|Completed
13793|327|2|34|3|4|1|3423.47|Pending
8279|10|2|60|4|5|2|6957.52|Completed
52725|809|4|87|2|26|3|7257.71|Failed
52484|1101|1|64|4|3|2|1955.16|Completed
95923|613|3|69|3|8|3|5766.69|Pending
40452|137|3|52|5|6|2|4301.44|Completed
59594|1538|3|55|4|47|2|7996.95|Pending
20073|499|4|90|2|5|2|4149.11|Pending
70481|309|3|48|4|17|3|8513.14|Pending
63852|131|3|78|1|4|3|5159.15|Pending
53997|1540|4|73|2|33|3|7920.83|Pending
53889|1822|1|60|3|43|1|7746.8|Pending
23196|1121|3|37|3|20|2|2059.53|Completed
74998|434|3|87|5|50|1|9242.35|Pending
73801|1046|2|46|1|42|3|3417.57|Completed
14644|772|4|69|2|24|1|31.25|Pending
48985|1130|2|66|5|12|1|9107.07|Completed
40811|913|2|91|1|29|3|5980.71|Pending
98162|462|3|28|1|32|2|8415.07|Failed
68550|307|2|58|1|39|2|1557.54|Completed
21588|789|2|15|1|37|3|243.73|Pending
64265|1578|2|69|2|7|1|797.91|Pending
40480|24|3|10|2|45|1|7845.62|Failed
78927|117|1|66|1|32|3|873.57|Completed
55350|615|3|64|1|12|1|7042.29|Completed
70361|1506|4|19|5|29|2|4938.35|Failed
23681|1125|4|73|5|45|1|6955.6|Completed
6930|579|3|42|4|26|1|881.35|Failed
81343|1685|4|95|4|12|1|4688.34|Failed
39586|933|4|43|3|21|3|993.44|Failed
48533|1420|1|92|4|18|2|4207.74|Pending
45870|1376|3|2|4|31|2|4396.51|Pending
87420|1266|1|16|5|48|2|8319.65|Failed
10721|282|4|74|2|13|3|4909.59|Pending
1147|1062|3|36|2|38|1|5763.2|Failed
96937|946|1|30|1|31|2|3402.83|Completed
16059|790|4|86|3|2|1|4898.79|Pending
82798|1658|4|95|5|12|2|2290.35|Failed
36131|963|3|87|4|7|1|2233.89|Failed
46850|822|1|84|4|32|2|5265.39|Failed
31481|1508|1|21|3|37|3|645.58|Pending
1109|441|3|11|3|16|1|5553.16|Completed
45356|1151|2|79|3|46|2|7849.32|Failed
89081|1827|1|62|1|49|2|3632.08|Completed
15975|26|4|96|5|48|1|1328.73|Pending
17525|1166|3|34|5|9|1|6750.49|Completed
36461|166|2|44|3|29|3|8779.34|Failed
3466|980|4|47|2|27|2|7007.96|Pending
523|536|2|89|3|44|2|5855.62|Failed
17625|25|3|87|4|41|1|4533.29|Completed
99657|1644|1|57|5|30|1|629.86|Pending
20384|1295|2|16|1|22|1|8579.01|Completed
37010|254|1|46|5|26|2|611.08|Failed
69526|1264|2|56|3|45|3|2995.92|Pending
87988|1254|2|2|4|46|3|6265.18|Pending
85341|1413|2|38|3|11|1|2249.95|Completed
56475|237|2|53|3|13|3|3080.75|Completed
81297|722|4|13|3|45|2|5370.51|Pending
62982|1820|2|73|3|16|3|7942.14|Completed
62761|609|4|92|5|30|2|6461.14|Completed
12478|1517|4|76|5|23|3|3224.85|Pending
88888|831|4|23|1|34|2|2523.92|Failed
65700|992|2|52|2|3|3|2769.97|Pending
36049|1578|4|49|5|20|3|2006.25|Completed
73920|648|1|9|2|14|3|8648.27|Failed
200|655|1|75|1|5|3|8632.15|Failed
68854|672|2|85|3|14|3|7626.5|Pending
82583|965|3|4|3|6|3|5262.32|Completed
38227|1493|3|39|5|33|1|4602.4|Pending
87015|638|1|53|4|33|2|349.83|Completed
25601|158|1|55|3|4|1|4146.96|Pending
18558|1217|3|22|2|6|1|3685.65|Completed
81811|1463|3|77|1|28|1|9271.29|Pending
87436|152|4|96|3|8|3|4057.63|Pending
61435|1599|2|93|4|9|3|8969.09|Failed
65348|1580|1|57|3|4|3|1610.9|Completed
72891|1135|1|17|2|7|2|4524.33|Completed
64810|1777|2|70|1|12|2|123.49|Pending
46188|787|4|6|1|28|1|8844.7|Failed
90063|279|4|17|1|34|3|12.06|Pending
72703|261|2|31|1|8|1|6357.94|Failed
34974|1114|2|3|5|31|3|3282.81|Pending
36260|1224|2|4|4|38|1|8015.69|Completed
86502|1827|3|14|5|23|1|6261.32|Pending
32155|863|3|87|4|22|2|143.99|Completed
95514|198|2|81|1|2|2|3369.61|Pending
80201|959|2|52|3|38|2|2788.62|Failed
84443|909|1|81|3|27|1|6283.25|Failed
80528|1071|2|65|5|46|3|8025.27|Failed
80819|693|2|45|2|21|1|9581.23|Pending
56878|1369|4|73|5|13|3|8828.15|Failed
28085|1168|4|68|4|31|3|7047.03|Pending
57652|790|2|91|1|3|1|3839.34|Failed
91696|1748|4|40|4|35|1|7376.29|Pending
82312|1525|4|60|2|27|2|1452.72|Failed
53023|1212|2|95|3|39|3|6736.29|Pending
73449|1394|2|25|3|29|1|2635.4|Pending
93495|129|4|98|1|38|1|3659.98|Failed
22262|500|2|72|3|9|3|5553.19|Failed
1531|708|4|98|5|30|2|5414.56|Pending
29215|772|1|28|4|35|3|2285.21|Completed
43811|1399|2|95|4|14|2|6301.69|Pending
36494|1791|2|16|4|33|3|3757.48|Failed
37374|143|4|82|4|40|3|8137.69|Completed
76862|53|2|87|3|43|3|4344.24|Failed
32603|239|2|34|1|10|3|5124.91|Completed
19398|1322|3|98|4|45|1|5457.28|Completed
87875|1740|3|40|4|26|1|487.65|Completed
71994|327|2|46|3|37|3|2843.38|Completed
25821|1264|1|78|3|32|1|7917.34|Completed
36722|308|3|78|3|8|1|465.08|Pending
92205|313|1|41|3|17|3|9116.55|Failed
78739|1538|2|90|1|24|3|3062.19|Failed
52167|1531|1|94|5|46|1|547.5|Completed
43201|935|4|37|4|33|1|2540.85|Failed
98478|561|2|32|1|11|1|8124.12|Failed
24149|496|2|13|5|31|2|8258.4|Pending
98612|152|4|81|1|26|1|6016.39|Failed
94536|696|4|12|4|2|1|233.94|Failed
51854|1463|1|67|5|46|3|4962.84|Pending
74578|1197|3|8|3|47|1|8061.55|Failed
17315|466|1|91|2|9|2|954.17|Pending
40106|464|3|43|5|25|3|7832.84|Failed
3406|84|1|51|3|18|1|6627.93|Completed
6324|607|3|24|5|28|1|7934.71|Failed
37963|1810|2|58|5|35|3|1782.84|Failed
45197|657|2|93|3|28|3|5524.91|Failed
12795|1770|2|79|3|1|2|478.37|Completed
99609|1518|3|41|5|38|3|750.24|Completed
30253|870|1|41|5|7|2|4954.84|Failed
14042|868|3|33|3|39|2|1658.44|Pending
82554|815|2|47|1|11|3|9823.99|Completed
15754|641|1|88|2|6|3|264.29|Completed
43646|1586|1|90|3|31|3|2648.32|Failed
15534|762|2|43|1|41|2|5251.92|Completed
1713|1757|4|36|2|10|1|5423.55|Failed
67152|1020|4|86|3|8|3|1692.48|Completed
49047|27|2|69|2|30|3|3569.65|Pending
60523|1143|1|31|5|45|3|8944.51|Pending
53403|678|3|30|1|41|1|9755.86|Pending
20415|655|2|64|3|50|2|899.11|Completed
6486|400|2|68|4|46|3|518.34|Failed
8165|1312|3|86|4|23|3|6467.11|Completed
90931|666|4|46|2|5|2|8073.98|Failed
68865|1450|4|37|1|7|1|3156.93|Pending
94714|441|1|83|1|47|1|5813.11|Pending
66149|328|4|87|1|46|3|6228.43|Completed
68107|1006|1|50|1|37|3|7320.41|Completed
72164|45|2|6|2|46|3|3405.09|Failed
14364|295|3|3|4|2|1|255.16|Completed
98357|1759|1|74|3|10|3|2702.8|Failed
32824|1187|3|84|3|36|1|2253.23|Failed
44305|615|1|46|5|20|3|678.14|Completed
62729|1753|1|30|2|50|3|6816.17|Pending
36755|72|2|85|4|39|2|9450.83|Failed
32612|554|1|19|5|16|1|8289.49|Failed
69441|1264|3|65|2|34|1|204.18|Pending
1374|1401|4|7|1|10|3|808.71|Pending
98153|700|4|36|4|19|2|151.66|Pending
72408|148|3|45|3|32|2|1978.35|Failed
81918|42|1|42|2|43|2|1511.9|Completed
58913|1514|3|40|2|10|2|228.57|Failed
55201|997|4|99|5|35|2|3688.5|Pending
63799|1206|3|19|4|49|2|5426.59|Pending
84530|90|4|61|4|40|1|3329.54|Failed
98495|1533|1|15|4|5|1|2348.22|Completed
79975|610|3|17|3|20|3|9008.43|Completed
97651|1799|1|10|4|33|3|3593.8|Completed
26618|1334|4|68|3|17|3|8990.32|Pending
69893|1511|3|13|5|38|3|7907.04|Completed
69178|163|4|95|1|36|3|3385.04|Failed
78266|1440|2|47|5|10|2|3737.24|Failed
80612|432|1|65|1|25|1|2075.06|Pending
30737|1033|2|34|1|15|1|1869.55|Failed
50187|680|2|58|1|31|3|894.58|Pending
46569|1188|3|83|4|7|1|1351.79|Completed
82083|1751|2|24|2|13|2|1125.92|Completed
73667|1764|4|54|2|26|1|486.63|Completed
84199|1494|4|53|4|11|1|1334.25|Failed
87251|513|3|28|4|5|2|6849.42|Completed
7303|1153|1|9|4|32|2|4266.41|Pending
89208|1068|4|66|2|22|2|909.15|Completed
9775|717|1|79|3|44|1|6188.2|Failed
43976|220|4|50|2|24|3|1276.93|Completed
35216|1262|4|63|4|20|3|9585.15|Completed
8840|1051|2|26|4|14|1|750.0|Failed
6686|1694|4|72|4|48|3|2496.35|Pending
5492|1011|3|85|1|33|1|4636.7|Failed
21754|316|1|68|3|19|2|144.64|Completed
81186|339|3|65|4|24|1|6588.77|Failed
88120|845|2|71|3|24|3|6882.6|Failed
45325|1529|2|43|4|14|2|4360.54|Failed
67061|613|4|16|4|31|1|2442.36|Failed
24771|347|2|43|2|44|2|8780.99|Pending
71266|144|1|58|1|42|1|6466.9|Pending
92694|1795|3|77|1|1|2|1148.2|Pending
47814|584|2|12|5|4|1|5665.09|Pending
5001|395|3|26|2|27|1|6044.17|Completed
47901|148|3|21|4|46|3|2721.16|Failed
84714|186|1|68|4|30|2|7027.94|Pending
3028|991|4|29|1|47|1|6213.03|Completed
2420|307|4|29|1|6|3|7520.36|Pending
26387|1529|1|52|5|27|1|7273.81|Pending
59861|370|2|4|5|34|1|6833.56|Failed
83551|1795|2|77|1|47|1|2003.61|Completed
46239|1662|1|94|3|3|1|373.94|Pending
20703|783|4|82|1|31|1|4264.62|Failed
94870|400|1|33|2|4|1|1610.72|Failed
66125|172|1|88|3|1|3|8814.65|Pending
91765|264|3|8|3|18|1|705.36|Completed
61774|622|2|14|5|1|3|7406.12|Pending
71440|1273|1|5|2|16|2|496.54|Completed
60226|495|4|68|5|27|2|9838.69|Completed
56441|845|4|41|3|16|2|7923.02|Pending
67212|1046|3|21|1|7|1|8333.73|Failed
55539|950|1|94|2|12|2|9741.47|Pending
79179|246|1|4|5|41|3|4462.11|Pending
8928|1573|4|67|3|16|1|3788.61|Failed
40350|214|2|59|4|5|2|9837.27|Pending
91741|1784|2|11|1|35|3|1825.45|Failed
90381|709|3|33|2|30|2|6108.87|Completed
69044|1826|4|63|3|9|1|1429.23|Completed
37112|1443|1|29|1|29|1|2223.58|Pending
77032|39|2|99|1|45|3|5597.31|Completed
2259|427|3|84|3|6|2|5241.57|Failed
33504|294|2|44|1|12|3|1416.71|Failed
17706|1347|3|53|3|15|1|3591.35|Failed
99794|716|2|69|5|22|2|5177.13|Pending
44498|560|4|23|4|5|1|8914.09|Completed
86723|967|1|26|3|13|3|5680.76|Completed
30084|679|4|45|2|17|2|6442.77|Failed
84341|1151|2|78|3|11|1|4741.53|Pending
89638|543|1|14|3|14|2|219.83|Failed
505|91|1|9|4|21|3|7876.3|Pending
18413|523|1|22|5|34|3|1050.56|Failed
6491|850|1|40|1|46|3|9131.6|Pending
44064|719|3|66|5|37|2|5193.2|Failed
7230|1452|2|70|2|23|1|1174.33|Pending
87136|383|2|19|4|13|3|3644.35|Failed
92535|340|3|83|1|15|1|9626.72|Pending
15250|800|3|59|4|7|1|365.77|Completed
86929|1185|4|56|4|15|1|3219.5|Pending
80524|368|2|76|2|6|3|9038.52|Completed
72638|286|2|58|5|40|1|1147.29|Failed
59563|1694|3|35|5|39|3|7366.53|Pending
40077|1036|1|20|4|22|3|913.49|Completed
5229|19|4|76|3|23|2|3760.88|Failed
41903|1434|1|29|2|13|1|4039.91|Completed
8002|492|2|36|2|49|1|1757.62|Failed
81245|1784|4|27|3|28|1|7422.51|Pending
40804|1721|2|96|4|33|1|2245.7|Pending
5985|1144|3|85|5|15|1|7268.98|Failed
38149|876|4|26|5|16|3|4376.37|Failed
68539|1479|4|98|2|25|3|2069.83|Pending
63382|1593|3|78|3|13|3|6421.21|Pending
54177|576|2|100|5|35|3|3587.82|Completed
57575|521|4|28|2|13|3|6264.28|Failed
93545|1208|3|67|1|49|1|846.14|Failed
88991|783|1|34|3|25|3|8636.88|Pending
64603|1114|1|44|4|35|3|1455.84|Failed
70460|1212|4|16|2|31|2|5369.13|Failed
67113|78|2|44|2|17|2|2511.26|Completed
67735|1133|1|12|3|14|1|1828.23|Pending
50840|1589|2|89|4|34|2|4121.81|Completed
46785|687|3|94|4|23|2|1691.3|Completed
55383|58|2|60|5|30|3|855.99|Completed
66668|346|1|23|5|5|3|3521.92|Completed
85197|763|4|30|4|41|3|1386.99|Completed
98803|1421|3|26|1|45|1|8073.6|Pending
74643|677|2|9|4|3|1|6178.79|Completed
8831|1465|4|64|4|47|1|3601.48|Completed
32597|1237|4|58|3|10|1|6186.1|Pending
93777|1773|3|55|1|49|1|8820.03|Completed
94847|1682|1|68|5|44|1|1521.88|Completed
93754|1562|4|72|1|8|1|387.31|Pending
53909|1812|1|99|1|15|2|6206.58|Completed
84778|1704|4|21|1|41|1|8636.72|Failed
65982|1751|3|59|1|33|2|1502.41|Failed
91711|820|3|57|5|40|2|5008.88|Completed
39687|529|2|32|4|49|1|7049.39|Completed
99008|114|4|57|5|6|3|7449.45|Completed
11167|793|2|7|4|50|2|8492.03|Pending
28523|1588|1|99|5|13|2|2238.79|Pending
20807|1506|1|58|2|40|3|7822.16|Failed
61933|1157|4|89|1|7|3|832.15|Pending
67459|1273|1|21|4|11|3|2076.84|Completed
44773|1011|2|55|5|36|3|802.45|Pending
1897|730|4|84|1|3|2|4002.91|Pending
72013|401|2|84|5|10|1|716.73|Failed
46432|1751|3|68|4|22|2|4247.09|Failed
39328|1815|2|50|2|6|2|1339.0|Completed
68299|1240|1|38|1|8|3|129.88|Completed
98100|1823|2|38|2|13|2|9984.55|Pending
64599|1763|4|28|3|13|3|3811.1|Failed
23083|1623|4|9|4|11|2|77.22|Failed
44233|218|2|81|1|8|2|6452.95|Pending
78105|1297|3|87|3|20|1|7353.83|Completed
92668|767|2|80|4|25|1|1905.87|Completed
89167|1213|1|24|2|25|3|862.49|Failed
50353|880|2|47|1|32|1|1424.21|Pending
12306|438|1|21|5|30|2|9804.23|Completed
54862|4|3|34|5|29|1|8143.36|Failed
51312|41|4|83|4|47|3|6973.18|Completed
67504|854|1|35|3|31|1|8821.27|Completed
31094|30|2|87|1|33|1|8760.07|Completed
14500|1620|2|95|4|32|3|7159.25|Failed
8114|1671|4|92|3|47|1|6946.51|Completed
34896|1561|2|91|4|6|3|3217.39|Completed
84847|1209|4|66|4|4|1|7966.41|Failed
31838|1806|3|62|3|50|3|9869.85|Completed
99499|320|3|87|3|45|2|2987.41|Completed
69994|1455|4|64|1|16|2|1077.53|Failed
42874|561|4|90|1|37|3|5837.89|Failed
30007|1698|2|90|3|33|1|8534.81|Pending
48768|583|3|30|4|39|3|6963.77|Pending
15718|1018|1|96|1|7|3|1484.54|Pending
11309|372|3|91|4|7|3|6933.08|Pending
64022|947|2|4|2|43|3|8129.63|Pending
12167|693|3|9|5|43|2|8626.72|Pending
83006|1576|4|1|5|28|2|5446.52|Pending
59409|555|3|23|4|27|1|8215.99|Pending
84523|222|4|45|2|21|3|3542.5|Completed
16899|270|4|77|3|25|2|2112.58|Pending
1974|1212|4|69|5|50|1|1921.49|Failed
20971|848|4|37|1|11|2|605.66|Completed
46285|802|1|20|3|43|1|8302.44|Pending
91228|1779|4|95|1|42|3|1531.17|Failed
52360|1821|1|87|2|30|3|5781.77|Failed
63347|456|2|70|1|47|1|7188.42|Pending
56608|791|1|80|5|45|2|7102.63|Completed
55511|1827|1|38|1|5|2|7052.43|Completed
93104|1182|4|23|1|25|2|4492.69|Pending
67900|885|3|95|3|16|2|20.24|Completed
85798|822|4|8|2|42|2|362.32|Failed
69699|535|4|42|5|8|1|4729.4|Failed
50027|544|3|2|2|26|2|6581.65|Failed
7407|1590|1|59|3|16|1|8357.24|Failed
46984|218|2|6|4|21|3|9767.78|Completed
54095|530|3|92|2|3|3|1530.66|Pending
54269|596|2|92|2|15|2|8523.37|Completed
69152|828|3|2|3|30|1|9982.19|Completed
17444|1822|4|16|4|25|2|9772.34|Pending
47778|1076|3|87|5|4|1|8709.68|Failed
73415|97|4|41|4|44|2|1065.07|Completed
79782|823|4|32|1|32|2|7227.16|Completed
45554|1045|2|39|3|36|3|536.73|Pending
79309|116|4|9|2|4|1|9808.7|Completed
45713|1768|3|100|4|5|2|1448.45|Completed
65861|1328|4|77|5|35|1|9670.41|Pending
48548|1813|4|47|4|17|2|970.72|Pending
53765|520|4|40|2|33|3|4450.35|Pending
95903|273|4|4|3|13|2|1845.08|Failed
97576|1106|1|14|2|30|3|8987.42|Pending
27126|871|2|24|5|11|1|5611.95|Pending
86386|1629|2|48|5|4|1|9086.02|Completed
50277|1139|2|58|4|1|1|7075.71|Failed
71301|1559|4|93|2|44|1|7214.43|Pending
26949|1215|2|41|3|40|3|4217.8|Pending
40741|1452|2|56|3|43|2|6455.77|Pending
86076|1077|3|95|3|28|1|5256.43|Failed
48167|1467|4|86|3|33|1|3813.34|Pending
49385|1746|1|90|4|43|3|6303.95|Pending
85703|205|3|34|4|10|1|7985.95|Pending
29727|1105|2|97|5|21|1|8004.85|Failed
65425|622|1|40|1|40|3|275.75|Completed
21234|1738|3|17|4|30|3|676.04|Pending
85191|1412|4|67|2|44|1|17.15|Completed
27505|1170|4|41|3|49|1|4162.87|Pending
71185|1246|1|84|5|4|2|7326.2|Pending
8717|157|4|63|2|16|3|4735.62|Pending
30367|972|3|91|4|2|1|4861.88|Completed
43160|1286|3|40|2|23|1|5189.95|Failed
85060|1270|3|67|3|43|3|7015.61|Pending
41400|1677|3|77|2|24|1|3512.04|Completed
89750|1042|2|84|5|23|3|9603.06|Failed
36660|1715|3|20|3|39|1|4340.54|Completed
42956|885|3|78|5|1|2|6796.44|Pending
69985|1293|1|3|1|40|2|3382.46|Pending
90580|360|4|30|2|18|2|9259.62|Pending
66102|637|4|2|4|24|1|3315.97|Failed
254|1716|1|4|3|28|2|6854.93|Pending
50621|211|1|30|5|26|2|2044.89|Pending
53536|1178|3|74|4|39|1|7729.84|Completed
99458|904|4|26|2|16|3|4101.13|Failed
24523|1728|4|6|1|48|2|7588.29|Pending
25589|1344|2|83|2|46|3|1160.69|Failed
55451|1086|3|96|3|1|2|5615.28|Pending
42797|1288|4|72|1|22|1|3701.81|Completed
36596|1184|3|71|2|26|1|30.98|Completed
39344|916|2|57|1|1|2|8528.82|Pending
73471|1826|1|53|2|14|3|4430.6|Failed
65564|894|2|29|3|47|2|2260.76|Pending
44068|800|3|97|3|42|3|3361.44|Completed
67840|706|3|43|4|4|3|5904.22|Failed
87784|1009|1|54|5|14|1|2112.48|Completed
7834|557|4|41|3|48|1|314.44|Failed
98824|1424|3|68|2|27|2|8122.93|Failed
32285|157|3|45|2|27|1|1258.13|Failed
85264|1281|1|74|3|34|2|840.45|Pending
60304|525|1|49|1|44|3|5023.7|Pending
75127|1718|3|54|4|24|1|3878.46|Failed
3505|1077|4|40|5|27|3|589.7|Completed
29505|473|2|75|1|42|2|5015.65|Failed
88584|556|3|51|4|25|2|908.13|Pending
72665|933|3|92|3|18|1|2228.74|Pending
84993|193|3|67|1|40|3|7856.11|Failed
64951|216|3|20|2|23|2|2776.48|Failed
74058|1690|1|99|3|22|3|9971.93|Completed
5769|1111|4|44|5|3|3|5110.64|Pending
19005|23|2|8|3|47|2|623.42|Failed
15554|1525|1|17|1|41|1|4269.64|Failed
1196|195|2|73|5|29|3|2530.46|Completed
9649|1176|4|39|2|33|2|1715.56|Completed
16873|1417|1|52|2|36|2|1600.17|Pending
7875|237|4|44|2|31|2|2885.27|Pending
76848|574|3|97|1|17|1|3240.65|Failed
15193|806|1|19|5|22|3|7900.67|Failed
79824|1661|1|96|2|39|2|3613.08|Pending
68619|570|2|68|1|12|3|6966.57|Pending
