loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
38924|1117|41|98|27|1|222152.36|Rejected
81433|1443|34|8|11|2|65707.44|Rejected
97632|1009|40|27|8|3|195423.43|Rejected
51057|77|4|45|39|2|322638.04|Approved
17875|1244|19|89|17|1|189273.61|Rejected
1472|1195|41|20|46|1|459108.71|Approved
43094|210|22|74|40|3|200754.6|Pending
4101|711|50|79|23|2|384073.71|Approved
80092|1811|24|67|2|3|164105.32|Approved
32080|509|12|94|25|1|437647.79|Pending
80377|1710|16|8|7|1|385054.55|Pending
81713|244|16|34|43|2|131643.19|Rejected
56152|779|22|94|41|2|346680.19|Pending
1159|1516|2|92|27|1|317564.13|Pending
39125|205|10|100|36|3|188407.12|Rejected
87541|654|5|60|48|2|228981.4|Approved
50151|8|43|58|6|1|284303.68|Rejected
27060|183|9|88|26|2|414598.48|Approved
43460|1139|4|10|16|3|438882.34|Approved
48157|1375|47|96|7|1|430086.02|Rejected
41970|1386|14|73|21|1|217123.47|Rejected
95756|46|6|29|31|3|118039.45|Rejected
33365|1012|35|92|42|1|377103.88|Rejected
20991|1237|17|84|6|1|43837.03|Rejected
26829|737|28|7|3|2|177551.54|Approved
52947|1408|26|27|39|1|361317.25|Rejected
14329|713|36|79|11|2|435225.65|Rejected
38467|1064|33|86|8|3|210513.97|Approved
10455|326|19|2|16|1|135980.13|Pending
17789|1079|27|58|31|3|402382.37|Approved
46386|1493|17|6|48|2|484226.25|Rejected
17654|1436|38|15|33|3|398116.82|Pending
53759|1194|35|2|2|3|435819.76|Rejected
11159|858|2|16|4|3|113981.55|Rejected
26868|910|18|55|30|2|433761.03|Rejected
36297|154|5|94|39|3|324560.45|Approved
32299|897|15|65|43|3|314179.58|Pending
74824|1439|38|61|45|2|319797.66|Approved
91229|1011|43|66|40|2|331160.51|Pending
26995|944|1|72|34|3|225230.83|Approved
29564|48|21|7|44|3|262653.65|Approved
95459|1383|36|83|24|1|138372.66|Pending
41025|639|13|68|19|3|107143.4|Rejected
51861|1407|40|36|32|3|268541.37|Approved
44809|612|39|91|37|2|383672.79|Pending
17558|1369|7|70|28|1|281758.95|Pending
55082|1391|41|33|38|2|72130.21|Pending
19492|89|46|48|18|2|62804.03|Pending
35542|1528|16|33|45|1|455360.86|Pending
16017|1027|45|97|8|1|17525.6|Approved
18821|1114|16|92|50|1|270949.78|Pending
73397|164|49|79|8|2|196833.95|Pending
19879|754|36|93|10|2|123161.77|Approved
44950|1504|10|23|35|2|461605.98|Approved
37118|1452|37|40|2|3|349667.36|Rejected
91885|615|41|72|35|2|92894.89|Approved
84086|702|31|45|12|2|13112.29|Pending
83354|132|34|55|49|2|286459.95|Approved
27536|646|47|78|18|2|198920.76|Approved
82889|296|4|84|2|1|185034.7|Pending
85200|1432|21|73|17|1|115754.9|Pending
2401|418|24|64|28|2|152144.38|Rejected
36435|1004|37|5|30|2|238676.53|Approved
47005|1437|2|72|32|3|229414.34|Rejected
99480|944|48|42|25|1|474499.56|Pending
59974|1811|35|43|28|3|106259.07|Pending
12993|1165|6|35|47|3|494329.77|Approved
63999|44|31|44|19|2|83820.5|Pending
47001|226|2|94|47|2|476643.97|Pending
61042|534|16|42|44|1|296796.95|Approved
72832|12|4|97|40|1|40084.3|Pending
87176|301|46|8|44|2|385217.6|Pending
55856|1779|15|48|42|1|39899.98|Pending
95119|1212|26|60|9|2|214128.95|Approved
73910|1210|27|57|24|1|384178.06|Approved
42080|871|15|87|18|1|164079.84|Rejected
42017|910|31|58|17|2|225420.49|Rejected
13278|1715|26|59|42|2|299305.81|Approved
5557|901|26|17|41|1|90426.06|Rejected
60187|1078|40|89|44|2|15150.81|Approved
15385|371|49|73|22|3|174691.3|Rejected
38239|346|38|98|38|2|415963.07|Pending
48816|313|12|17|47|2|282865.69|Approved
90216|1035|4|43|32|2|226538.3|Pending
18952|1032|18|29|2|3|71672.01|Pending
92223|467|30|19|35|1|258978.69|Pending
83242|1697|37|21|17|1|163262.75|Rejected
74831|281|39|27|22|3|474152.21|Pending
14106|1741|15|35|4|2|247076.34|Rejected
95541|436|8|12|22|1|173692.63|Approved
25438|1522|7|54|1|2|367768.03|Pending
48501|1470|17|46|5|2|227442.63|Pending
62651|925|25|97|39|3|258193.19|Rejected
69321|235|22|28|28|2|127172.23|Rejected
53722|137|18|34|39|1|222678.47|Approved
85180|1099|7|21|9|3|295243.22|Rejected
4228|400|27|36|46|3|187363.9|Rejected
42364|244|50|21|27|1|386603.86|Pending
29902|183|30|58|20|1|207521.6|Rejected
95606|1044|9|16|5|2|224738.32|Rejected
77753|501|14|41|49|3|209349.31|Pending
58216|1000|27|6|39|1|460467.42|Pending
95387|885|19|81|1|1|324778.97|Approved
88084|1663|10|4|46|1|155550.7|Approved
77508|152|35|61|48|3|495640.73|Approved
41226|1022|4|24|6|1|290085.26|Rejected
97308|257|30|93|45|3|351459.14|Rejected
72882|1305|10|66|2|3|77005.9|Pending
88474|1513|39|53|14|1|167831.2|Approved
85470|495|5|55|2|2|53896.04|Approved
97847|864|23|48|2|1|379022.06|Approved
81502|547|31|95|16|2|161901.98|Rejected
45301|1170|36|75|14|1|475537.05|Rejected
3033|1713|18|85|17|3|44381.14|Approved
79894|1462|32|16|12|2|288920.91|Rejected
25150|424|21|38|2|1|246518.36|Pending
31090|1678|46|97|40|1|139895.37|Approved
31609|519|47|53|16|3|103229.55|Rejected
72897|777|29|52|6|3|74487.39|Approved
18095|310|21|3|16|2|402386.79|Pending
15353|238|34|33|21|3|285157.23|Pending
1501|775|38|82|28|3|379010.93|Rejected
71415|420|7|96|49|1|312767.81|Pending
97017|144|27|95|21|1|217750.61|Rejected
67637|1411|1|1|21|2|27667.31|Pending
11694|24|39|29|38|2|273767.4|Approved
44375|924|35|54|25|2|251679.56|Rejected
10314|990|40|88|41|1|333007.79|Approved
91142|1371|36|87|44|2|197154.8|Rejected
12451|69|7|19|40|1|447260.79|Rejected
36920|922|49|91|47|1|294113.49|Approved
71437|237|42|90|42|2|368123.0|Pending
93421|1703|15|7|25|1|385378.1|Pending
79496|982|9|4|12|2|136990.69|Rejected
22663|316|27|68|16|2|42309.27|Approved
69998|139|4|71|22|2|190183.18|Rejected
57239|439|22|53|41|1|308439.43|Rejected
39192|945|19|41|15|3|469905.37|Rejected
59789|229|28|88|26|3|215299.4|Pending
99604|1677|30|4|7|1|76618.44|Approved
3121|1765|15|62|2|2|489202.56|Rejected
34364|446|42|66|27|3|297819.43|Pending
2602|1124|32|47|24|3|13408.01|Approved
17990|1663|22|4|30|2|466600.23|Pending
65312|29|24|78|41|2|205301.7|Approved
87721|703|28|85|8|1|443705.49|Pending
40956|514|4|35|42|2|398100.3|Rejected
924|825|41|55|12|2|35204.33|Rejected
16831|1035|8|67|4|3|102540.76|Pending
6727|1606|1|78|11|1|105901.53|Rejected
6691|536|49|75|35|2|51985.26|Rejected
26035|447|3|34|11|2|485087.15|Pending
4306|823|24|24|9|2|35947.42|Rejected
43728|1519|42|15|1|3|450112.28|Rejected
4613|1761|29|65|33|1|405663.42|Approved
69929|1377|18|98|7|1|53119.94|Rejected
18683|1442|31|42|26|2|381554.15|Rejected
70933|243|20|81|29|1|265078.7|Pending
75007|742|29|54|7|1|314916.62|Rejected
98951|42|46|55|15|3|359678.5|Approved
4641|1557|49|70|49|3|138258.33|Pending
13893|805|35|94|35|1|335710.34|Approved
56860|1659|14|58|5|1|251421.34|Rejected
67674|920|36|95|36|3|371407.72|Rejected
9337|111|21|74|34|2|303741.34|Rejected
21747|849|32|10|10|1|369568.27|Approved
17228|857|7|52|33|3|5219.19|Rejected
49061|205|39|58|28|1|422679.32|Pending
95415|1298|9|26|10|2|183344.29|Rejected
14830|644|35|9|2|2|258769.4|Pending
27781|722|15|98|32|3|213976.29|Approved
20172|780|30|64|6|2|45487.92|Approved
96266|493|43|5|13|2|257805.32|Pending
87520|448|3|98|22|2|332749.31|Approved
87686|626|25|27|9|1|64450.28|Pending
50040|361|38|37|33|2|315121.3|Rejected
52082|443|2|92|16|1|371397.15|Approved
89873|200|18|9|20|1|220009.45|Pending
25672|880|23|14|13|1|67979.58|Approved
59280|93|16|59|33|3|36184.38|Pending
86415|13|37|75|28|3|99202.44|Rejected
93408|902|16|85|39|3|47878.25|Pending
41374|1077|29|99|41|3|483512.37|Rejected
43097|1741|35|85|5|2|306297.96|Approved
75955|1276|30|76|40|2|333925.34|Pending
92573|1226|17|70|5|3|106643.11|Rejected
37040|1761|38|55|11|1|424931.39|Pending
13878|73|31|69|3|2|9076.31|Rejected
23111|258|7|34|1|2|324239.97|Rejected
14142|426|44|13|22|2|28190.43|Rejected
9131|1773|46|40|23|3|314233.63|Rejected
55216|215|35|62|26|1|9140.19|Approved
36075|1261|42|43|15|2|180373.83|Approved
24232|1748|18|85|40|3|308945.45|Rejected
62816|111|47|12|3|1|417980.01|Rejected
34988|631|16|7|33|3|93605.9|Rejected
32316|357|42|48|24|2|474656.14|Pending
98203|607|7|17|13|1|226775.87|Pending
65870|552|32|53|35|3|202019.12|Rejected
77906|172|41|16|33|3|99655.11|Rejected
72294|1020|23|69|11|1|139362.56|Rejected
11833|220|38|22|31|2|143472.17|Pending
21556|1360|19|49|18|1|255533.18|Approved
53168|518|6|94|44|1|287458.73|Rejected
34345|335|19|85|5|3|241008.94|Pending
19541|141|22|61|46|2|169505.39|Rejected
86665|526|47|30|31|1|456308.38|Approved
50716|1183|33|33|46|1|231444.18|Approved
58582|728|8|26|43|2|175800.99|Pending
51740|1646|43|54|44|2|232409.25|Rejected
54776|1221|10|24|27|1|295187.94|Pending
77400|526|19|67|34|2|238815.57|Pending
91631|883|18|87|49|1|28445.32|Pending
64712|983|24|23|46|1|406726.72|Pending
45880|371|37|1|4|3|169030.01|Rejected
92804|918|44|52|41|1|398502.95|Rejected
29142|1194|15|54|46|2|312936.53|Rejected
89857|973|18|34|47|3|11435.1|Rejected
70880|1150|28|33|42|3|48540.03|Pending
80987|1609|13|53|8|1|385157.31|Rejected
81784|1740|35|87|21|1|337925.8|Pending
21791|1032|11|44|38|3|60307.21|Rejected
86356|81|42|53|38|3|375095.78|Rejected
30540|1078|35|78|24|1|113957.0|Rejected
47165|139|42|2|15|1|432446.53|Rejected
40828|421|43|43|7|3|202437.93|Pending
91197|399|23|90|45|1|158179.29|Approved
97591|287|1|9|39|2|190907.75|Approved
1238|1310|50|66|46|3|286443.58|Approved
90254|1402|49|39|4|2|7246.26|Pending
18562|1513|8|88|24|2|238075.81|Pending
75759|272|21|62|13|1|26777.75|Pending
45744|1294|36|53|2|1|190585.85|Approved
30666|1109|21|41|11|2|215553.27|Pending
27715|865|9|21|46|3|20293.35|Rejected
28779|1395|23|86|15|3|376905.27|Pending
73591|1546|8|70|2|3|473347.21|Approved
45902|1495|44|80|42|1|405168.1|Approved
22117|592|36|18|46|3|206527.19|Approved
5056|1556|11|16|8|3|240405.81|Pending
31652|1771|8|31|4|3|446898.0|Approved
72365|872|31|41|21|2|235447.74|Approved
70245|810|49|37|40|1|203638.28|Pending
39063|1363|42|8|26|1|122746.42|Pending
73408|1144|38|42|2|1|75275.08|Rejected
20643|800|7|60|17|3|53761.24|Pending
7635|197|7|80|21|3|433366.51|Rejected
76390|5|37|49|25|1|190063.12|Rejected
3412|64|26|50|7|3|491425.72|Approved
90633|1648|50|59|34|1|175122.36|Pending
63763|1121|46|41|28|2|210426.48|Pending
10044|1199|18|30|25|1|242380.53|Rejected
92862|1338|1|32|22|1|314169.84|Rejected
97648|570|34|68|33|1|279645.63|Pending
20165|1066|1|23|40|2|61658.32|Rejected
1142|1712|38|27|26|3|66914.48|Rejected
28870|602|7|90|47|2|485807.95|Pending
30674|1710|17|7|12|2|140204.27|Rejected
32416|567|50|100|22|2|170413.72|Rejected
92274|774|43|5|50|1|31444.08|Approved
19734|117|3|91|36|2|299796.7|Approved
15290|1608|49|24|29|2|170068.12|Pending
36617|779|39|19|48|2|171616.86|Approved
75504|1249|30|93|50|3|246390.03|Approved
9659|1309|48|65|38|3|480529.19|Rejected
4980|1379|19|77|45|2|83209.7|Pending
88274|396|28|85|31|2|370443.88|Approved
10776|420|17|4|23|2|377732.14|Pending
91704|1466|12|18|15|1|324768.76|Approved
99771|1624|48|28|8|3|244652.3|Approved
85399|136|36|47|23|2|431949.16|Pending
69755|400|10|79|11|3|418248.33|Pending
24115|1615|16|53|17|2|359853.36|Approved
26164|1254|48|64|46|2|420063.86|Approved
91259|873|30|16|16|2|274004.87|Approved
77884|341|24|46|27|1|299725.83|Approved
81781|1197|39|75|41|3|334275.2|Rejected
33746|832|33|35|21|3|125968.86|Pending
17531|1774|43|63|2|3|71240.84|Approved
22057|1407|10|50|15|1|172688.75|Pending
67099|24|2|95|26|3|241675.22|Approved
97235|1650|18|12|8|3|78435.37|Pending
17823|642|6|52|26|3|179362.63|Approved
25365|405|4|11|35|2|9826.5|Approved
61915|971|36|23|46|3|224189.35|Approved
57418|751|8|23|9|2|20245.77|Approved
66843|1086|21|98|6|2|396641.11|Approved
76457|1134|32|57|50|2|417695.96|Pending
83852|652|46|23|37|3|221126.22|Pending
97172|464|23|56|30|1|168964.15|Pending
33681|1273|15|26|45|1|459806.48|Pending
57054|910|38|20|20|1|313122.79|Pending
36165|698|1|80|4|2|319744.87|Pending
95533|42|50|38|31|1|91298.95|Pending
76622|171|23|44|32|1|22469.5|Approved
54642|1819|5|51|9|3|205232.81|Rejected
91742|617|26|3|46|2|457776.31|Pending
37048|600|34|28|48|2|312115.76|Rejected
13388|307|33|8|8|1|223572.37|Pending
79506|1089|33|45|50|3|383144.56|Pending
48892|781|38|98|27|1|42418.53|Rejected
45304|850|32|52|24|2|292951.26|Pending
31252|1473|30|46|46|2|288713.46|Approved
13841|789|15|88|43|1|264643.58|Rejected
47075|768|17|30|11|3|366921.9|Rejected
85749|888|21|67|32|3|194577.78|Approved
94175|345|14|7|1|2|197622.49|Approved
5560|172|44|40|40|2|465947.29|Rejected
34527|1300|23|26|33|3|108918.39|Approved
80031|685|5|56|15|3|196935.93|Approved
77982|311|45|25|43|3|103517.92|Pending
6441|174|47|95|36|1|80379.7|Approved
64510|1036|39|32|25|2|40676.82|Approved
45404|139|33|31|38|2|61269.74|Rejected
65680|1751|1|5|25|2|22283.09|Rejected
20865|711|45|43|20|1|153378.14|Pending
20649|385|49|16|30|2|416708.2|Approved
57004|918|13|42|12|2|353453.07|Rejected
58012|923|9|37|6|1|406324.31|Pending
29179|830|35|26|1|3|352377.44|Rejected
37708|536|50|10|38|3|53016.36|Rejected
65998|465|14|45|28|2|68938.9|Approved
51398|1730|19|12|25|2|264307.4|Pending
74708|1207|24|8|10|3|213088.41|Pending
20139|541|15|16|5|3|92669.13|Pending
54600|763|15|29|28|3|296318.45|Rejected
1695|1436|36|48|18|3|316995.91|Pending
20307|1417|5|5|7|3|318220.31|Pending
9055|182|36|92|11|2|161917.48|Rejected
72252|1721|13|99|40|1|312001.47|Pending
50435|673|44|3|1|2|313816.92|Approved
66767|1033|17|46|17|3|153601.32|Pending
24753|1514|1|72|31|2|301812.41|Rejected
83672|868|43|27|40|1|393949.23|Rejected
7458|13|12|51|31|1|189510.69|Approved
25737|1483|27|30|40|1|357896.63|Pending
95842|94|31|66|41|3|310811.4|Pending
95654|629|6|85|22|3|101619.23|Pending
23853|494|36|25|16|2|246910.23|Approved
29102|1730|18|57|18|2|304131.49|Pending
73384|183|50|62|49|3|73175.02|Rejected
32891|984|24|68|35|2|433521.12|Rejected
9108|922|44|45|5|1|145669.08|Rejected
80972|471|10|30|20|1|328122.68|Pending
67951|453|50|67|45|3|427823.51|Rejected
97047|234|48|21|31|1|337786.3|Rejected
73942|1458|1|50|44|3|338893.27|Pending
39507|80|46|44|33|1|358262.25|Rejected
9344|63|17|17|43|1|318257.61|Approved
54516|1704|33|6|46|1|450491.1|Rejected
82595|158|20|10|34|3|211885.65|Approved
12486|886|47|93|19|2|472110.22|Approved
6628|1133|40|80|9|1|230087.34|Pending
86500|1259|49|43|24|3|130097.66|Approved
52506|179|13|90|31|3|109997.4|Rejected
47055|136|46|56|15|1|47199.47|Pending
10741|608|21|30|14|2|155328.29|Rejected
49886|1442|49|67|44|2|251107.7|Rejected
53678|594|18|41|50|3|11596.94|Pending
77277|732|45|66|47|2|29318.51|Pending
61898|1321|28|24|10|2|163285.43|Pending
11020|101|28|73|18|2|398826.14|Rejected
26229|254|39|13|29|3|203464.2|Approved
95374|1412|34|28|15|1|182731.2|Approved
44243|835|1|59|15|1|420918.66|Approved
62985|363|10|65|32|3|327423.86|Rejected
64653|653|2|4|37|1|350785.16|Rejected
21346|951|40|63|17|1|491972.87|Rejected
10621|85|13|32|41|2|272859.05|Rejected
18410|844|32|62|3|3|57353.55|Rejected
48950|954|6|65|9|1|223660.86|Rejected
59046|294|48|20|39|3|370254.24|Pending
31057|1689|23|76|15|2|380328.94|Pending
9467|1402|32|88|33|2|461339.82|Rejected
88486|27|41|10|7|3|304479.39|Pending
33771|1000|16|95|23|3|344957.39|Pending
79307|202|41|22|9|1|468507.44|Approved
69876|789|43|53|7|2|27057.66|Pending
98451|981|40|71|26|1|478805.78|Pending
32762|1596|17|59|13|2|471523.13|Rejected
78683|1629|29|6|26|3|131002.69|Pending
90375|1590|18|12|40|3|133060.64|Approved
93711|1253|22|19|38|2|375304.5|Rejected
21727|1606|14|84|33|1|181106.68|Rejected
47194|91|11|40|34|1|220247.96|Pending
98610|1774|24|62|18|3|138297.78|Pending
2089|1012|12|10|30|3|223895.06|Pending
43073|1545|37|75|4|2|377348.79|Rejected
9312|1541|26|40|40|1|134461.27|Approved
43220|111|38|25|10|3|435911.21|Pending
99991|687|12|27|44|1|228579.79|Pending
82334|1622|45|93|9|2|98159.69|Rejected
39304|1444|36|66|33|3|412092.94|Rejected
82936|425|44|47|45|1|117670.65|Pending
82209|431|42|62|46|3|140628.03|Rejected
53497|1413|50|28|44|1|191313.2|Pending
47744|770|34|52|48|1|153587.24|Pending
432|1616|39|91|27|1|334893.87|Approved
65626|1576|28|37|28|2|11988.2|Approved
21553|313|29|52|16|3|357208.9|Rejected
9372|1727|5|94|36|3|14355.18|Rejected
17384|1773|1|36|34|1|285617.91|Pending
60981|223|21|15|9|2|456391.33|Approved
84033|344|19|92|44|2|319411.87|Approved
99385|1546|32|53|25|2|184647.21|Approved
84303|368|10|94|43|1|229563.03|Pending
60859|907|14|68|6|2|369438.65|Pending
11896|465|35|38|21|1|443912.25|Approved
90457|150|19|100|41|2|396019.88|Approved
16441|1232|25|77|17|2|370020.64|Rejected
84236|627|49|93|17|2|157930.98|Pending
50759|782|26|28|8|3|235668.9|Pending
24578|777|41|26|23|2|485766.48|Approved
99571|166|9|37|41|3|86667.78|Pending
97227|1657|43|15|33|3|157670.69|Rejected
24876|1603|36|42|22|2|385957.86|Pending
59327|852|12|7|13|2|488557.79|Pending
89475|769|23|97|8|1|114317.46|Rejected
19161|1805|36|80|7|2|116602.13|Rejected
13897|1078|29|54|50|1|361035.89|Rejected
73043|430|45|68|41|2|241633.94|Rejected
52212|1520|41|3|21|2|311407.84|Rejected
70902|1045|24|64|22|2|486371.54|Approved
67968|1162|20|65|14|1|161784.08|Pending
14137|1229|50|29|29|3|378665.6|Approved
56848|801|20|15|18|3|418792.05|Rejected
75227|1535|23|55|37|1|187938.79|Pending
89292|406|40|20|48|2|359926.71|Pending
47146|843|28|13|43|2|328190.14|Pending
80636|321|16|77|30|2|322444.19|Pending
62425|392|27|91|25|3|258855.04|Pending
33540|444|40|25|38|2|499311.79|Rejected
56671|1332|25|66|30|2|180463.28|Pending
24616|924|3|36|4|1|460077.92|Pending
98778|325|24|22|1|1|161575.16|Rejected
91518|1622|50|57|17|1|449048.13|Approved
69426|814|8|48|19|1|296683.77|Pending
58573|544|30|28|45|1|252412.57|Rejected
33484|171|3|18|23|3|33921.97|Rejected
27980|1585|5|79|42|1|305452.6|Approved
15913|1650|20|64|37|2|407247.34|Rejected
41902|1096|31|43|48|2|177289.65|Pending
23744|1044|22|61|32|3|107430.1|Rejected
8027|643|10|4|42|1|231888.28|Rejected
6|1762|1|61|43|3|413175.44|Rejected
32047|722|42|15|43|2|97222.49|Rejected
9869|615|19|38|48|1|117567.01|Pending
77101|1451|48|31|34|3|380217.73|Approved
29899|1704|24|70|18|3|266784.51|Approved
95367|958|18|62|38|3|73623.43|Pending
28188|720|28|61|28|3|413107.21|Approved
85005|54|28|30|36|1|355272.55|Pending
80440|386|17|20|44|3|440752.58|Rejected
43708|1357|25|5|37|3|71407.5|Rejected
80426|32|43|53|32|2|402150.79|Rejected
2583|710|50|17|5|1|292731.7|Pending
11689|1132|26|15|31|1|424130.91|Rejected
99865|739|34|73|40|3|63660.67|Pending
78439|228|12|6|1|1|312177.28|Rejected
92087|1095|43|10|42|2|298361.11|Rejected
50868|405|20|40|18|3|201694.72|Approved
89665|42|47|44|50|3|358204.49|Approved
44617|219|44|59|40|2|28924.3|Pending
57244|1028|17|88|40|1|223481.91|Approved
45215|646|44|38|12|3|363993.74|Approved
27525|79|37|42|48|3|311866.34|Pending
23604|1142|18|88|47|3|369084.71|Rejected
76704|1783|28|52|48|1|224592.37|Rejected
31100|674|14|32|20|3|243406.95|Rejected
43905|602|43|27|42|1|102365.76|Approved
81283|902|36|43|23|2|488665.03|Pending
57654|298|4|59|13|3|438973.43|Approved
81668|1434|18|67|36|3|60085.26|Rejected
48047|52|1|55|37|1|57745.36|Approved
74914|1325|6|67|12|1|65425.13|Pending
9959|1543|18|49|41|1|126540.85|Rejected
20677|1647|28|51|45|2|59706.21|Pending
28209|1553|22|47|23|2|318639.75|Approved
9849|80|23|24|45|3|91024.95|Pending
45783|505|41|62|7|1|405837.89|Approved
36317|1188|1|56|37|1|488083.55|Approved
18094|556|12|58|13|2|238319.44|Approved
17134|434|4|59|30|2|76215.53|Pending
9483|621|37|80|7|2|478889.77|Pending
52464|563|27|61|30|3|470333.55|Pending
51984|1124|3|76|6|3|188149.37|Rejected
13477|1420|7|12|32|2|226153.62|Approved
88243|823|22|82|10|2|435435.83|Pending
7102|1596|44|4|7|2|137475.91|Approved
51224|427|45|88|29|3|208460.28|Rejected
62963|1421|31|62|6|3|396921.03|Rejected
21454|1308|44|100|27|3|207130.17|Rejected
52930|1334|34|86|45|1|417679.39|Rejected
64908|709|29|34|17|2|54370.45|Rejected
5255|532|12|4|39|1|481865.74|Rejected
57966|1584|34|52|7|1|141151.74|Rejected
67973|1041|45|76|25|3|408617.92|Pending
82668|706|37|15|32|1|470574.61|Approved
83634|652|29|4|32|1|323588.84|Pending
77510|359|22|93|38|1|40271.34|Pending
10252|454|39|69|19|3|221917.91|Approved
31926|786|16|47|48|2|159985.45|Pending
59887|297|35|64|11|2|238691.68|Approved
244|1120|31|75|18|1|174319.62|Rejected
35289|284|18|17|4|2|492255.08|Pending
51589|830|18|24|8|1|430866.09|Rejected
65050|1157|1|64|39|2|162984.26|Approved
95445|364|36|99|20|3|265132.65|Approved
16607|495|32|47|19|2|13225.07|Pending
708|1477|2|81|48|3|240283.34|Pending
42920|459|41|32|42|3|491873.42|Rejected
31902|1489|26|29|44|2|253856.22|Pending
25816|361|31|25|15|1|8640.17|Rejected
42638|816|49|82|24|2|139973.8|Rejected
84820|1307|18|31|8|3|394167.52|Rejected
22968|1522|33|48|11|1|404552.94|Rejected
78436|1535|39|97|35|1|251346.1|Rejected
87738|407|48|9|22|1|256887.95|Approved
4396|982|12|71|38|1|489644.58|Rejected
56329|1474|41|84|8|3|136183.09|Pending
82095|880|41|43|1|3|193193.48|Approved
40453|617|27|37|29|3|444442.62|Pending
16403|169|19|96|45|3|248343.48|Rejected
57593|177|6|67|44|2|318842.43|Approved
16170|997|7|24|10|1|169212.69|Pending
74798|324|18|22|35|2|451606.03|Approved
30298|973|47|88|23|3|467965.94|Pending
19983|639|39|20|38|1|9822.33|Pending
63487|1180|2|20|43|3|390224.75|Pending
50380|627|49|45|40|3|285084.52|Rejected
31097|83|39|80|35|3|147345.59|Approved
13755|653|16|93|16|2|473388.42|Pending
15967|1419|41|5|12|3|170023.16|Pending
64303|810|45|13|37|1|180523.96|Approved
83131|27|38|71|6|2|231891.58|Approved
61336|814|45|10|24|3|336603.27|Rejected
251|569|5|59|16|3|11154.2|Pending
7164|294|50|4|23|2|399694.36|Pending
53829|280|48|81|17|3|52964.14|Pending
33051|698|8|74|35|2|226989.04|Pending
2665|1204|7|90|2|3|189876.52|Approved
86248|340|31|75|2|3|7297.02|Approved
92972|333|16|25|32|1|355630.37|Approved
40225|357|44|12|41|1|73438.24|Rejected
77541|976|29|34|39|3|190597.57|Approved
27793|1392|34|51|43|3|19794.54|Approved
27692|1482|25|14|32|2|285091.85|Pending
94171|129|1|26|34|2|396326.15|Approved
65681|1373|38|25|44|2|30659.32|Approved
90674|432|2|29|26|2|359733.86|Pending
53767|1131|5|61|42|1|111611.55|Approved
52148|1785|48|22|8|1|273865.04|Pending
25099|39|41|96|36|3|193012.57|Approved
30381|471|23|34|40|1|482417.63|Approved
2754|233|26|37|16|1|55700.31|Approved
40341|239|24|47|32|2|388316.11|Pending
89051|1487|2|62|2|2|78522.04|Pending
57981|1187|39|68|42|1|152442.67|Rejected
6390|683|26|52|7|2|274926.04|Approved
58055|536|48|73|29|2|271776.47|Pending
13969|1589|48|22|11|2|157888.6|Approved
94469|921|48|56|4|2|143356.14|Rejected
32407|1290|44|79|34|2|396361.38|Rejected
89899|592|41|32|9|3|145855.56|Pending
26417|1133|8|45|34|1|495151.76|Pending
90724|202|18|45|23|2|493447.51|Pending
70163|1426|44|15|25|2|428413.37|Approved
48946|1075|38|14|42|1|475426.04|Rejected
2376|1204|21|58|34|2|476529.22|Pending
82675|1130|41|10|41|3|85515.95|Rejected
58259|821|6|24|47|3|190947.66|Approved
93675|1654|40|74|32|2|152985.74|Rejected
64493|926|41|49|13|3|223002.95|Pending
36599|721|6|52|22|1|470521.94|Approved
21716|496|44|35|45|2|156373.18|Approved
6967|436|14|84|44|1|163501.52|Rejected
96236|1200|36|15|39|1|376964.67|Approved
74811|1825|12|41|10|3|45040.62|Rejected
18173|814|18|15|31|3|495338.42|Pending
52032|1573|33|35|10|3|255316.37|Approved
69973|102|35|64|41|3|102232.33|Approved
45951|1789|47|41|49|1|484001.33|Rejected
30500|992|1|13|26|2|193477.06|Rejected
60349|925|34|37|25|3|324306.93|Rejected
12107|1129|35|53|28|3|340830.73|Pending
74258|521|13|65|26|1|213483.97|Approved
1665|351|26|92|47|2|416424.33|Pending
15288|1116|37|23|30|2|130163.28|Approved
59113|1304|2|65|4|1|73883.14|Rejected
74908|1391|41|4|40|1|415713.3|Pending
66969|1181|38|85|46|3|143105.92|Pending
27451|193|2|94|11|1|494267.54|Approved
41693|609|22|98|20|1|274134.1|Approved
50398|665|47|11|33|2|265409.12|Pending
44065|197|10|58|1|3|190993.63|Rejected
64318|333|14|84|12|1|153217.02|Approved
48629|698|50|46|38|3|252933.85|Approved
98520|1441|15|98|16|3|393874.49|Pending
7336|607|44|22|20|2|218661.27|Pending
2565|750|36|79|33|2|210765.98|Pending
79306|1105|9|15|44|1|130474.94|Approved
84122|1086|25|94|29|1|151706.62|Pending
71422|625|35|43|29|1|202597.14|Pending
74539|768|20|21|32|3|499434.2|Rejected
12942|468|14|32|1|1|250389.63|Approved
80704|206|40|52|29|2|336904.06|Approved
12320|241|15|21|44|1|29663.41|Rejected
95649|564|19|65|38|1|467548.55|Pending
87364|834|28|38|10|2|406293.15|Rejected
53655|688|36|15|30|2|438375.83|Pending
26795|775|20|64|41|2|116108.12|Rejected
9837|1423|22|87|4|1|136545.09|Pending
2991|35|30|66|9|3|293948.42|Pending
70647|1081|24|41|17|1|412101.18|Pending
