interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
41590|899|22|5|16|Call|4
92072|1537|32|2|29|In-Person|2
37944|1320|28|5|21|In-Person|2
68170|894|80|1|22|Email|3
38478|1318|61|1|5|Call|5
15180|1563|92|1|38|In-Person|4
26254|895|11|3|5|In-Person|3
85843|184|87|3|18|Call|5
259|130|23|5|47|Chat|4
9640|317|81|4|40|In-Person|5
74626|924|33|3|6|Email|3
26024|243|42|1|21|Chat|3
88093|643|91|4|6|Chat|3
20693|774|36|3|43|Chat|4
40690|584|67|1|43|Email|4
33904|1331|4|3|13|Email|2
1053|765|5|3|49|Email|5
37991|1301|22|5|13|Email|1
39921|23|25|5|10|In-Person|4
62867|648|90|3|8|Email|4
85651|1592|95|2|14|Email|1
3251|933|44|2|39|In-Person|2
24515|1015|72|2|25|Email|5
57621|1553|62|1|1|Email|3
42282|29|22|4|47|Chat|2
16469|1001|84|1|34|Chat|2
16936|1651|19|4|7|In-Person|3
86926|951|12|4|28|Call|2
24162|267|95|5|35|Email|5
93379|1503|94|2|3|In-Person|4
16238|185|91|1|40|Email|2
73916|571|43|1|40|Call|1
1265|1033|44|3|7|In-Person|3
39123|13|100|4|27|Email|5
5238|1540|79|2|29|In-Person|5
52895|1632|80|2|49|In-Person|3
86225|1329|85|3|3|Email|3
98871|1742|95|2|38|In-Person|4
34085|1516|65|1|24|Chat|2
22071|1539|50|5|13|In-Person|1
61869|53|100|2|3|Call|2
2487|1498|62|4|23|Call|3
93934|1284|19|3|19|In-Person|4
19095|428|77|3|21|Chat|1
9590|641|94|4|12|Chat|1
96580|1066|64|3|1|In-Person|4
14679|619|77|4|33|In-Person|5
73292|1120|73|1|7|Call|2
83825|126|44|4|8|Email|5
12663|1157|75|3|37|Email|2
94527|89|39|2|27|In-Person|2
70679|1463|66|3|27|Call|2
1573|1740|92|1|50|Email|4
1685|1216|34|1|25|Email|1
6574|700|22|3|23|Chat|3
38925|717|71|5|13|Email|3
98144|1788|57|5|35|Email|2
27634|1493|82|3|40|In-Person|5
26348|450|95|4|49|Call|1
49484|1648|22|5|37|Chat|3
92347|1714|15|5|49|Call|1
88149|70|71|5|32|In-Person|1
82275|1713|71|1|14|Email|2
21565|541|65|1|44|Email|1
83792|416|64|2|36|In-Person|1
78536|1713|74|3|20|In-Person|1
93122|977|47|1|19|In-Person|1
48557|1655|86|2|36|Call|1
35201|245|62|2|49|In-Person|5
12182|1149|20|4|48|Chat|3
40637|896|62|3|16|Chat|5
94227|1183|11|1|6|Call|1
82521|1011|11|1|18|Chat|2
96843|1230|52|1|38|Call|4
86835|1684|66|1|38|In-Person|5
8589|914|59|4|21|Chat|4
32933|1776|29|1|1|Call|4
61181|1610|8|4|45|Call|5
27932|1750|70|2|42|Call|1
78062|1334|49|3|20|Chat|3
31770|1319|40|5|21|Email|4
63182|774|73|3|31|In-Person|4
53638|1065|67|5|18|Call|2
98016|1287|43|2|36|Chat|4
84572|694|82|4|32|Chat|3
77145|1010|83|5|25|Email|1
32973|144|39|5|38|Email|4
73663|1250|65|2|11|Email|3
82403|1652|8|3|2|In-Person|4
89761|684|2|2|27|Email|5
16630|551|73|3|47|Email|4
79208|315|37|2|41|Chat|2
205|551|12|3|26|Email|5
46414|312|8|2|45|Chat|5
15270|942|20|4|23|Call|5
77404|1283|53|5|48|In-Person|1
3138|1146|2|1|38|Call|2
32773|30|21|2|50|Call|2
10133|1030|27|3|22|Chat|2
19829|1173|74|5|24|Email|1
22141|1499|65|2|42|Call|1
71268|61|16|5|50|Chat|4
46994|180|52|3|43|In-Person|1
98110|497|26|4|43|Chat|3
67048|518|97|5|40|Chat|3
52267|897|47|4|29|Email|5
28444|913|89|5|18|Chat|4
80415|144|30|3|28|Email|1
37018|435|67|2|42|Call|1
63792|758|60|5|20|Call|1
90777|760|32|3|3|Email|4
6626|1323|54|5|48|In-Person|4
79972|40|87|1|49|Chat|2
53460|1473|71|1|43|Chat|5
56905|645|92|4|36|Chat|3
59279|334|9|1|16|Call|1
29331|147|22|2|37|Chat|4
60603|565|5|5|13|Chat|4
54715|1102|8|2|23|Chat|2
5237|526|45|3|9|Email|5
12530|1325|80|1|13|Chat|2
83196|1082|7|3|39|Email|3
32717|1809|43|5|41|Call|2
15014|119|1|3|31|Chat|1
68430|890|34|1|29|Call|3
13769|327|73|3|39|Call|2
81518|154|24|4|38|Call|3
62935|731|25|4|42|Chat|5
88476|1206|63|3|28|In-Person|4
3032|1718|98|5|13|Call|5
16363|1269|86|1|40|Email|2
69403|378|62|4|45|In-Person|3
12392|1599|60|5|16|Email|3
74430|1518|15|5|36|In-Person|1
30165|928|35|3|9|Call|1
9663|93|79|4|46|Chat|5
72159|39|53|1|47|Email|1
88512|706|70|2|15|Chat|1
1150|1205|69|2|18|Chat|1
56940|1493|5|4|26|In-Person|5
46654|142|65|1|42|Call|1
95945|1615|26|1|15|Chat|1
35287|1092|87|3|14|Email|4
30976|675|24|5|30|Call|1
77988|139|62|2|45|Call|2
88964|1319|12|5|3|In-Person|5
98863|322|78|2|26|Chat|2
65293|725|48|5|1|Email|1
51132|647|12|3|25|Call|5
57566|1540|67|4|34|Email|5
29297|1820|23|4|11|Call|4
49286|3|43|2|33|Chat|3
48446|895|77|3|24|In-Person|3
81378|1509|94|2|22|Call|5
57114|787|26|4|27|Call|3
78431|216|35|1|2|Call|3
4342|223|87|4|12|In-Person|3
1139|1225|54|1|34|Chat|1
16560|967|22|3|36|Email|2
54390|69|47|3|40|Call|3
69583|693|11|5|48|In-Person|2
12380|100|72|2|21|Chat|3
64718|545|2|5|37|Chat|4
99148|1468|41|5|2|Call|1
65020|1359|65|5|42|Chat|5
26409|1186|62|1|31|Call|5
19869|716|16|2|48|Call|4
23879|601|65|1|37|Call|1
88889|508|33|1|31|Chat|5
42227|1683|59|1|25|Chat|5
90031|353|43|5|3|In-Person|3
86894|1122|42|3|6|Email|4
22919|1613|46|1|46|In-Person|5
73797|1368|43|2|47|In-Person|3
64382|1135|79|2|44|In-Person|5
83562|101|14|2|41|In-Person|5
38122|736|54|2|17|Chat|4
92493|1106|53|1|15|In-Person|1
40802|647|59|3|15|Call|4
71079|1509|77|3|27|In-Person|3
88960|1742|36|3|33|Call|4
89155|1680|20|5|50|Call|3
59798|881|13|2|48|Chat|2
7499|437|34|2|10|In-Person|4
11656|39|95|2|25|Email|2
55735|1039|21|1|39|Call|2
81856|1479|60|1|13|Email|2
66629|1610|25|3|3|Email|3
79421|1297|6|3|26|In-Person|3
13420|98|35|3|20|Chat|1
99402|942|75|1|19|In-Person|4
88583|1562|54|1|5|Email|2
41664|1171|91|3|30|In-Person|3
67807|1109|73|1|6|Chat|4
21270|37|81|4|7|Call|4
2812|1137|4|1|32|In-Person|3
77628|1198|73|4|15|Call|1
5893|1178|71|3|46|Call|4
82049|409|77|4|4|Chat|4
63172|221|8|1|44|Email|3
533|1138|64|3|27|Email|2
39493|1680|85|3|19|In-Person|1
85554|476|27|4|27|Call|5
18260|1666|95|2|40|In-Person|3
21254|782|2|3|28|Chat|2
60468|974|53|2|15|Call|1
73113|1695|59|3|27|Chat|5
60769|1040|60|4|17|In-Person|5
35826|1213|99|5|39|Call|2
43229|310|99|5|27|Chat|5
78706|335|58|4|39|In-Person|4
8969|232|70|4|45|Chat|1
44240|264|70|5|19|Email|3
30507|205|22|1|35|Call|3
11720|364|95|1|36|Call|5
5888|605|18|2|17|Chat|2
8780|1688|54|4|17|Email|5
94709|140|21|4|30|Email|5
13785|576|21|5|9|In-Person|5
34561|860|55|1|49|Email|4
59642|1380|74|1|18|Email|1
61541|129|96|4|1|Chat|3
47042|406|46|1|11|Call|4
44808|676|38|1|49|In-Person|2
34863|1154|77|2|15|Chat|3
31281|1070|19|3|22|Email|2
77840|956|40|1|26|Chat|5
12901|448|27|4|23|Call|5
34382|1122|31|4|5|Email|3
99597|1560|58|5|28|In-Person|2
32628|898|53|1|2|Chat|4
80754|400|32|4|42|Email|5
94471|1437|41|4|13|In-Person|5
7276|1564|13|3|1|Call|4
83429|1453|37|2|42|Email|4
20924|1802|92|1|4|Email|5
95577|1604|50|1|12|Call|5
43184|1747|96|4|25|In-Person|5
78191|9|11|3|4|Email|1
82649|403|91|4|41|Email|3
35930|908|57|1|21|In-Person|1
411|930|54|2|8|Email|2
52538|1418|22|2|34|In-Person|5
48949|1224|19|2|31|Email|5
46806|510|90|5|25|Email|1
11043|1593|63|2|5|Call|1
59176|686|33|1|32|Chat|1
18513|364|63|3|35|In-Person|5
94580|1542|44|5|10|In-Person|2
27592|1095|89|4|37|In-Person|3
18067|998|20|3|1|In-Person|4
83293|821|7|1|49|Chat|4
62890|1423|70|4|40|Chat|5
86164|1419|68|4|8|Chat|1
45605|1134|51|3|26|In-Person|4
43413|178|20|3|12|In-Person|3
79492|173|40|3|38|In-Person|5
24994|1005|97|2|22|Chat|4
18140|1174|18|2|10|Call|1
33580|1167|99|5|11|Call|4
80345|253|29|5|17|Email|2
85269|574|2|5|3|Call|2
25018|1335|68|1|37|Chat|3
14248|575|20|5|10|In-Person|2
51622|102|82|4|13|Email|5
72029|1329|47|5|11|Call|2
11505|1141|11|1|5|Call|1
32364|928|27|4|29|Chat|5
13078|1230|79|3|12|Chat|5
72187|785|50|2|44|Chat|1
97202|506|14|1|20|In-Person|1
91579|707|2|3|8|Email|2
99708|291|33|1|28|Email|3
81919|1471|58|4|5|Chat|1
39998|1038|80|5|15|Call|5
14540|1565|68|2|43|Chat|1
43126|1154|94|1|24|Email|2
3279|431|58|4|32|Email|4
45182|1196|76|3|15|In-Person|3
12574|1068|63|2|13|Chat|3
10351|1122|54|5|19|Chat|2
83680|1703|99|3|7|Call|3
98244|709|18|4|32|Call|5
24090|1823|36|5|30|Email|5
20461|657|16|3|20|Call|2
98087|1786|23|4|36|Call|1
43611|57|36|2|32|In-Person|4
3192|835|70|3|6|In-Person|2
52501|1532|21|5|27|Call|3
40253|720|60|4|33|Call|3
847|1318|66|2|37|Email|1
17859|1762|19|5|3|Chat|4
78155|1414|63|1|9|In-Person|5
24507|1177|96|4|31|In-Person|4
63759|737|90|2|16|Call|3
68773|1480|37|4|32|Email|1
53482|1389|67|5|22|Call|2
37132|1391|46|3|34|Email|5
95708|1247|78|1|28|Call|1
84035|1741|100|3|15|In-Person|5
21258|164|95|1|42|Call|5
38506|685|70|4|6|In-Person|3
5365|1701|94|2|35|Email|2
54294|1479|38|4|27|Call|1
18385|1551|37|4|4|Chat|3
18544|701|9|3|43|Call|1
86934|872|39|1|48|Email|3
75326|1550|49|3|45|In-Person|1
26209|106|51|4|2|Chat|5
35056|1211|43|4|10|Call|1
75822|709|58|3|42|Chat|5
25191|1274|37|5|7|In-Person|2
60486|937|55|1|23|Call|5
46571|1654|94|1|35|Call|3
5738|110|95|5|46|Email|1
22050|469|17|5|22|In-Person|4
19299|1790|47|4|18|In-Person|1
14348|886|3|3|8|Call|2
96099|914|11|4|14|Chat|4
47746|589|5|2|5|Call|5
94432|487|69|2|47|Chat|2
6454|352|44|4|21|Chat|2
93062|1552|1|4|38|In-Person|3
27821|882|72|3|49|Chat|1
28642|946|78|2|29|Email|2
52286|133|13|5|5|Email|2
27683|120|72|2|43|Email|5
68272|1718|87|5|11|Chat|1
58931|1609|72|4|34|Email|3
14010|890|95|4|26|Chat|5
13622|397|32|1|49|Chat|3
84279|168|47|2|18|Email|4
69714|446|25|2|5|In-Person|2
879|854|68|3|20|In-Person|1
22421|883|69|1|7|Email|1
23017|655|10|5|21|Call|2
49410|1406|53|2|17|In-Person|5
25725|1186|22|1|45|Chat|5
17167|1673|89|5|11|Email|3
20617|616|49|2|16|Email|3
45140|666|50|4|3|Call|1
58882|381|91|1|13|Chat|4
71231|706|71|4|34|In-Person|1
44641|1721|73|2|13|In-Person|5
45164|19|11|5|32|Chat|4
48403|1458|58|1|4|Call|4
17860|128|52|3|10|In-Person|3
9449|791|41|2|47|In-Person|5
91148|321|59|1|17|Chat|3
81552|107|12|1|26|Chat|1
81967|1085|56|3|2|In-Person|2
3445|756|10|1|50|In-Person|3
97892|1658|72|4|47|Chat|2
65698|1652|19|2|46|Chat|3
57982|961|64|5|39|Call|4
76101|977|36|2|6|Email|4
19794|1251|67|1|50|Chat|5
2216|390|73|1|13|Call|4
90562|21|18|2|47|In-Person|2
46510|1461|80|3|26|Email|3
13480|566|19|4|48|In-Person|4
16868|1796|64|1|30|Call|3
59383|592|49|4|1|Email|2
91165|549|58|1|21|Email|1
56364|1504|59|3|43|Email|1
94999|1232|77|3|18|Call|3
12133|659|50|5|34|Email|3
84728|103|92|5|45|Chat|2
85422|327|36|4|24|Email|1
59166|138|48|2|1|Email|5
3309|1646|65|1|41|Call|4
17271|1358|84|3|31|Chat|5
24659|226|34|1|19|Email|2
36184|1711|18|4|40|Chat|1
67354|558|41|5|44|Email|1
18716|1039|88|5|30|In-Person|4
26832|1446|60|4|38|Chat|3
27844|1363|25|5|14|Call|2
41421|823|52|3|6|In-Person|5
95694|1509|59|2|29|Chat|2
12822|704|13|1|16|Email|5
80342|1483|73|4|43|Call|5
99669|704|66|2|25|Chat|1
168|1544|7|1|24|Chat|2
59660|1300|83|1|30|Chat|5
20186|1129|68|4|31|Chat|1
21302|999|100|4|27|Chat|2
17245|888|40|3|31|Call|3
72070|312|52|3|24|In-Person|1
42533|1276|92|3|22|Call|4
144|242|26|3|41|In-Person|4
77259|840|71|2|19|Chat|1
43181|641|4|4|29|In-Person|5
89905|1740|71|2|11|Call|4
39620|1245|82|5|5|In-Person|2
29893|246|99|4|25|In-Person|2
47924|1400|43|5|49|Call|3
88|1300|97|2|11|Chat|2
83661|1048|71|4|3|In-Person|5
2063|1625|45|3|48|Chat|1
81335|470|68|1|49|Email|3
27723|1004|12|3|30|Email|2
54919|1798|17|2|19|In-Person|3
66459|996|47|4|22|Call|3
68533|1558|39|2|12|Email|1
24704|149|11|4|2|Email|1
31314|1123|27|1|42|Email|5
7|1348|34|4|33|Chat|3
80458|935|1|2|13|Email|5
73525|839|54|5|11|Chat|5
93617|908|2|4|27|Call|2
69660|23|14|1|9|In-Person|3
78277|1470|23|3|7|Call|3
69534|709|39|1|30|In-Person|4
95225|1409|29|5|39|Call|1
83654|415|94|2|44|Call|5
27099|1177|29|1|45|Chat|1
43553|1339|41|2|10|Call|4
28576|659|30|2|33|Call|4
5363|1460|100|3|5|In-Person|4
17005|793|59|2|8|Chat|5
97392|277|70|3|6|Email|5
40238|1069|46|1|40|In-Person|5
81446|735|35|2|21|Email|5
167|67|5|2|38|Email|3
49773|221|39|3|24|In-Person|5
84182|280|48|2|26|Email|4
37918|440|41|1|48|Email|1
49730|1528|63|3|34|Email|4
39338|480|16|5|11|Chat|2
17|1040|58|4|35|Email|5
68905|284|52|1|43|Chat|1
70082|1555|72|4|26|Email|1
32366|1002|12|5|12|Email|1
43904|1104|54|3|12|In-Person|5
76153|1391|37|2|15|In-Person|4
31823|80|16|2|45|Chat|4
44554|201|27|2|22|Chat|5
87582|252|85|4|11|Chat|5
14578|697|10|2|17|Chat|5
96901|996|7|3|38|Email|5
24171|956|1|5|45|Email|3
75931|277|92|2|19|Chat|1
35823|1473|67|1|29|In-Person|4
18723|678|47|1|25|Call|5
61970|732|11|5|16|Email|5
41684|1036|2|1|36|Call|4
6124|190|64|2|12|In-Person|3
28506|1410|81|2|20|In-Person|1
33508|431|31|4|16|In-Person|1
5504|1402|57|5|23|In-Person|5
4614|1009|8|4|18|In-Person|5
65399|1465|35|1|18|In-Person|5
11263|637|93|5|16|Email|4
53236|410|100|2|21|In-Person|4
27818|936|80|1|31|Email|5
36572|1593|67|4|2|Chat|3
6918|1782|38|5|4|In-Person|5
35286|1806|95|4|12|Email|2
77964|133|97|1|43|In-Person|5
57973|1196|94|5|34|Email|1
83108|1338|26|2|42|Call|1
23498|1182|7|5|48|Call|2
31971|284|79|1|1|Email|3
78316|1177|50|2|10|Call|2
47498|1134|79|4|2|Chat|5
62106|672|65|4|50|Email|5
63399|1265|48|4|33|In-Person|2
2510|219|68|3|26|In-Person|2
90195|711|28|4|38|Email|5
47819|661|60|5|28|Email|3
43324|543|23|4|2|Call|2
36774|789|88|5|12|Email|3
45137|1383|51|2|6|Call|3
88907|636|32|5|42|Chat|2
78163|254|21|2|8|Chat|3
27558|1220|57|1|16|Chat|2
18541|1314|88|5|26|Call|5
63612|129|3|3|7|Call|3
76055|1510|57|2|22|Call|1
39643|1815|51|3|18|Chat|4
44882|397|86|1|50|Chat|1
81904|793|67|4|30|Chat|3
6212|1076|34|2|21|Chat|3
67396|401|47|4|30|Chat|4
79224|492|24|1|43|Email|2
65491|1047|43|2|5|Call|1
40143|977|62|3|20|In-Person|1
69987|355|30|4|12|In-Person|2
86292|1019|26|2|17|Chat|4
86592|526|66|2|13|Chat|5
17533|448|97|4|11|In-Person|2
94309|1240|98|3|34|Email|3
80052|129|70|2|50|Email|2
37863|627|59|4|16|Chat|2
96016|1139|71|1|49|In-Person|2
68609|1586|25|4|24|In-Person|3
79485|1208|44|3|49|In-Person|3
17820|267|57|2|7|Chat|1
91375|1459|56|4|21|In-Person|5
87262|155|81|2|33|Email|5
66441|524|25|2|27|Call|2
17696|1818|60|4|15|Call|3
42489|4|35|2|42|Call|5
58407|733|46|1|8|In-Person|5
54330|1698|99|2|13|In-Person|4
3261|493|50|2|12|Call|4
38443|452|72|5|29|In-Person|4
44824|1590|34|4|22|Chat|2
73961|928|99|5|6|Email|4
23054|803|98|1|7|Call|1
745|1547|8|2|45|In-Person|1
49331|1151|25|3|4|Call|5
86903|1008|5|2|24|Email|1
71811|1117|73|2|20|In-Person|5
69463|71|24|2|32|Call|4
69199|1627|21|5|12|In-Person|1
12228|1607|92|4|44|Chat|1
28065|738|100|2|37|Email|4
6279|35|5|2|15|Call|2
56531|1606|37|1|1|Chat|2
2446|157|6|4|4|Email|3
61408|1631|4|3|8|In-Person|2
90846|1158|47|2|3|Email|1
71429|1798|60|3|34|In-Person|3
36406|83|43|4|2|Email|2
18844|955|40|2|1|In-Person|1
11754|54|73|1|49|Call|5
95948|1500|72|3|23|Chat|5
59269|1523|100|1|39|In-Person|2
7443|849|76|3|24|Email|1
97256|1084|44|2|3|In-Person|3
55974|193|30|2|28|Email|4
15008|1512|22|5|39|Email|5
32269|808|89|4|25|In-Person|3
83211|1415|53|1|48|Chat|3
86288|1122|30|2|44|Call|3
71426|1266|33|3|6|Call|2
69999|562|20|4|46|Call|3
31443|596|48|2|49|Email|1
15726|528|100|3|43|In-Person|2
22167|125|23|5|49|Chat|1
97144|468|89|3|31|Call|4
4537|1787|27|3|15|In-Person|1
95944|523|54|1|3|In-Person|5
8756|1556|72|3|29|Email|5
75396|724|49|3|40|In-Person|2
31202|516|6|4|49|Call|4
94789|360|54|4|5|Chat|3
85092|1069|38|3|33|In-Person|2
49305|366|86|2|35|Call|4
62189|860|61|4|40|Call|2
28189|76|21|1|30|Chat|2
35234|96|4|4|22|Call|4
20516|1215|43|1|28|In-Person|2
99504|1674|64|1|26|Email|4
45329|1226|38|4|11|In-Person|5
28205|932|69|1|44|In-Person|5
39415|1134|94|1|47|Chat|4
56550|1307|29|1|41|Email|3
10286|189|41|5|24|In-Person|4
78085|512|32|1|50|Chat|5
92427|627|79|4|33|In-Person|3
5019|1512|77|4|38|Chat|2
76987|1405|92|5|31|In-Person|4
3317|1779|98|1|13|Chat|3
25531|1551|75|4|16|Call|1
11161|1408|13|2|48|In-Person|3
10116|1391|44|1|38|In-Person|2
12838|1256|24|3|32|Email|1
72738|931|7|1|21|Email|3
47685|1|82|4|15|Email|5
89494|1753|44|2|45|Chat|5
65223|1111|48|1|11|In-Person|2
19322|1192|13|1|6|Email|5
1760|1253|52|5|6|In-Person|4
55737|684|65|1|19|Call|3
35041|83|70|2|30|In-Person|2
39419|1817|10|5|40|Call|4
68439|772|24|2|12|Email|5
50984|1126|14|3|35|Chat|3
99926|161|15|4|24|In-Person|4
47628|699|55|4|18|Email|3
45128|604|23|1|9|Call|3
23547|761|9|4|28|Email|1
46738|1302|26|2|10|Call|2
81150|1543|65|4|22|Call|1
21317|558|39|2|30|Call|3
20938|51|50|4|30|Call|1
4616|1634|77|3|43|Chat|2
70988|502|54|4|6|In-Person|2
68075|582|26|2|29|Chat|1
28539|860|11|3|19|In-Person|5
27500|1092|59|2|18|Email|1
9718|288|9|5|29|Call|4
98534|809|46|4|33|In-Person|4
23672|1058|53|2|5|Call|4
60659|1065|24|4|24|Email|1
33935|25|74|1|41|Email|3
62874|1149|85|5|42|Email|3
60927|765|58|4|43|In-Person|1
98473|707|6|5|9|Chat|4
84675|310|78|5|45|Call|4
5370|762|20|1|20|In-Person|1
52415|1680|89|1|45|Chat|3
42584|319|22|3|25|Email|2
63533|1561|15|1|26|Email|2
58288|1147|33|1|26|Email|2
62422|903|67|5|20|Call|3
94994|1164|67|3|33|Call|2
43748|14|97|1|23|Chat|4
2056|460|52|1|49|Chat|1
16971|138|31|2|14|Call|5
84673|1761|32|5|44|Call|2
14418|1382|29|5|4|Chat|3
28541|1204|31|1|21|Chat|5
6953|1693|62|1|50|Call|5
538|634|70|3|24|Chat|4
15660|1150|40|2|38|Call|2
77658|1339|49|5|19|Chat|5
71978|967|55|3|10|Chat|3
15403|312|45|2|49|Email|4
64860|1155|87|4|33|In-Person|3
83618|572|65|1|6|Email|4
22791|1509|87|1|40|In-Person|2
12196|659|50|1|7|Call|5
23563|1740|69|4|50|Email|2
20794|1326|92|3|14|Chat|4
52386|1627|82|3|28|Call|1
95250|798|18|3|2|Call|4
73660|93|2|5|26|Chat|5
14038|1374|100|2|37|Email|3
86798|628|50|1|22|Chat|3
15210|453|77|5|37|Call|2
28920|1655|57|3|14|In-Person|4
15810|268|33|2|29|Call|5
6114|1115|75|4|22|Email|1
16919|934|33|2|17|In-Person|1
74978|1407|85|3|34|Email|5
7238|1439|98|1|3|In-Person|5
50936|1677|91|2|20|Chat|1
64970|444|44|3|41|In-Person|3
40495|1452|91|3|11|Chat|4
51320|1098|83|4|47|In-Person|5
37775|490|44|1|28|In-Person|2
58578|583|39|1|32|Chat|1
82519|217|96|1|15|Call|2
7615|311|76|3|36|Email|1
78925|303|80|4|40|Call|5
1949|1252|10|3|28|In-Person|4
25527|1030|26|1|46|In-Person|5
11653|1693|34|5|47|Email|4
39273|183|99|1|28|In-Person|3
46145|1194|92|2|23|Call|2
53592|346|53|4|6|In-Person|1
54667|397|92|4|30|Email|5
20683|1515|66|2|21|Chat|2
23139|603|95|2|4|In-Person|1
63640|1418|70|1|39|Chat|3
8330|1557|99|4|23|In-Person|5
15079|1042|43|1|18|Chat|5
40061|1114|90|4|49|Email|2
71320|1471|100|4|13|Call|4
65297|1574|16|4|7|Call|4
74766|220|20|2|28|Chat|5
81492|274|13|5|35|Call|2
41722|1031|81|3|4|Email|3
36612|837|50|5|2|Email|3
96117|1265|16|4|22|Call|3
14786|1422|17|2|32|In-Person|4
67509|48|44|1|4|Chat|3
1697|1755|63|2|22|Email|4
11195|1776|46|3|41|In-Person|2
13377|601|4|5|18|In-Person|2
56932|1357|11|2|12|Chat|3
24558|170|85|4|27|Chat|3
96241|952|63|4|31|Chat|4
40644|277|70|1|35|In-Person|5
27161|492|43|5|6|Call|5
85209|1648|75|2|10|Email|1
13112|814|27|4|7|Call|4
97615|1722|65|5|41|Email|5
91330|1774|36|3|46|Email|2
46733|1759|17|5|22|Email|3
34858|1186|4|3|45|In-Person|3
78854|1733|68|2|35|Chat|3
55056|902|75|3|35|In-Person|5
10402|497|32|4|14|Email|1
4983|1154|91|2|10|Call|4
52888|938|11|2|21|Call|4
22188|1807|39|3|48|Call|3
64770|538|23|2|49|Email|4
35887|960|89|3|18|In-Person|1
59115|533|18|3|12|In-Person|4
25478|1063|47|2|49|Email|3
51974|1627|29|3|50|In-Person|2
47868|1701|9|5|8|Email|1
4573|66|37|5|18|Email|4
13382|777|25|1|33|Email|4
41695|1238|3|2|39|Email|1
4249|46|32|3|43|Chat|5
30986|1545|24|5|11|Email|3
19403|1367|22|5|23|Call|4
31125|506|81|5|30|Email|1
22537|1158|80|3|17|Chat|4
61118|1800|64|4|20|Chat|2
74593|827|16|4|23|Chat|1
31813|787|26|2|38|In-Person|5
15489|397|7|1|36|In-Person|4
22361|1814|25|1|49|Email|1
10754|1152|83|4|25|Call|5
70813|1386|15|1|17|In-Person|3
13794|124|25|4|6|Email|1
52799|1574|85|4|35|Chat|4
30505|1598|24|3|39|Email|4
54602|1696|80|1|41|Chat|4
50144|1035|14|1|48|Email|5
62750|390|52|5|29|Call|5
68285|1258|69|2|9|Email|3
50520|1106|26|1|48|Call|4
21485|192|67|4|34|Chat|3
60073|742|52|3|6|Chat|3
28803|1033|88|5|30|Email|1
23045|20|7|3|27|Email|2
49613|20|29|4|26|Chat|5
61203|806|12|2|2|Email|4
219|1705|23|5|44|Email|1
55621|1388|6|2|40|In-Person|2
82331|1280|92|2|13|Chat|3
69456|1412|85|2|30|Chat|5
27348|983|50|4|48|Chat|4
85394|1802|85|1|30|Email|4
40718|668|92|2|39|Chat|2
27165|318|84|4|27|Call|1
92587|1595|54|1|47|Chat|5
93682|852|48|4|13|Chat|3
82269|448|68|5|18|Call|4
1855|1035|32|2|24|Call|1
67961|1008|17|3|16|Chat|5
42425|11|19|3|33|Email|2
84833|832|60|3|32|In-Person|5
70808|1488|59|4|21|Email|2
34387|1074|90|5|37|Call|1
86521|988|38|2|25|In-Person|1
16799|881|78|2|20|Call|4
70219|227|7|4|20|Call|5
41932|626|1|3|47|Email|1
56765|683|64|1|33|In-Person|4
66344|1434|84|1|10|Email|1
51236|701|36|3|25|Call|2
73554|4|49|2|3|Call|5
37005|1462|93|2|41|Email|4
43981|111|81|2|23|In-Person|2
64949|1085|57|5|7|Call|3
43500|1744|18|1|47|Chat|1
90239|1024|30|5|48|Chat|5
21525|823|20|2|21|Call|3
58425|1480|16|3|27|In-Person|4
16295|136|96|1|34|Chat|5
60642|818|50|1|19|In-Person|2
87317|1144|37|1|29|In-Person|4
87946|478|78|3|7|Email|3
40307|343|38|3|10|Call|1
12331|1792|52|1|40|Call|3
45067|1103|66|3|29|Call|3
31853|22|65|4|18|Chat|3
93793|1491|29|4|46|Email|2
78545|1529|35|2|8|Email|3
37409|1722|36|2|32|In-Person|5
6451|1223|42|1|35|In-Person|4
74509|1450|8|3|38|Call|4
5401|1687|87|5|49|Email|1
5190|1568|38|1|48|In-Person|4
55581|1338|15|3|9|Call|4
46070|1202|81|4|3|Email|5
8129|10|92|2|34|In-Person|1
76971|133|29|3|11|Email|3
30368|1283|30|1|38|In-Person|4
65169|120|100|2|48|Email|2
57236|1630|2|4|32|Email|3
49275|278|87|3|22|Chat|3
4884|795|12|1|2|Call|2
63790|1164|14|1|9|Email|3
90738|299|39|4|22|In-Person|4
75022|1331|72|3|2|In-Person|1
41321|457|64|5|11|Call|3
32086|1287|22|1|34|Email|3
13603|341|8|1|16|Call|1
34839|692|83|5|37|In-Person|5
1631|1592|39|4|39|Chat|4
76815|1200|4|5|7|Email|5
33490|471|79|2|1|In-Person|5
4295|396|64|1|48|Chat|1
59329|1155|63|2|3|In-Person|3
22297|597|71|1|41|In-Person|2
21439|1075|69|3|38|Email|3
48980|172|97|5|12|Chat|3
40611|1473|69|1|33|Call|5
59047|1812|37|2|30|Chat|1
66337|1022|83|2|29|In-Person|5
66519|1463|33|2|19|Email|3
6756|1502|61|2|29|Email|1
64160|984|47|1|37|Email|5
50048|756|44|1|34|In-Person|1
70355|1650|29|2|44|In-Person|3
62186|668|13|1|33|Chat|3
32626|23|31|1|12|Chat|5
33205|966|70|1|50|Email|5
70749|183|28|3|36|Call|3
62548|1763|48|5|27|In-Person|5
